PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
CollinSexton,31,1,6,12,4,7,7,10,7,34,53.3,88.2,1,0,2,1,0,4,4,26,UtahJazz
LauriMarkkanen,26,10,5,9,2,4,10,11,4,36,78.6,50.0,1,9,1,1,0,0,0,33,UtahJazz
JohnCollins,21,4,6,6,1,5,6,6,1,24,50.0,100.0,0,4,2,0,1,5,-19,21,UtahJazz
JordanClarkson,18,2,4,13,3,5,1,1,5,35,85.7,0,2,0,1,0,0,1,-3,13,UtahJazz
SimoneFontecchio,12,5,2,2,2,7,2,2,2,29,37.5,50.0,2,3,1,1,0,2,2,14,UtahJazz
WalkerKessler,7,11,3,4,0,0,1,2,1,24,57.1,0,5,6,1,1,3,1,15,20,UtahJazz
KellyOlynyk,7,2,3,5,0,2,1,1,4,17,50.0,0,0,2,1,1,0,3,-5,9,UtahJazz
OchaiAgbaji,4,1,1,1,0,0,2,3,1,14,100.0,100.0,0,1,2,2,0,1,-8,5,UtahJazz
KeyonteGeorge,3,1,0,3,1,2,0,0,2,14,33.3,100.0,0,1,2,0,0,0,-9,0,UtahJazz
KrisDunn,0,1,0,2,0,0,0,0,6,13,0.0,0,0,1,1,0,0,4,-2,4,UtahJazz
UtahJazz,129,38,30,57,13,32,30,36,33,240,0.0,0,11,27,14,7,4,21,-25,145,UtahJazz
ShaiGilgeous-Alexander,31,6,8,14,0,1,15,17,6,35,53.3,88.2,1,5,4,1,1,4,-1,32,OklahomaCityThunder
JalenWilliams,27,3,7,9,4,5,1,2,8,37,78.6,50.0,0,3,2,2,2,6,16,36,OklahomaCityThunder
JoshGiddey,20,10,7,11,1,5,3,3,6,30,50.0,100.0,1,9,2,1,0,3,10,27,OklahomaCityThunder
CasonWallace,16,4,2,2,4,5,0,0,1,32,85.7,0,2,2,1,1,1,3,-1,21,OklahomaCityThunder
ChetHolmgren,15,5,4,10,2,6,1,2,5,32,37.5,50.0,0,5,3,0,4,3,2,15,OklahomaCityThunder
KenrichWilliams,9,4,3,4,1,3,0,0,2,17,57.1,0,1,3,1,1,0,2,-4,12,OklahomaCityThunder
IsaiahJoe,6,2,0,0,2,4,0,0,1,12,50.0,0,1,1,0,0,0,1,-9,7,OklahomaCityThunder
VasilijeMicic,6,0,2,2,0,0,2,2,1,9,100.0,100.0,0,0,1,0,0,1,7,6,OklahomaCityThunder
AaronWiggins,4,2,1,2,0,1,2,2,5,22,33.3,100.0,0,2,0,0,1,3,5,10,OklahomaCityThunder
JaylinWilliams,0,2,0,0,0,1,0,0,0,11,0.0,0,1,1,1,2,1,2,2,3,OklahomaCityThunder
LindyWaters,0,0,0,0,0,1,0,0,1,3,0.0,0,0,0,0,0,0,1,-2,0,OklahomaCityThunder
OklahomaCityThunder,134,38,34,54,14,32,24,28,36,240,55.8,0,7,31,15,8,10,29,25,169,OklahomaCityThunder
