PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PascalSiakam,23,6,11,15,0,1,1,1,5,29,64.3,66.7,1,5,3,0,0,5,17,26,TorontoRaptors
DennisSchroder,23,7,4,8,5,11,0,0,6,35,36.4,0,0,7,2,0,0,2,1,24,TorontoRaptors
ScottieBarnes,14,3,3,7,2,6,2,3,6,32,46.2,100.0,0,3,1,0,1,2,-3,14,TorontoRaptors
GaryTrentJr.,14,2,1,4,3,5,3,4,1,31,35.7,100.0,0,2,0,1,0,0,14,12,TorontoRaptors
JakobPoeltl,11,8,5,5,0,0,1,2,4,34,40.0,100.0,2,6,3,1,0,0,1,20,TorontoRaptors
ChrisBoucher,6,4,1,4,1,2,1,2,0,18,80.0,0,1,3,0,0,0,0,-10,5,TorontoRaptors
PreciousAchiuwa,5,9,2,2,0,2,1,2,1,24,57.1,0,0,9,1,2,0,1,-2,13,TorontoRaptors
MalachiFlynn,5,1,1,4,1,1,0,0,5,19,28.6,0,1,0,1,0,0,1,-15,7,TorontoRaptors
JalenMcDaniels,4,0,2,4,0,1,0,0,0,7,45.7,0,0,0,0,0,0,0,-8,1,TorontoRaptors
GradeyDick,0,1,0,1,0,4,0,0,1,10,0.0,0,0,1,2,0,0,0,-10,-5,TorontoRaptors
TorontoRaptors,105,46,30,54,12,33,9,14,29,240,48.3,0,6,40,13,4,1,11,-15,117,TorontoRaptors
JaylenBrown,23,3,6,9,3,5,2,3,4,36,64.3,66.7,0,3,3,1,1,2,4,23,BostonCeltics
JaysonTatum,17,7,7,11,1,11,0,0,2,37,36.4,0,1,6,3,1,0,3,-4,10,BostonCeltics
KristapsPorzingis,14,12,6,10,0,3,2,2,5,35,46.2,100.0,2,10,2,1,3,3,2,26,BostonCeltics
JrueHoliday,14,8,3,10,2,4,2,2,5,35,35.7,100.0,2,6,1,0,0,2,-2,17,BostonCeltics
DerrickWhite,13,4,1,2,3,8,2,2,5,34,40.0,100.0,0,4,1,0,0,1,-1,15,BostonCeltics
AlHorford,11,4,1,1,3,4,0,0,2,23,80.0,0,1,3,0,0,0,1,-3,16,BostonCeltics
SamHauser,11,3,1,1,3,6,0,0,3,23,57.1,0,1,2,0,1,0,0,8,15,BostonCeltics
PaytonPritchard,5,3,1,2,1,5,0,0,3,17,28.6,0,1,2,0,1,0,1,11,7,BostonCeltics
BostonCeltics,108,51,26,46,16,46,8,9,29,240,45.7,0,12,39,11,5,4,13,15,129,BostonCeltics
