PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
NikolaJokic,27,10,10,15,1,2,4,4,14,32,59.1,66.7,3,7,2,0,1,4,12,44,DenverNuggets
MichaelPorter,20,10,6,7,2,5,2,3,1,33,45.5,100.0,1,9,1,1,1,2,14,27,DenverNuggets
JamalMurray,20,2,5,10,3,5,1,1,9,34,83.3,0,0,2,2,0,0,3,18,22,DenverNuggets
AaronGordon,15,5,7,10,0,2,1,3,2,31,40.0,50.0,3,2,2,0,0,2,9,13,DenverNuggets
ReggieJackson,12,2,3,5,2,5,0,0,0,24,42.9,100.0,0,2,3,1,0,1,4,7,DenverNuggets
KentaviousCaldwell-Pope,11,2,1,3,3,6,0,0,3,31,36.4,50.0,0,2,0,2,0,0,9,13,DenverNuggets
PeytonWatson,8,3,1,3,2,4,0,0,0,15,75.0,0,1,2,0,1,1,1,9,9,DenverNuggets
DeAndreJordan,6,7,2,2,0,0,2,2,1,14,22.2,0,1,6,0,0,1,1,6,15,DenverNuggets
ChristianBraun,4,6,0,0,1,4,1,2,0,17,40.0,100.0,1,5,3,0,0,2,7,3,DenverNuggets
CollinGillespie,2,0,1,1,0,0,0,0,0,2,25.0,0.0,0,0,0,0,0,1,-6,2,DenverNuggets
JayHuff,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,-6,1,DenverNuggets
BraxtonKey,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-4,-1,DenverNuggets
ZekeNnaji,0,0,0,1,0,0,0,0,0,2,47.2,0,0,0,0,0,0,0,-6,-1,DenverNuggets
JustinHoliday,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,-6,-1,DenverNuggets
DenverNuggets,125,49,36,57,14,33,11,15,30,240,55.6,0,11,38,16,5,4,18,60,153,DenverNuggets
ZionWilliamson,30,6,13,22,0,0,4,6,5,35,59.1,66.7,2,4,1,0,1,1,-7,30,NewOrleansPelicans
JonasValanciunas,17,6,4,8,1,3,6,6,1,26,45.5,100.0,2,4,0,0,0,3,-9,18,NewOrleansPelicans
LarryNance,13,2,2,2,3,4,0,0,1,20,83.3,0,0,2,1,2,1,1,-9,17,NewOrleansPelicans
C.J.McCollum,12,5,1,2,3,8,1,2,7,30,40.0,50.0,0,5,2,1,0,2,-13,16,NewOrleansPelicans
JoseAlvarado,10,1,1,4,2,3,2,2,1,17,42.9,100.0,1,0,1,1,0,0,-2,8,NewOrleansPelicans
BrandonIngram,9,4,4,10,0,1,1,2,6,34,36.4,50.0,0,4,2,0,0,2,-14,9,NewOrleansPelicans
HerbertJones,8,1,1,2,2,2,0,0,1,19,75.0,0,0,1,1,0,1,1,-2,9,NewOrleansPelicans
TreyMurphyIII,6,3,0,1,2,8,0,0,4,28,22.2,0,0,3,0,2,0,0,-18,8,NewOrleansPelicans
NajiMarshall,6,2,2,3,0,2,2,2,0,12,40.0,100.0,1,1,0,0,0,0,-5,5,NewOrleansPelicans
DysonDaniels,2,4,1,2,0,2,0,2,3,15,25.0,0.0,2,2,0,3,0,0,7,7,NewOrleansPelicans
E.J.Liddell,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,6,2,NewOrleansPelicans
JordanHawkins,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,NewOrleansPelicans
NewOrleansPelicans,113,39,29,56,13,33,16,22,30,240,47.2,0,10,29,8,9,3,10,-60,129,NewOrleansPelicans
