PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PascalSiakam,27,8,11,15,0,1,5,6,8,36,45.0,100.0,4,4,2,1,0,1,2,36,TorontoRaptors
ScottieBarnes,22,17,6,12,1,2,7,7,7,39,31.3,100.0,5,12,5,0,3,3,22,37,TorontoRaptors
GaryTrentJr.,22,10,5,7,4,10,0,0,3,35,44.4,100.0,0,10,1,1,0,1,25,27,TorontoRaptors
DennisSchroder,13,0,1,1,3,5,2,2,5,34,37.5,100.0,0,0,3,0,0,2,12,13,TorontoRaptors
PreciousAchiuwa,12,7,5,8,0,1,2,4,1,18,80.0,100.0,5,2,0,1,0,1,12,15,TorontoRaptors
ChrisBoucher,7,3,3,5,0,1,1,2,0,15,40.0,0,1,2,0,0,1,1,7,7,TorontoRaptors
OguguaAnunoby,5,2,2,5,0,5,1,1,2,32,33.3,0,0,2,2,1,0,3,3,0,TorontoRaptors
JakobPoeltl,4,1,2,2,0,0,0,0,2,15,100.0,100.0,0,1,4,0,0,3,-12,3,TorontoRaptors
MalachiFlynn,2,3,1,2,0,4,0,0,2,16,100.0,0,0,3,0,0,0,1,4,2,TorontoRaptors
TorontoRaptors,114,54,36,57,8,29,18,22,30,240,43.8,0,15,39,18,4,4,16,75,140,TorontoRaptors
TerryRozier,22,3,7,12,2,8,2,2,7,32,45.0,100.0,1,2,3,3,1,4,-3,22,CharlotteHornets
P.J.Washington,15,7,2,7,3,9,2,2,5,39,31.3,100.0,1,6,2,4,0,5,-17,18,CharlotteHornets
BryceMcGowens,14,5,2,4,2,5,4,4,1,32,44.4,100.0,0,5,2,1,1,1,-3,15,CharlotteHornets
BrandonMiller,14,3,6,11,0,5,2,2,0,37,37.5,100.0,0,3,3,0,1,3,-6,5,CharlotteHornets
NickRichards,10,10,4,5,0,0,2,2,3,32,80.0,100.0,4,6,0,0,0,2,-3,22,CharlotteHornets
IshmaelSmith,8,0,4,10,0,0,0,0,1,23,40.0,0,0,0,1,0,1,1,-21,3,CharlotteHornets
NickSmith,7,1,2,4,1,5,0,0,0,20,33.3,0,0,1,1,0,1,2,-12,2,CharlotteHornets
J.T.Thor,5,3,2,2,0,0,1,1,0,14,100.0,100.0,2,1,0,0,1,0,2,9,CharlotteHornets
LeakyBlack,4,4,2,2,0,0,0,0,1,11,100.0,0,2,2,0,0,0,1,-12,9,CharlotteHornets
CharlotteHornets,99,39,31,57,8,32,13,13,18,240,43.8,0,12,27,13,8,6,19,-75,105,CharlotteHornets
