PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JonasValanciunas,13,11,5,11,1,1,0,0,1,23,60.0,0,4,7,3,0,1,2,-7,17,NewOrleansPelicans
JordanHawkins,13,1,1,4,3,3,2,2,0,6,46.7,75.0,0,1,0,0,0,0,12,11,NewOrleansPelicans
C.J.McCollum,12,6,0,4,4,9,0,0,3,31,85.7,75.0,1,5,1,1,0,3,-10,12,NewOrleansPelicans
ZionWilliamson,12,6,3,9,0,0,6,8,1,19,38.5,0,2,4,1,1,1,3,-17,12,NewOrleansPelicans
BrandonIngram,12,1,3,8,0,1,6,7,4,30,28.6,100.0,0,1,2,0,0,2,-12,8,NewOrleansPelicans
HerbertJones,9,0,2,4,1,2,2,2,2,25,50.0,50.0,0,0,0,1,1,1,-10,10,NewOrleansPelicans
NajiMarshall,9,3,3,8,1,1,0,0,1,17,66.7,100.0,3,0,2,1,0,2,3,7,NewOrleansPelicans
LarryNance,7,6,2,4,1,2,0,0,2,19,100.0,80.0,3,3,0,1,0,0,-21,13,NewOrleansPelicans
TreyMurphyIII,3,2,0,3,1,6,0,0,1,17,50.0,0,0,2,0,0,1,0,-15,-1,NewOrleansPelicans
DysonDaniels,2,3,1,3,0,1,0,2,3,26,33.3,0,0,3,0,4,0,1,-6,7,NewOrleansPelicans
JoseAlvarado,2,1,1,5,0,2,0,0,2,19,33.3,0,0,1,0,0,1,0,-9,0,NewOrleansPelicans
CodyZeller,1,3,0,0,0,1,1,2,2,6,0.0,0,1,2,0,0,0,3,12,4,NewOrleansPelicans
NewOrleansPelicans,95,43,21,63,12,29,17,23,22,240,0.0,0,14,29,9,9,5,17,-80,100,NewOrleansPelicans
PaulGeorge,24,7,3,5,6,10,0,0,1,30,60.0,0,0,7,2,0,1,2,22,25,LAClippers
KawhiLeonard,19,9,5,11,2,4,3,4,2,30,46.7,75.0,2,7,2,1,1,1,6,21,LAClippers
IvicaZubac,15,8,6,7,0,0,3,4,2,23,85.7,75.0,0,8,1,0,2,3,18,24,LAClippers
NormanPowell,13,3,2,7,3,6,0,0,2,25,38.5,0,0,3,0,1,0,1,36,11,LAClippers
JamesHarden,8,3,1,1,1,6,3,3,13,29,28.6,100.0,0,3,1,0,0,2,18,18,LAClippers
RussellWestbrook,8,5,2,3,1,3,1,2,5,22,50.0,50.0,2,3,4,2,2,2,7,14,LAClippers
TeranceMann,8,3,0,0,2,3,2,2,1,17,66.7,100.0,1,2,0,1,0,2,11,12,LAClippers
MasonPlumlee,8,2,2,2,0,0,4,5,0,7,100.0,80.0,1,1,0,0,0,1,-15,9,LAClippers
AmirCoffey,4,3,2,2,0,2,0,0,0,21,50.0,0,1,2,2,1,0,1,0,4,LAClippers
DanielTheis,2,5,1,2,0,1,0,0,0,17,33.3,0,2,3,1,0,0,1,13,4,LAClippers
B.J.Boston,2,2,1,3,0,0,0,0,1,6,33.3,0,1,1,1,0,0,1,-12,2,LAClippers
BonesHyland,0,0,0,3,0,0,0,0,1,6,0.0,0,0,0,0,0,1,1,-12,-1,LAClippers
KobeBrown,0,0,0,0,0,1,0,0,0,6,0.0,0,0,0,0,0,0,0,-12,-1,LAClippers
LAClippers,111,50,25,46,15,36,16,20,28,240,48.8,0,10,40,14,6,7,18,80,142,LAClippers
