PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DonovanMitchell,28,4,9,11,2,10,4,6,12,39,52.0,100.0,1,3,2,2,1,3,11,33,ClevelandCavaliers
JarrettAllen,20,17,6,9,0,0,8,11,3,36,46.2,50.0,4,13,3,1,1,3,11,33,ClevelandCavaliers
IsaacOkoro,17,1,2,6,3,4,4,4,3,33,27.3,87.5,1,0,1,1,0,0,-8,16,ClevelandCavaliers
MaxStrus,14,7,1,1,3,7,3,3,4,35,62.5,75.0,1,6,2,0,0,5,10,19,ClevelandCavaliers
CarisLeVert,13,2,5,8,1,4,0,0,3,23,55.6,50.0,1,1,1,1,0,1,8,12,ClevelandCavaliers
EvanMobley,10,9,5,7,0,0,0,0,0,21,37.5,75.0,1,8,3,1,0,3,-5,15,ClevelandCavaliers
GeorgesNiang,10,2,1,3,2,7,2,2,1,20,100.0,75.0,0,2,0,0,1,1,12,7,ClevelandCavaliers
DeanWade,6,4,0,0,2,8,0,0,2,26,50.0,0,2,2,1,0,0,1,20,5,ClevelandCavaliers
SamMerrill,0,0,0,1,0,0,0,0,0,7,0.0,0,0,0,0,0,0,1,-9,-1,ClevelandCavaliers
ClevelandCavaliers,118,49,29,46,13,40,21,26,28,240,0,0,11,38,15,6,3,18,50,139,ClevelandCavaliers
KawhiLeonard,30,8,11,18,2,7,2,2,3,37,52.0,100.0,3,5,1,2,0,2,-9,30,LAClippers
NormanPowell,18,3,2,6,4,7,2,4,2,28,46.2,50.0,0,3,0,0,0,2,-6,14,LAClippers
PaulGeorge,13,5,3,6,0,5,7,8,3,27,27.3,87.5,1,4,2,2,1,6,4,13,LAClippers
RussellWestbrook,13,4,5,6,0,2,3,4,3,22,62.5,75.0,0,4,4,0,0,1,-5,12,LAClippers
AmirCoffey,13,1,3,4,2,5,1,2,1,27,55.6,50.0,0,1,0,1,0,1,-5,11,LAClippers
JamesHarden,11,7,1,3,2,5,3,4,10,39,37.5,75.0,0,7,3,1,1,2,-2,21,LAClippers
MasonPlumlee,5,5,1,1,0,0,3,4,0,22,100.0,75.0,1,4,1,0,1,2,-11,9,LAClippers
TeranceMann,5,0,1,2,1,2,0,0,1,19,50.0,0,0,0,0,2,0,2,-11,6,LAClippers
DanielTheis,0,4,0,0,0,1,0,0,5,17,0.0,0,1,3,1,0,0,3,-1,7,LAClippers
KobeBrown,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,LAClippers
B.J.Boston,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,LAClippers
LAClippers,108,39,27,46,11,34,21,28,28,240,47.5,0,6,33,12,8,3,21,-50,123,LAClippers
