PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
TreJones,30,9,6,7,4,6,6,6,4,32,58.8,66.7,1,8,1,0,0,2,-14,39,SanAntonioSpurs
KeldonJohnson,26,4,4,9,4,5,6,6,5,30,88.9,100.0,0,4,2,0,1,2,-1,28,SanAntonioSpurs
MalakiBranham,14,1,4,7,2,8,0,0,1,22,42.1,100.0,0,1,1,3,0,0,3,9,SanAntonioSpurs
JeremySochan,11,7,2,9,2,6,1,1,2,31,46.2,75.0,4,3,1,0,0,3,-10,8,SanAntonioSpurs
CediOsman,9,2,0,0,3,5,0,0,1,23,41.7,0,0,2,0,1,0,3,5,11,SanAntonioSpurs
SandroMamukelashvili,8,8,2,4,1,3,1,2,1,18,60.0,100.0,3,5,0,1,2,5,-6,15,SanAntonioSpurs
JulianChampagnie,6,5,0,2,1,3,3,3,4,17,37.5,75.0,0,5,1,0,0,1,-4,10,SanAntonioSpurs
DominickBarlow,5,6,2,5,0,0,1,2,3,22,42.9,33.3,4,2,0,1,1,1,5,12,SanAntonioSpurs
DevinVassell,5,4,0,5,1,8,2,3,2,34,0,0,0,4,2,1,0,0,-13,-3,SanAntonioSpurs
BlakeWesley,2,1,1,1,0,2,0,0,3,11,51.1,0,0,1,0,0,0,2,5,4,SanAntonioSpurs
SanAntonioSpurs,116,54,21,49,18,46,20,23,26,240,41.1,0,18,36,8,7,4,19,-30,133,SanAntonioSpurs
NikolaVucevic,24,16,8,12,2,5,2,3,5,31,58.8,66.7,3,13,1,0,3,2,13,39,ChicagoBulls
AyoDosunmu,21,2,5,6,3,3,2,2,4,29,88.9,100.0,0,2,1,1,0,4,7,26,ChicagoBulls
DeMarDerozan,20,4,6,14,2,5,2,2,4,34,42.1,100.0,0,4,1,0,0,1,6,16,ChicagoBulls
CobyWhite,15,2,6,10,0,3,3,4,4,32,46.2,75.0,0,2,0,0,1,2,-11,14,ChicagoBulls
JevonCarter,14,1,1,3,4,9,0,0,0,24,41.7,0,0,1,3,0,0,2,-6,5,ChicagoBulls
AlexCaruso,11,5,0,1,3,4,2,2,6,33,60.0,100.0,0,5,1,2,3,1,17,24,ChicagoBulls
ZachLaVine,10,6,2,3,1,5,3,4,7,36,37.5,75.0,0,6,2,1,0,3,12,16,ChicagoBulls
AndreDrummond,7,11,3,7,0,0,1,3,1,17,42.9,33.3,4,7,0,1,1,2,-7,15,ChicagoBulls
DalenTerry,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,-1,0,ChicagoBulls
ChicagoBulls,122,52,31,56,15,34,15,20,31,240,51.1,0,8,44,10,5,8,18,30,155,ChicagoBulls
