PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PaulGeorge,25,8,3,11,5,9,4,4,1,38,55.6,100.0,1,7,2,0,1,1,11,21,LAClippers
JamesHarden,20,1,4,7,2,3,6,7,11,32,28.1,100.0,0,1,4,3,1,0,6,27,LAClippers
KawhiLeonard,17,4,7,13,1,3,0,0,5,38,87.5,0,1,3,2,1,1,2,-8,18,LAClippers
NormanPowell,17,5,4,9,1,3,6,6,2,32,40.0,75.0,0,5,1,1,0,0,24,17,LAClippers
IvicaZubac,10,9,4,7,0,0,2,6,0,27,44.4,0,2,7,0,2,1,3,-6,15,LAClippers
RussellWestbrook,9,8,4,6,0,2,1,2,1,16,66.7,0,4,4,1,0,2,1,3,14,LAClippers
DanielTheis,8,11,1,4,2,4,0,0,0,21,33.3,0,5,6,1,0,3,2,14,16,LAClippers
KobeBrown,3,4,0,1,1,3,0,0,1,17,25.0,0,0,4,0,0,0,4,17,5,LAClippers
TeranceMann,2,1,1,2,0,0,0,0,0,20,0.0,100.0,0,1,0,0,0,1,-16,2,LAClippers
LAClippers,111,54,28,60,12,27,19,25,21,240,0.0,0,13,41,11,7,9,14,45,135,LAClippers
JamalMurray,23,0,8,11,2,7,1,1,6,29,55.6,100.0,0,0,1,1,1,4,2,22,DenverNuggets
NikolaJokic,22,15,7,25,2,7,2,2,10,37,28.1,100.0,5,10,4,1,0,2,1,21,DenverNuggets
MichaelPorter,18,9,3,3,4,5,0,0,0,34,87.5,0,3,6,2,0,1,2,4,25,DenverNuggets
ReggieJackson,14,1,1,6,3,4,3,4,3,19,40.0,75.0,0,1,2,1,0,1,-11,10,DenverNuggets
AaronGordon,8,6,4,9,0,0,0,0,2,31,44.4,0,2,4,0,2,0,2,6,13,DenverNuggets
ChristianBraun,8,5,4,5,0,1,0,0,0,16,66.7,0,1,4,0,0,1,3,-17,12,DenverNuggets
DeAndreJordan,4,5,2,6,0,0,0,0,0,11,33.3,0,3,2,0,0,1,0,-8,6,DenverNuggets
KentaviousCaldwell-Pope,3,1,0,1,1,3,0,0,3,34,25.0,0,0,1,0,1,0,1,2,5,DenverNuggets
PeytonWatson,2,3,0,1,0,2,2,2,3,16,0.0,100.0,0,3,1,1,1,1,-15,6,DenverNuggets
JulianStrawther,0,1,0,0,0,2,0,0,2,13,0.0,0,0,1,1,0,0,4,-9,0,DenverNuggets
DenverNuggets,102,48,29,67,12,31,8,9,29,240,41.8,0,16,32,10,7,5,19,-45,120,DenverNuggets
