PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DomantasSabonis,24,15,11,16,0,0,2,3,11,39,53.3,0,4,11,6,0,0,6,12,38,SacramentoKings
De&#039;AaronFox,24,2,9,17,1,3,3,3,4,37,35.3,100.0,1,1,2,2,1,4,-1,21,SacramentoKings
KeeganMurray,18,12,2,7,4,4,2,4,1,35,54.5,85.7,3,9,3,1,0,1,-3,22,SacramentoKings
HarrisonBarnes,16,4,0,4,5,8,1,2,2,34,63.6,80.0,3,1,1,0,0,3,2,13,SacramentoKings
MalikMonk,15,1,3,7,3,9,0,1,9,32,55.6,60.0,0,1,1,1,0,4,10,14,SacramentoKings
TreyLyles,12,3,0,1,4,5,0,0,1,15,70.0,0,0,3,0,0,0,2,1,14,SacramentoKings
ChrisDuarte,10,0,2,3,2,3,0,0,1,16,50.0,100.0,0,0,1,0,0,2,2,8,SacramentoKings
DavionMitchell,7,1,2,4,1,4,0,0,2,11,75.0,100.0,0,1,0,0,0,0,6,5,SacramentoKings
JaValeMcGee,6,2,2,3,0,0,2,2,1,7,50.0,0,0,2,0,0,0,0,-7,8,SacramentoKings
KevinHuerter,3,2,0,0,1,2,0,0,3,14,54.0,0,0,2,0,0,0,1,3,7,SacramentoKings
SacramentoKings,135,42,31,62,21,38,10,15,35,240,52.0,0,11,31,14,4,1,23,25,150,SacramentoKings
ScottieBarnes,20,4,4,7,4,8,0,0,6,35,53.3,0,0,4,5,1,2,2,-23,21,TorontoRaptors
ImmanuelQuickley,20,5,2,5,4,12,4,4,8,38,35.3,100.0,0,5,3,0,0,1,-3,19,TorontoRaptors
PascalSiakam,18,4,6,11,0,0,6,7,9,37,54.5,85.7,1,3,2,2,1,3,5,26,TorontoRaptors
DennisSchroder,18,2,7,7,0,4,4,5,3,32,63.6,80.0,1,1,0,1,1,1,12,20,TorontoRaptors
ChrisBoucher,14,9,4,4,1,5,3,5,1,28,55.6,60.0,3,6,0,1,1,2,1,20,TorontoRaptors
JakobPoeltl,14,6,7,10,0,0,0,0,2,23,70.0,0,1,5,3,0,3,6,12,19,TorontoRaptors
R.J.Barrett,14,4,2,4,2,4,4,4,2,27,50.0,100.0,1,3,0,0,1,2,-19,17,TorontoRaptors
JontayPorter,10,3,1,1,2,3,2,2,0,13,75.0,100.0,1,2,1,0,1,2,-5,12,TorontoRaptors
JalenMcDaniels,2,0,1,1,0,1,0,0,0,7,50.0,0,0,0,0,0,0,1,-5,1,TorontoRaptors
TorontoRaptors,130,37,34,50,13,37,23,27,31,240,54.0,0,8,29,14,5,10,20,-25,155,TorontoRaptors
