PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ZachLaVine,19,6,2,9,4,7,3,4,3,36,33.3,70.0,0,6,3,1,0,2,3,15,ChicagoBulls
NikolaVucevic,17,9,8,14,0,4,1,1,3,36,54.5,100.0,3,6,5,0,1,4,4,15,ChicagoBulls
AlexCaruso,16,5,3,3,2,4,4,4,3,24,60.0,75.0,1,4,2,0,1,5,7,21,ChicagoBulls
TorreyCraig,11,7,4,5,0,2,3,3,0,28,31.3,100.0,3,4,2,1,0,1,-8,14,ChicagoBulls
AndreDrummond,9,14,3,5,0,0,3,4,1,12,25.0,100.0,5,9,2,1,0,3,-6,20,ChicagoBulls
PatrickWilliams,9,9,2,5,0,2,5,6,2,32,37.5,50.0,1,8,1,1,2,2,-2,16,ChicagoBulls
AyoDosunmu,5,2,1,1,1,3,0,0,2,18,50.0,50.0,1,1,1,0,0,1,-6,6,ChicagoBulls
CobyWhite,5,1,1,5,1,5,0,0,1,33,33.3,100.0,0,1,3,1,0,4,5,-3,ChicagoBulls
JevonCarter,3,0,0,2,1,5,0,0,1,16,25.0,100.0,0,0,0,2,0,2,-3,0,ChicagoBulls
JulianPhillips,0,0,0,1,0,1,0,0,0,4,33.3,0,0,0,0,0,0,1,-4,-2,ChicagoBulls
ChicagoBulls,94,53,24,50,9,33,19,22,16,240,39.0,0,14,39,19,7,4,25,-10,102,ChicagoBulls
PaoloBanchero,17,9,2,8,2,4,7,10,3,33,33.3,70.0,1,8,1,1,0,0,-8,18,OrlandoMagic
ColeAnthony,16,5,4,8,2,3,2,2,3,22,54.5,100.0,1,4,3,1,0,5,4,17,OrlandoMagic
GogaBitadze,15,11,6,10,0,0,3,4,2,26,60.0,75.0,6,5,0,2,0,5,6,25,OrlandoMagic
FranzWagner,13,2,5,12,0,4,3,3,3,31,31.3,100.0,0,2,1,0,0,0,1,6,OrlandoMagic
JalenSuggs,10,2,0,1,2,7,4,4,5,27,25.0,100.0,0,2,4,3,0,4,-2,10,OrlandoMagic
AnthonyBlack,7,4,3,6,0,2,1,2,2,27,37.5,50.0,2,2,2,0,0,3,-2,5,OrlandoMagic
GaryHarris,6,0,1,1,1,3,1,2,0,21,50.0,50.0,0,0,0,2,0,0,2,5,OrlandoMagic
MoritzWagner,5,4,2,5,0,1,1,1,1,20,33.3,100.0,1,3,1,1,0,3,2,6,OrlandoMagic
JonathanIsaac,4,7,1,3,0,1,2,2,0,17,25.0,100.0,1,6,1,2,2,0,4,11,OrlandoMagic
JoeIngles,3,2,0,0,1,3,0,0,1,18,33.3,0,0,2,0,0,0,1,3,4,OrlandoMagic
OrlandoMagic,96,46,24,54,8,28,24,30,20,240,39.0,0,12,34,13,12,2,21,10,107,OrlandoMagic
