PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
GiannisAntetokounmpo,64,14,20,25,0,3,24,32,3,37,57.1,100.0,3,11,4,4,1,1,29,66,MilwaukeeBucks
DamianLillard,21,4,4,6,2,8,7,9,6,36,50.0,71.4,0,4,4,1,0,2,15,18,MilwaukeeBucks
BobbyPortis,19,2,5,9,3,4,0,0,2,23,25.0,100.0,1,1,0,0,0,2,16,18,MilwaukeeBucks
KhrisMiddleton,14,9,5,8,1,3,1,1,7,29,45.5,0,1,8,1,1,0,3,14,25,MilwaukeeBucks
MalikBeasley,7,6,2,3,1,4,0,0,2,36,40.0,25.0,4,2,0,2,1,3,20,14,MilwaukeeBucks
BrookLopez,6,3,1,4,0,2,4,4,1,33,44.4,100.0,2,1,1,0,6,5,1,10,MilwaukeeBucks
MarJonBeauchamp,6,3,3,4,0,0,0,0,0,15,75.0,75.0,0,3,3,0,0,2,-3,5,MilwaukeeBucks
AndreJacksonJr.,2,2,1,1,0,1,0,0,2,14,50.0,0,1,1,0,0,0,4,1,5,MilwaukeeBucks
CameronPayne,1,0,0,2,0,2,1,2,4,14,33.3,0,0,0,1,0,0,1,4,-1,MilwaukeeBucks
A.J.Green,0,0,0,0,0,0,0,0,0,1,28.6,0,0,0,0,0,0,0,-9,0,MilwaukeeBucks
RobinLopez,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,0,0,0,1,-9,0,MilwaukeeBucks
ThanasisAntetokounmpo,0,0,0,0,0,0,0,0,0,1,33.3,0,0,0,1,0,0,0,-9,-1,MilwaukeeBucks
MilwaukeeBucks,140,44,41,62,7,27,37,48,27,240,0.0,50.0,13,31,15,8,8,24,70,159,MilwaukeeBucks
MylesTurner,22,9,6,12,2,2,4,4,0,33,57.1,100.0,4,5,2,0,1,4,-5,24,IndianaPacers
TyreseHaliburton,22,5,7,12,1,4,5,7,7,31,50.0,71.4,1,4,3,0,0,0,-14,21,IndianaPacers
BennedictMathurin,14,1,2,5,0,3,10,10,1,25,25.0,100.0,0,1,3,0,0,3,-15,7,IndianaPacers
AaronNesmith,12,1,3,4,2,7,0,0,1,25,45.5,0,1,0,2,0,0,5,-20,6,IndianaPacers
BruceBrown,9,8,4,7,0,3,1,4,9,27,40.0,25.0,3,5,1,2,0,2,2,18,IndianaPacers
T.J.McConnell,9,5,4,7,0,2,1,1,5,16,44.4,100.0,1,4,3,2,0,1,-12,13,IndianaPacers
IsaiahJackson,9,3,3,4,0,0,3,4,1,13,75.0,75.0,0,3,1,1,2,3,-4,13,IndianaPacers
BenSheppard,8,0,1,3,2,3,0,0,0,6,50.0,0,0,0,0,1,0,2,4,6,IndianaPacers
BuddyHield,7,3,2,3,1,6,0,0,2,27,33.3,0,2,1,1,0,0,1,-10,5,IndianaPacers
ObiToppin,5,7,1,4,1,3,0,0,1,20,28.6,0,3,4,0,0,1,6,-6,9,IndianaPacers
JordanNwora,5,2,1,1,1,1,0,0,1,6,100.0,0,1,1,1,1,0,0,4,8,IndianaPacers
JaraceWalker,3,0,0,1,1,2,0,0,2,6,33.3,0,0,0,1,0,1,4,2,3,IndianaPacers
OscarTshiebwe,1,1,0,1,0,0,1,2,0,6,0.0,50.0,0,1,0,0,0,1,4,0,IndianaPacers
IndianaPacers,126,47,34,64,11,36,25,32,30,240,45.0,0,17,30,19,7,5,32,-70,133,IndianaPacers
