PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
D&#039;AngeloRussell,29,4,6,13,5,7,2,2,3,36,55.0,100.0,1,3,1,0,0,0,16,26,LosAngelesLakers
AnthonyDavis,28,12,12,17,0,0,4,5,9,33,70.6,80.0,5,7,1,1,1,2,21,44,LosAngelesLakers
LeBronJames,25,8,7,12,3,7,2,2,8,33,52.6,100.0,1,7,3,1,0,1,20,30,LosAngelesLakers
AustinReaves,14,3,4,6,2,2,0,0,7,30,75.0,0.0,0,3,3,1,0,2,20,20,LosAngelesLakers
TaureanPrince,9,1,3,5,0,3,3,5,1,21,37.5,60.0,0,1,0,0,0,4,13,4,LosAngelesLakers
JarredVanderbilt,7,9,1,2,0,1,5,8,1,26,33.3,62.5,1,8,1,1,0,3,10,12,LosAngelesLakers
RuiHachimura,6,4,1,2,1,4,1,2,1,22,33.3,50.0,1,3,0,2,0,1,-1,8,LosAngelesLakers
MaxChristie,5,2,1,1,1,1,0,0,0,14,100.0,0.0,0,2,0,0,0,0,4,7,LosAngelesLakers
SkylarMays,2,0,1,2,0,0,0,0,1,5,50.0,0.0,0,0,0,0,0,1,-6,2,LosAngelesLakers
ChristianWood,2,2,1,2,0,3,0,0,1,17,20.0,0.0,0,2,1,1,0,0,-6,1,LosAngelesLakers
JaxsonHayes,0,0,0,1,0,0,0,0,1,5,0.0,0.0,0,0,0,1,0,1,-6,1,LosAngelesLakers
LosAngelesLakers,127,45,37,63,12,28,17,24,33,240,53.8,0.0,9,36,10,8,1,15,85,155,LosAngelesLakers
LukaDoncic,33,13,10,15,2,9,7,9,10,36,50.0,77.8,0,13,4,2,2,2,-15,42,DallasMavericks
DereckLively,16,11,8,9,0,0,0,0,2,28,88.9,0.0,5,6,2,1,0,2,-5,27,DallasMavericks
KyrieIrving,12,5,3,11,1,5,3,3,6,32,25.0,100.0,0,5,2,0,0,2,-14,9,DallasMavericks
TimHardawayJr.,12,4,5,10,0,7,2,2,1,28,29.4,100.0,2,2,4,1,0,2,-10,2,DallasMavericks
DerrickJones,8,1,1,1,2,2,0,0,0,27,100.0,0.0,1,0,0,0,1,2,-25,10,DallasMavericks
GrantWilliams,8,3,0,0,2,6,2,2,2,26,33.3,100.0,0,3,0,0,0,3,-1,9,DallasMavericks
JadenHardy,7,0,2,2,1,5,0,0,0,20,42.9,0.0,0,0,1,0,0,0,-7,2,DallasMavericks
MaximilianKleber,6,1,0,0,2,3,0,0,3,21,66.7,0.0,1,0,1,0,2,5,-17,10,DallasMavericks
BrandonWilliams,5,1,1,1,1,2,0,0,2,5,66.7,0.0,0,1,0,0,0,0,6,7,DallasMavericks
A.J.Lawson,2,0,1,1,0,0,0,0,0,5,100.0,0.0,0,0,0,0,0,0,6,2,DallasMavericks
DwightPowell,1,4,0,0,0,0,1,2,0,7,0.0,50.0,2,2,1,0,0,1,6,3,DallasMavericks
SethCurry,0,0,0,1,0,1,0,0,0,5,0.0,0.0,0,0,0,0,0,0,-9,-2,DallasMavericks
DallasMavericks,110,43,31,51,11,40,15,18,26,240,46.2,0.0,11,32,15,4,5,19,-85,121,DallasMavericks
