PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LaMeloBall,28,1,6,7,4,6,4,5,8,32,60.0,75.0,1,0,4,3,0,4,13,32,CharlotteHornets
BrandonMiller,24,9,4,7,4,7,4,5,2,35,46.2,50.0,3,6,3,2,0,0,5,27,CharlotteHornets
MilesBridges,23,6,8,13,2,2,1,1,3,39,54.5,100.0,0,6,2,0,1,3,-4,26,CharlotteHornets
P.J.Washington,20,6,4,7,3,4,3,3,0,28,60.0,50.0,1,5,2,1,0,4,14,21,CharlotteHornets
TerryRozier,17,6,6,11,1,7,2,2,8,34,83.3,100.0,1,5,3,1,0,0,-2,18,CharlotteHornets
CodyMartin,5,3,1,4,1,1,0,0,3,25,50.0,0.0,1,2,2,2,1,3,6,9,CharlotteHornets
NickSmith,5,4,1,4,1,2,0,0,0,18,57.1,0,1,3,1,0,0,1,-10,4,CharlotteHornets
J.T.Thor,2,2,1,1,0,0,0,0,0,9,66.7,100.0,0,2,0,0,0,0,8,4,CharlotteHornets
NathanMensah,0,3,0,1,0,0,0,0,1,20,50.0,0,2,1,0,0,2,1,-10,5,CharlotteHornets
CharlotteHornets,124,40,31,55,16,29,14,16,25,240,0,0,10,30,17,9,4,16,20,146,CharlotteHornets
KeldonJohnson,25,4,5,7,4,8,3,4,3,29,60.0,75.0,0,4,1,0,0,3,-3,24,SanAntonioSpurs
DevinVassell,17,5,2,5,4,8,1,2,7,36,46.2,50.0,0,5,2,2,0,1,-5,21,SanAntonioSpurs
TreJones,16,2,4,8,2,3,2,2,4,32,54.5,100.0,0,2,1,3,0,2,-2,19,SanAntonioSpurs
ZachCollins,16,4,5,7,1,3,3,6,4,26,60.0,50.0,2,2,4,1,0,5,3,14,SanAntonioSpurs
DominickBarlow,12,4,4,5,1,1,1,1,2,19,83.3,100.0,2,2,1,0,1,0,-4,17,SanAntonioSpurs
JeremySochan,11,8,4,8,1,2,0,1,8,34,50.0,0.0,2,6,3,1,1,2,-8,20,SanAntonioSpurs
JulianChampagnie,9,2,3,3,1,4,0,0,3,19,57.1,0,1,1,0,1,1,0,-18,13,SanAntonioSpurs
BlakeWesley,9,1,4,5,0,1,1,1,2,15,66.7,100.0,0,1,0,0,0,3,-5,10,SanAntonioSpurs
CediOsman,5,3,1,3,1,1,0,0,1,13,50.0,0,0,3,0,0,0,1,15,7,SanAntonioSpurs
MalakiBranham,0,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,SanAntonioSpurs
DougMcDermott,0,0,0,1,0,1,0,0,2,9,0.0,0,0,0,1,1,0,0,7,0,SanAntonioSpurs
SanAntonioSpurs,120,34,32,52,15,32,11,17,36,240,56.0,0,7,27,13,9,3,17,-20,146,SanAntonioSpurs
