PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyDavis,30,13,10,19,0,1,10,12,6,41,47.1,80.0,2,11,1,0,3,0,17,39,LosAngelesLakers
RuiHachimura,19,5,5,7,1,3,6,6,2,33,46.7,100.0,1,4,1,2,0,1,17,23,LosAngelesLakers
CameronReddish,18,7,6,7,1,3,3,3,2,38,53.8,50.0,1,6,1,3,1,1,10,27,LosAngelesLakers
AustinReaves,18,4,4,8,2,4,4,4,4,28,55.6,0,0,4,1,0,0,0,3,19,LosAngelesLakers
D&#039;AngeloRussell,11,5,5,11,0,3,1,2,11,32,60.0,0,1,4,1,1,0,2,4,17,LosAngelesLakers
TaureanPrince,11,3,5,6,0,3,1,1,1,33,40.0,0,0,3,1,1,0,2,1,11,LosAngelesLakers
ChristianWood,7,1,1,2,0,2,5,7,0,15,57.1,0,1,0,1,0,0,2,-11,2,LosAngelesLakers
JaxsonHayes,2,0,1,4,0,0,0,2,1,7,50.0,0,0,0,1,0,0,3,-11,-3,LosAngelesLakers
MaxChristie,0,3,0,1,0,0,0,0,0,13,33.3,0,1,2,1,1,0,0,0,2,LosAngelesLakers
LosAngelesLakers,116,41,37,65,4,19,30,37,27,240,0,0,7,34,9,8,4,11,30,137,LosAngelesLakers
JeramiGrant,23,5,5,11,3,6,4,5,1,41,47.1,80.0,0,5,2,0,1,3,-15,18,PortlandTrailBlazers
ShaedonSharpe,19,3,4,9,3,6,2,2,4,42,46.7,100.0,0,3,7,0,0,4,-10,11,PortlandTrailBlazers
SkylarMays,15,4,7,9,0,4,1,2,12,33,53.8,50.0,0,4,1,0,0,2,-1,23,PortlandTrailBlazers
MatisseThybulle,14,2,1,1,4,8,0,0,3,20,55.6,0,0,2,0,1,2,2,-6,18,PortlandTrailBlazers
DeandreAyton,12,7,6,10,0,0,0,0,0,34,60.0,0,0,7,2,0,2,2,-17,15,PortlandTrailBlazers
DuopReath,11,3,1,2,3,8,0,0,3,14,40.0,0,0,3,0,0,1,3,11,12,PortlandTrailBlazers
JabariWalker,8,4,4,5,0,2,0,0,1,18,57.1,0,0,4,0,1,1,3,7,12,PortlandTrailBlazers
JamareeBouyea,6,4,3,5,0,1,0,0,3,12,50.0,0,1,3,1,0,0,0,-3,9,PortlandTrailBlazers
ToumaniCamara,2,6,1,1,0,2,0,0,2,24,33.3,0,4,2,2,0,1,5,0,7,PortlandTrailBlazers
KrisMurray,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,PortlandTrailBlazers
PortlandTrailBlazers,110,38,32,53,13,37,7,9,29,240,50.0,0,5,33,15,2,8,25,-30,125,PortlandTrailBlazers
