PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyDavis,32,14,13,21,1,1,3,3,2,35,47.6,100.0,2,12,2,1,2,2,-6,41,LosAngelesLakers
LeBronJames,25,11,8,15,2,8,3,4,11,39,54.5,100.0,1,10,2,1,0,1,-13,32,LosAngelesLakers
AustinReaves,20,3,3,8,3,7,5,5,7,33,53.3,100.0,0,3,4,1,0,2,7,18,LosAngelesLakers
D&#039;AngeloRussell,9,3,0,4,3,6,0,0,4,28,30.0,100.0,0,3,0,1,0,1,-4,10,LosAngelesLakers
TaureanPrince,9,2,0,0,3,13,0,0,3,39,75.0,50.0,1,1,1,0,1,1,-1,4,LosAngelesLakers
RuiHachimura,8,2,2,4,1,2,1,1,0,17,60.0,0,2,0,0,2,0,1,-9,9,LosAngelesLakers
CameronReddish,4,2,2,5,0,4,0,0,1,27,33.3,100.0,1,1,0,3,0,5,-6,3,LosAngelesLakers
JaxsonHayes,2,2,1,1,0,0,0,0,0,8,20.0,0,0,2,0,0,0,1,4,4,LosAngelesLakers
JarredVanderbilt,0,2,0,0,0,0,0,0,1,14,0,0,2,0,1,0,0,3,3,2,LosAngelesLakers
LosAngelesLakers,109,42,29,58,13,41,12,13,29,240,0,0,9,33,11,9,3,17,-25,123,LosAngelesLakers
JalenBrunson,29,4,7,15,3,6,6,6,3,37,47.6,100.0,1,3,4,1,1,0,1,23,NewYorkKnicks
JuliusRandle,27,14,11,18,1,4,2,2,3,43,54.5,100.0,1,13,2,0,0,3,17,32,NewYorkKnicks
ImmanuelQuickley,20,3,5,8,3,7,1,1,2,29,53.3,100.0,0,3,1,1,0,2,7,18,NewYorkKnicks
R.J.Barrett,12,5,3,8,0,2,6,6,4,30,30.0,100.0,1,4,1,0,1,2,-7,14,NewYorkKnicks
IsaiahHartenstein,9,17,3,4,0,0,3,6,2,39,75.0,50.0,7,10,1,2,2,3,15,27,NewYorkKnicks
DonteDiVincenzo,8,1,1,1,2,4,0,0,3,19,60.0,0,0,1,1,0,1,1,-2,10,NewYorkKnicks
JoshHart,6,5,2,3,0,3,2,2,2,22,33.3,100.0,0,5,4,0,1,1,0,6,NewYorkKnicks
QuentinGrimes,3,0,0,1,1,4,0,0,2,11,20.0,0,0,0,0,1,0,0,4,2,NewYorkKnicks
TajGibson,0,3,0,0,0,0,0,0,0,6,0,0,1,2,1,0,0,2,-8,2,NewYorkKnicks
JerichoSims,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,-2,0,NewYorkKnicks
NewYorkKnicks,114,54,32,58,10,30,20,23,21,240,47.7,0,12,42,15,5,6,16,25,134,NewYorkKnicks
