PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
TylerHerro,30,7,4,8,7,13,1,2,2,34,45.5,100.0,0,7,4,1,0,1,7,25,MiamiHeat
DuncanRobinson,27,3,4,4,4,7,7,7,3,25,50.0,33.3,1,2,2,1,0,0,14,29,MiamiHeat
JaimeJaquez,19,7,6,13,1,1,4,5,1,37,33.3,50.0,4,3,2,1,1,4,11,19,MiamiHeat
BamAdebayo,18,11,5,13,0,1,8,10,6,38,42.9,100.0,2,9,6,2,0,2,10,20,MiamiHeat
CalebMartin,11,8,2,5,2,4,1,1,2,35,57.1,50.0,2,6,0,1,1,4,-1,18,MiamiHeat
KevinLove,6,0,0,0,1,4,3,4,1,10,100.0,100.0,0,0,0,0,0,3,-1,3,MiamiHeat
HaywoodHighsmith,5,5,1,3,1,3,0,0,2,10,50.0,0,3,2,0,0,0,2,-4,8,MiamiHeat
KyleLowry,3,4,0,0,1,2,0,0,3,22,0.0,0,0,4,2,0,0,2,9,7,MiamiHeat
JoshRichardson,3,3,1,1,0,4,1,1,1,29,0.0,0,0,3,1,1,0,0,0,3,MiamiHeat
MiamiHeat,122,52,23,47,17,39,25,30,21,240,43.8,0,13,39,17,7,2,18,45,132,MiamiHeat
TraeYoung,30,3,3,9,7,13,3,3,13,40,45.5,100.0,0,3,6,2,0,1,-11,30,AtlantaHawks
DejounteMurray,24,8,7,11,3,9,1,3,6,34,50.0,33.3,1,7,2,3,0,0,-3,27,AtlantaHawks
BogdanBogdanovic,23,2,2,6,6,18,1,2,5,35,33.3,50.0,1,1,0,1,0,3,-8,14,AtlantaHawks
SaddiqBey,16,10,4,6,2,8,2,2,2,40,42.9,100.0,2,8,2,2,0,2,-12,20,AtlantaHawks
OnyekaOkongwu,9,7,4,6,0,1,1,2,1,26,57.1,50.0,4,3,0,1,2,3,-10,16,AtlantaHawks
ClintCapela,8,10,3,3,0,0,2,2,0,28,100.0,100.0,3,7,2,0,0,5,6,16,AtlantaHawks
PattyMills,3,1,0,1,1,1,0,0,1,12,50.0,0,1,0,1,0,0,4,-2,3,AtlantaHawks
WesleyMatthews,0,1,0,0,0,1,0,0,0,7,0.0,0,0,1,0,0,0,1,-3,0,AtlantaHawks
GarrisonMathews,0,1,0,0,0,3,0,0,1,18,0.0,0,0,1,0,0,0,4,-2,-1,AtlantaHawks
AtlantaHawks,113,48,23,42,19,54,10,14,29,240,43.8,0,16,32,13,9,2,23,-45,125,AtlantaHawks
