PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JaMorant,26,5,4,6,3,9,9,12,10,35,46.7,75.0,0,5,4,1,0,3,-1,27,MemphisGrizzlies
DesmondBane,24,3,9,11,2,6,0,0,2,34,64.7,0.0,0,3,3,0,0,1,3,20,MemphisGrizzlies
SantiagoAldama,13,11,4,4,1,2,2,2,0,28,83.3,100.0,2,9,0,0,1,1,12,24,MemphisGrizzlies
LukeKennard,12,5,0,0,3,7,3,3,3,21,42.9,100.0,1,4,0,0,0,2,16,16,MemphisGrizzlies
JarenJacksonJr.,10,7,2,10,1,4,3,4,1,32,21.4,75.0,1,6,1,3,4,4,2,12,MemphisGrizzlies
VinceWilliamsJr.,8,5,1,1,2,5,0,0,2,22,50.0,0.0,1,4,2,0,0,5,13,10,MemphisGrizzlies
MarcusSmart,5,2,1,3,0,4,3,4,3,30,14.3,75.0,1,1,3,0,0,3,2,0,MemphisGrizzlies
BismackBiyombo,4,8,2,4,0,0,0,0,1,28,50.0,0.0,2,6,2,1,3,4,8,13,MemphisGrizzlies
DerrickRose,4,0,2,3,0,1,0,0,2,9,50.0,0.0,0,0,0,0,0,0,1,4,MemphisGrizzlies
ZiaireWilliams,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
DavidRoddy,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
XavierTillman,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
JohnKonchar,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
MemphisGrizzlies,106,46,25,42,12,38,20,25,24,240,46.3,0.0,8,38,15,5,8,23,40,126,MemphisGrizzlies
VictorWembanyama,20,7,6,11,2,5,2,4,1,26,50.0,50.0,0,7,1,0,4,0,-13,21,SanAntonioSpurs
KeldonJohnson,19,6,6,12,1,4,4,5,4,31,43.8,80.0,1,5,3,1,0,4,-15,17,SanAntonioSpurs
JulianChampagnie,12,4,0,0,3,6,3,3,2,22,50.0,100.0,0,4,1,1,0,4,12,15,SanAntonioSpurs
JeremySochan,12,2,3,4,1,2,3,4,1,28,66.7,75.0,0,2,1,0,2,1,1,13,SanAntonioSpurs
DevinVassell,11,2,2,6,1,2,4,5,3,34,37.5,80.0,1,1,2,1,1,2,-7,10,SanAntonioSpurs
BlakeWesley,10,1,5,6,0,2,0,2,1,21,62.5,0.0,0,1,1,2,0,4,-4,8,SanAntonioSpurs
DominickBarlow,4,7,2,6,0,0,0,0,2,14,33.3,0.0,4,3,2,0,0,4,-6,7,SanAntonioSpurs
SandroMamukelashvili,3,0,0,0,1,1,0,0,0,2,100.0,0.0,0,0,1,0,1,0,4,3,SanAntonioSpurs
DougMcDermott,3,0,0,0,1,4,0,0,0,16,25.0,0.0,0,0,0,0,0,0,-9,0,SanAntonioSpurs
TreJones,2,4,1,3,0,3,0,0,4,25,16.7,0.0,0,4,0,1,0,2,9,6,SanAntonioSpurs
MalakiBranham,2,1,1,5,0,0,0,0,1,7,20.0,0.0,0,1,0,0,0,1,-3,0,SanAntonioSpurs
CediOsman,0,6,0,1,0,2,0,0,2,12,0.0,0.0,0,6,2,0,0,2,-9,3,SanAntonioSpurs
SanAntonioSpurs,98,40,26,54,10,31,16,23,21,240,42.4,0.0,6,34,14,6,8,24,-40,103,SanAntonioSpurs
