PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ShaiGilgeous-Alexander,34,5,11,16,1,5,9,10,7,38,57.1,90.0,1,4,3,3,0,2,-6,36,OklahomaCityThunder
JalenWilliams,28,6,9,12,2,5,4,4,3,34,64.7,100.0,0,6,1,0,0,3,2,30,OklahomaCityThunder
ChetHolmgren,19,10,7,12,1,6,2,5,0,34,44.4,40.0,4,6,0,1,3,1,-7,20,OklahomaCityThunder
KenrichWilliams,11,2,1,2,3,4,0,0,5,23,66.7,0.0,1,1,0,1,1,2,1,18,OklahomaCityThunder
LuguentzDort,8,5,1,3,2,6,0,0,0,30,33.3,0.0,1,4,2,0,1,2,-18,6,OklahomaCityThunder
IsaiahJoe,7,5,2,5,1,6,0,0,1,20,27.3,0.0,1,4,2,0,2,1,-20,5,OklahomaCityThunder
CasonWallace,5,3,1,2,1,4,0,0,4,24,33.3,0.0,1,2,0,1,0,2,-5,9,OklahomaCityThunder
OusmaneDieng,5,0,1,1,1,2,0,0,0,11,66.7,0.0,0,0,0,0,0,2,10,4,OklahomaCityThunder
DavisBertans,3,1,0,0,1,2,0,0,1,10,50.0,0.0,0,1,0,0,0,0,5,4,OklahomaCityThunder
OlivierSarr,0,2,0,0,0,0,0,0,1,3,0.0,0.0,1,1,0,0,0,1,-1,3,OklahomaCityThunder
JaylinWilliams,0,2,0,0,0,1,0,0,1,6,0.0,0.0,0,2,0,0,0,1,0,2,OklahomaCityThunder
AaronWiggins,0,1,0,1,0,0,0,0,1,6,0.0,0.0,1,0,1,0,0,0,-6,0,OklahomaCityThunder
OklahomaCityThunder,120,44,33,54,13,41,15,19,24,240,48.4,0.0,12,32,9,6,7,17,-45,137,OklahomaCityThunder
LeBronJames,40,7,8,15,5,5,9,9,7,37,65.0,100.0,2,5,3,2,2,0,10,48,LosAngelesLakers
AnthonyDavis,26,11,10,20,1,1,3,6,7,42,52.4,50.0,3,8,3,1,2,2,3,31,LosAngelesLakers
RuiHachimura,21,6,5,9,3,5,2,2,2,30,57.1,100.0,0,6,0,1,0,0,1,24,LosAngelesLakers
D&#039;AngeloRussell,15,1,2,3,3,6,2,3,3,17,55.6,66.7,0,1,1,0,0,1,0,13,LosAngelesLakers
AustinReaves,11,3,2,3,2,5,1,1,9,28,50.0,100.0,0,3,1,0,0,3,-2,18,LosAngelesLakers
TaureanPrince,10,6,1,2,2,5,2,2,1,28,42.9,100.0,1,5,0,1,2,5,9,16,LosAngelesLakers
CameronReddish,4,4,2,3,0,4,0,0,7,28,28.6,0.0,1,3,0,1,0,2,13,11,LosAngelesLakers
JarredVanderbilt,2,6,1,3,0,1,0,0,0,24,25.0,0.0,1,5,1,1,1,0,5,6,LosAngelesLakers
JaxsonHayes,0,0,0,0,0,0,0,0,1,6,0.0,0.0,0,0,0,0,0,0,6,1,LosAngelesLakers
LosAngelesLakers,129,49,31,58,16,32,19,23,37,240,52.2,0.0,12,37,9,7,7,14,45,168,LosAngelesLakers
