PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DevinVassell,22,6,4,8,3,8,5,5,3,34,60.0,100.0,0,6,0,0,1,0,-10,23,SanAntonioSpurs
VictorWembanyama,19,14,3,12,2,4,7,8,3,27,73.3,75.0,4,10,3,2,2,0,10,25,SanAntonioSpurs
KeldonJohnson,17,5,5,8,2,3,1,2,0,22,66.7,100.0,2,3,1,1,0,2,-15,17,SanAntonioSpurs
ZachCollins,10,9,5,9,0,3,0,0,1,20,40.0,0,3,6,2,1,0,3,-28,12,SanAntonioSpurs
JulianChampagnie,8,5,2,3,1,3,1,2,1,23,37.5,0,1,4,1,0,2,1,10,11,SanAntonioSpurs
DougMcDermott,8,0,1,2,2,3,0,0,3,20,22.2,0,0,0,0,1,0,3,-7,10,SanAntonioSpurs
TreJones,7,5,3,7,0,3,1,1,8,28,33.3,100.0,0,5,0,1,0,0,6,14,SanAntonioSpurs
CediOsman,7,1,0,1,2,4,1,2,0,16,33.3,0,0,1,1,0,0,1,-12,3,SanAntonioSpurs
JeremySochan,2,9,1,4,0,5,0,0,2,29,0.0,100.0,4,5,1,0,1,1,-13,5,SanAntonioSpurs
MalakiBranham,1,0,0,2,0,3,1,1,1,10,0.0,0,0,0,1,0,0,1,-4,-4,SanAntonioSpurs
BlakeWesley,0,0,0,2,0,1,0,0,1,11,0,0,0,0,1,0,0,1,-17,-3,SanAntonioSpurs
SanAntonioSpurs,101,55,24,58,12,40,17,21,23,240,0,0,14,41,11,6,6,13,-80,113,SanAntonioSpurs
DonovanMitchell,31,8,8,11,4,9,3,3,7,35,60.0,100.0,3,5,2,2,2,2,20,40,ClevelandCavaliers
EvanMobley,28,10,8,12,3,3,3,4,3,24,73.3,75.0,2,8,0,0,0,5,-7,36,ClevelandCavaliers
JarrettAllen,26,16,12,18,0,0,2,2,0,31,66.7,100.0,4,12,1,0,0,1,26,35,ClevelandCavaliers
CarisLeVert,10,5,2,5,2,5,0,0,6,25,40.0,0,1,4,1,1,0,2,20,15,ClevelandCavaliers
IsaacOkoro,7,1,2,3,1,5,0,0,2,25,37.5,0,0,1,0,0,0,1,9,5,ClevelandCavaliers
MaxStrus,6,3,0,2,2,7,0,0,3,29,22.2,0,0,3,1,1,1,0,11,6,ClevelandCavaliers
DariusGarland,4,3,1,1,0,2,2,2,4,23,33.3,100.0,0,3,3,1,0,2,-1,7,ClevelandCavaliers
SamMerrill,3,1,0,0,1,3,0,0,3,14,33.3,0,0,1,1,1,0,2,-8,5,ClevelandCavaliers
GeorgesNiang,2,2,0,1,0,8,2,2,2,18,0.0,100.0,0,2,0,0,0,2,7,-3,ClevelandCavaliers
DeanWade,0,2,0,0,0,2,0,0,1,14,0.0,0,0,2,0,0,1,2,6,2,ClevelandCavaliers
CraigPorter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,ClevelandCavaliers
DamianJones,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0,ClevelandCavaliers
ClevelandCavaliers,117,58,33,53,13,44,12,13,31,240,47.4,0,11,47,10,6,4,19,80,148,ClevelandCavaliers
