PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
CamThomas,18,5,4,15,0,6,10,11,3,36,50.0,100.0,1,4,1,2,0,6,-14,9,BrooklynNets
NicClaxton,15,5,7,9,0,0,1,2,1,32,50.0,83.3,2,3,0,0,7,1,-8,25,BrooklynNets
RoyceO&#039;Neale,15,3,0,0,5,12,0,0,1,27,42.9,75.0,1,2,1,1,0,4,-12,12,BrooklynNets
CameronJohnson,13,8,2,3,3,6,0,0,4,27,60.0,100.0,1,7,1,1,2,5,-6,23,BrooklynNets
MikalBridges,13,6,4,8,1,7,2,2,4,43,66.7,0,2,4,3,1,1,0,-6,12,BrooklynNets
DennisSmith,12,8,3,6,1,3,3,5,5,31,44.4,0,4,4,4,2,2,4,1,18,BrooklynNets
SpencerDinwiddie,9,3,1,6,2,6,1,2,5,39,40.0,0,0,3,0,0,0,3,-14,7,BrooklynNets
LonnieWalker,3,0,0,0,1,2,0,0,0,5,14.3,50.0,0,0,0,0,0,0,4,2,BrooklynNets
BrooklynNets,98,43,21,47,13,42,17,22,23,240,33.3,100.0,14,29,11,7,12,23,-55,108,BrooklynNets
StephenCurry,29,5,8,13,4,11,1,1,3,34,50.0,100.0,1,4,4,0,0,2,6,21,GoldenStateWarriors
JonathanKuminga,28,10,9,18,0,0,10,12,3,33,50.0,83.3,2,8,3,1,2,0,5,30,GoldenStateWarriors
BrandinPodziemski,15,11,6,10,0,4,3,4,3,38,42.9,75.0,3,8,0,0,0,3,11,20,GoldenStateWarriors
GuiSantos,9,5,3,5,0,0,3,3,0,18,60.0,100.0,2,3,0,1,2,2,13,15,GoldenStateWarriors
DraymondGreen,8,10,4,6,0,0,0,0,7,30,66.7,0,2,8,3,0,2,2,11,22,GoldenStateWarriors
KlayThompson,8,6,4,6,0,3,0,0,3,30,44.4,0,0,6,1,2,0,1,-1,13,GoldenStateWarriors
MosesMoody,4,1,2,4,0,1,0,0,0,15,40.0,0,1,0,1,0,1,0,5,2,GoldenStateWarriors
LesterQuinones,3,7,1,5,0,2,1,2,2,24,14.3,50.0,3,4,1,2,0,3,5,6,GoldenStateWarriors
DarioSaric,3,0,1,2,0,1,1,1,0,4,33.3,100.0,0,0,0,1,0,0,-3,2,GoldenStateWarriors
KevonLooney,2,5,1,2,0,0,0,0,3,13,50.0,0,2,3,0,0,1,4,3,10,GoldenStateWarriors
GoldenStateWarriors,109,68,39,71,4,22,19,23,24,240,46.2,0,20,48,14,7,8,17,55,141,GoldenStateWarriors
