PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
StephenCurry,36,2,8,11,4,9,8,11,6,35,40.0,72.7,1,1,2,4,1,4,12,36,GoldenStateWarriors
JonathanKuminga,19,6,6,9,1,5,4,5,4,34,52.6,100.0,2,4,1,0,2,2,10,22,GoldenStateWarriors
KlayThompson,15,3,3,3,3,8,0,0,2,25,100.0,0,0,3,1,0,1,4,4,15,GoldenStateWarriors
ChrisPaul,12,2,0,2,3,3,3,4,4,30,62.5,100.0,0,2,1,0,0,1,-8,14,GoldenStateWarriors
TrayceJackson-Davis,10,4,3,4,0,0,4,6,2,24,21.4,50.0,2,2,3,1,2,1,-1,13,GoldenStateWarriors
BrandinPodziemski,10,4,3,4,1,3,1,4,2,28,37.5,100.0,1,3,0,2,0,2,4,12,GoldenStateWarriors
AndrewWiggins,10,3,3,4,1,3,1,3,0,21,42.9,0,0,3,1,2,0,1,-3,9,GoldenStateWarriors
KevonLooney,5,5,1,2,0,0,3,4,2,17,20.0,100.0,1,4,0,0,0,4,10,10,GoldenStateWarriors
DarioSaric,2,3,1,2,0,1,0,0,1,14,66.7,0,1,2,2,0,0,0,-8,2,GoldenStateWarriors
GaryPaytonII,2,4,1,2,0,3,0,0,0,11,0.0,0,1,3,1,0,0,0,10,1,GoldenStateWarriors
GoldenStateWarriors,121,36,29,43,13,35,24,37,23,240,44.6,0,9,27,12,9,6,19,30,134,GoldenStateWarriors
PaoloBanchero,27,12,5,12,3,8,8,11,6,34,40.0,72.7,4,8,5,2,1,4,-8,28,OrlandoMagic
FranzWagner,25,6,9,14,1,5,4,4,3,37,52.6,100.0,2,4,4,2,0,4,-1,23,OrlandoMagic
GogaBitadze,13,7,5,5,1,1,0,0,1,26,100.0,0,3,4,0,1,1,3,-15,23,OrlandoMagic
MoritzWagner,12,5,4,6,1,2,1,1,1,16,62.5,100.0,3,2,1,1,0,2,7,15,OrlandoMagic
JalenSuggs,10,2,0,7,3,7,1,2,3,31,21.4,50.0,1,1,4,0,0,2,-9,-1,OrlandoMagic
ColeAnthony,8,4,2,6,1,2,1,1,2,26,37.5,100.0,3,1,2,0,1,4,-4,8,OrlandoMagic
GaryHarris,8,2,1,1,2,6,0,0,2,29,42.9,0,0,2,0,0,0,1,3,8,OrlandoMagic
WendellCarter,6,2,1,4,0,1,4,4,1,20,20.0,100.0,0,2,0,1,1,1,4,7,OrlandoMagic
CalebHoustan,6,1,0,0,2,3,0,0,0,8,66.7,0,0,1,0,0,0,1,-6,6,OrlandoMagic
AnthonyBlack,0,0,0,1,0,1,0,0,0,13,0.0,0,0,0,1,1,0,2,-1,-2,OrlandoMagic
OrlandoMagic,115,41,27,56,14,36,19,23,19,240,44.6,0,16,25,17,8,4,24,-30,115,OrlandoMagic
