PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JoelEmbiid,51,12,17,24,0,1,17,18,3,36,45.0,87.5,2,10,2,2,1,5,4,58,Philadelphia76ers
TyreseMaxey,35,1,7,12,5,12,6,6,5,37,64.3,80.0,0,1,5,0,0,4,1,24,Philadelphia76ers
TobiasHarris,9,5,4,9,0,1,1,1,3,37,66.7,60.0,1,4,1,1,0,5,-3,11,Philadelphia76ers
PaulReed,8,8,3,5,0,0,2,2,3,12,44.4,0,4,4,2,3,1,3,10,19,Philadelphia76ers
KellyOubre,7,2,2,3,1,3,0,1,0,29,42.9,100.0,0,2,1,2,0,3,-7,6,Philadelphia76ers
PatrickBeverley,5,3,1,3,1,2,0,0,3,18,75.0,100.0,0,3,0,0,1,0,7,9,Philadelphia76ers
MarcusMorris,5,1,1,2,1,2,0,0,0,25,50.0,0,0,1,0,1,0,2,23,5,Philadelphia76ers
De&#039;AnthonyMelton,4,3,1,1,0,1,2,2,2,16,66.7,0,0,3,1,0,0,1,7,7,Philadelphia76ers
KenyonMartin,3,0,1,1,0,0,1,2,0,7,0.0,100.0,0,0,0,0,0,1,12,2,Philadelphia76ers
JadenSpringer,0,0,0,0,0,0,0,0,1,2,100.0,0,0,0,0,0,0,0,2,1,Philadelphia76ers
DanuelHouse,0,1,0,1,0,0,0,0,0,17,20.0,0,0,1,0,0,0,1,10,0,Philadelphia76ers
MohamedBamba,0,0,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,2,0,Philadelphia76ers
FurkanKorkmaz,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,-1,Philadelphia76ers
Philadelphia76ers,127,40,37,62,8,22,29,32,20,240,51.2,0,9,31,12,9,3,25,70,141,Philadelphia76ers
AnthonyEdwards,27,7,7,14,2,6,7,8,5,36,45.0,87.5,1,6,1,0,0,2,-10,26,MinnesotaTimberwolves
Karl-AnthonyTowns,23,13,8,12,1,2,4,5,2,38,64.3,80.0,3,10,4,0,0,4,8,28,MinnesotaTimberwolves
JadenMcDaniels,21,3,6,9,2,3,3,5,0,38,66.7,60.0,1,2,0,1,0,3,-3,19,MinnesotaTimberwolves
NazReid,10,2,2,3,2,6,0,0,1,20,44.4,0,1,1,4,0,1,3,-27,5,MinnesotaTimberwolves
MikeConley,9,0,2,3,1,4,2,2,4,26,42.9,100.0,0,0,2,0,0,1,2,7,MinnesotaTimberwolves
RudyGobert,8,9,3,4,0,0,2,2,1,24,75.0,100.0,2,7,0,2,0,4,6,19,MinnesotaTimberwolves
TroyBrown,5,2,1,2,1,2,0,0,1,10,50.0,0,1,1,3,0,0,0,-11,3,MinnesotaTimberwolves
NickeilAlexander-Walker,4,2,2,2,0,1,0,0,2,16,66.7,0,0,2,0,0,1,1,-24,8,MinnesotaTimberwolves
ShakeMilton,2,0,0,2,0,0,2,2,3,13,0.0,100.0,0,0,1,0,0,2,-1,2,MinnesotaTimberwolves
WendellMoore,2,0,1,1,0,0,0,0,0,2,100.0,0,0,0,1,1,0,0,0,2,MinnesotaTimberwolves
KyleAnderson,2,0,1,5,0,0,0,0,1,13,20.0,0,0,0,2,0,0,0,-10,-3,MinnesotaTimberwolves
LukaGarza,0,1,0,0,0,1,0,0,1,2,0.0,0,0,1,0,0,0,2,0,1,MinnesotaTimberwolves
JordanMcLaughlin,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,MinnesotaTimberwolves
MinnesotaTimberwolves,113,41,33,57,9,25,20,24,22,240,51.2,0,10,31,19,4,2,22,-70,118,MinnesotaTimberwolves
