PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LeBronJames,35,12,9,11,4,8,5,10,7,42,68.4,50.0,0,12,4,1,2,3,6,42,LosAngelesLakers
AnthonyDavis,27,10,10,18,0,0,7,9,3,48,55.6,77.8,4,6,0,1,4,3,11,35,LosAngelesLakers
D&#039;AngeloRussell,27,2,7,12,3,7,4,4,6,36,52.6,100.0,0,2,3,0,0,2,3,23,LosAngelesLakers
AustinReaves,15,7,5,10,0,3,5,5,7,38,38.5,100.0,2,5,5,3,0,4,-5,19,LosAngelesLakers
ChristianWood,10,11,2,2,2,4,0,0,0,29,66.7,0.0,2,9,2,1,1,3,14,19,LosAngelesLakers
CameronReddish,8,4,1,2,1,5,3,4,4,37,28.6,75.0,0,4,0,3,1,5,-4,14,LosAngelesLakers
MaxChristie,5,3,0,2,1,5,2,2,0,22,14.3,100.0,0,3,0,1,0,3,0,3,LosAngelesLakers
JaxsonHayes,3,2,1,1,0,0,1,2,1,14,100.0,50.0,1,1,0,0,1,1,0,6,LosAngelesLakers
LosAngelesLakers,130,51,35,58,11,32,27,36,28,265,51.1,0.0,9,42,14,10,9,24,25,161,LosAngelesLakers
KawhiLeonard,38,6,10,17,5,11,3,6,5,41,53.6,50.0,1,5,2,2,0,2,4,33,LAClippers
PaulGeorge,35,6,5,7,6,9,7,8,1,37,68.8,87.5,0,6,3,2,0,6,22,35,LAClippers
RussellWestbrook,24,11,6,15,3,6,3,5,8,44,42.9,60.0,4,7,6,4,0,5,-8,27,LAClippers
NormanPowell,12,2,6,10,0,4,0,0,3,35,42.9,0.0,0,2,0,0,1,6,-14,10,LAClippers
IvicaZubac,7,9,3,8,0,0,1,2,0,29,37.5,50.0,2,7,1,0,0,5,-6,9,LAClippers
MasonPlumlee,5,6,1,3,0,0,3,6,0,19,33.3,50.0,0,6,1,3,0,0,-9,8,LAClippers
BonesHyland,4,1,2,4,0,3,0,0,5,34,28.6,0.0,0,1,0,1,0,3,8,6,LAClippers
P.J.Tucker,0,5,0,1,0,0,0,0,0,21,0.0,0.0,5,0,0,0,0,4,-15,4,LAClippers
KobeBrown,0,0,0,0,0,1,0,0,0,6,0.0,0.0,0,0,0,0,0,0,-7,-1,LAClippers
LAClippers,125,46,33,65,14,34,17,27,22,265,47.5,0.0,12,34,13,12,1,31,-25,131,LAClippers
