PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
GiannisAntetokounmpo,33,16,11,20,0,1,11,18,6,39,38.9,83.3,6,10,4,1,3,5,9,38,MilwaukeeBucks
DamianLillard,31,5,3,9,4,12,13,14,4,37,30.4,66.7,1,4,3,2,0,2,15,24,MilwaukeeBucks
MalikBeasley,14,6,1,3,4,11,0,0,0,36,36.8,66.7,1,5,2,3,0,1,16,12,MilwaukeeBucks
BobbyPortis,12,8,3,7,2,5,0,0,1,31,83.3,66.7,6,2,2,2,3,3,3,17,MilwaukeeBucks
BrookLopez,10,6,2,5,2,6,0,0,3,31,50.0,0,1,5,0,3,4,3,3,19,MilwaukeeBucks
PatConnaughton,5,4,1,2,1,2,0,0,1,20,66.7,0,2,2,2,1,0,1,4,7,MilwaukeeBucks
CameronPayne,3,2,0,1,1,3,0,0,3,17,25.0,100.0,0,2,3,1,0,2,3,3,MilwaukeeBucks
ThanasisAntetokounmpo,0,2,0,0,0,0,0,0,0,4,66.7,0,0,2,0,0,0,0,-2,2,MilwaukeeBucks
MarJonBeauchamp,0,1,0,0,0,0,0,0,1,9,20.0,0,0,1,1,0,1,2,-1,2,MilwaukeeBucks
AndreJacksonJr.,0,1,0,0,0,0,0,0,0,12,40.7,0,0,1,0,0,0,0,-11,1,MilwaukeeBucks
A.J.Green,0,1,0,0,0,2,0,0,0,4,0.0,0,1,0,0,0,0,1,-9,-1,MilwaukeeBucks
MilwaukeeBucks,108,59,21,47,14,42,24,32,19,240,39.3,0,22,37,18,13,11,20,30,124,MilwaukeeBucks
JeramiGrant,22,2,4,12,3,6,5,6,2,39,38.9,83.3,1,1,4,4,0,3,-8,14,PortlandTrailBlazers
MalcolmBrogdon,18,8,5,17,2,6,2,3,12,34,30.4,66.7,2,6,2,2,1,4,-6,22,PortlandTrailBlazers
ShaedonSharpe,17,6,6,14,1,5,2,3,3,37,36.8,66.7,1,5,3,2,0,0,-19,12,PortlandTrailBlazers
DeandreAyton,14,13,5,6,0,0,4,6,2,32,83.3,66.7,4,9,0,1,2,3,-13,29,PortlandTrailBlazers
ScootHenderson,13,4,2,6,3,4,0,0,1,27,50.0,0,1,3,2,0,0,5,2,11,PortlandTrailBlazers
ToumaniCamara,6,3,0,1,2,2,0,0,0,17,66.7,0,2,1,2,0,0,4,-3,6,PortlandTrailBlazers
MatisseThybulle,5,1,0,0,1,4,2,2,1,26,25.0,100.0,0,1,2,4,1,1,4,7,PortlandTrailBlazers
JabariWalker,4,3,2,2,0,1,0,0,0,16,66.7,0,0,3,1,0,0,4,6,5,PortlandTrailBlazers
DuopReath,3,0,0,1,1,4,0,0,0,12,20.0,0,0,0,1,2,0,2,7,0,PortlandTrailBlazers
PortlandTrailBlazers,102,44,24,59,13,32,15,20,21,240,40.7,0,13,31,18,15,4,26,-30,106,PortlandTrailBlazers
