PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JaysonTatum,30,9,1,4,5,8,13,14,5,25,43.8,50.0,0,9,1,1,1,1,34,38,BostonCeltics
KristapsPorzingis,19,5,3,4,1,3,10,12,2,27,45.5,100.0,0,5,1,0,1,3,18,21,BostonCeltics
JrueHoliday,14,6,4,5,2,3,0,0,1,24,55.6,66.7,1,5,2,0,2,1,22,19,BostonCeltics
SamHauser,13,5,2,3,3,7,0,0,1,23,40.0,100.0,1,4,0,1,0,1,17,15,BostonCeltics
JaylenBrown,13,3,3,8,2,4,1,2,5,27,40.0,50.0,0,3,3,1,1,2,18,12,BostonCeltics
DerrickWhite,10,7,1,2,2,7,2,2,3,26,28.6,50.0,0,7,0,1,1,2,19,16,BostonCeltics
PaytonPritchard,7,2,2,3,1,7,0,0,4,23,33.3,80.0,1,1,3,1,0,3,14,4,BostonCeltics
OshaeBrissett,6,3,2,3,0,2,2,2,2,17,0.0,75.0,1,2,0,2,0,3,1,10,BostonCeltics
DalanoBanton,5,1,1,1,0,1,3,4,1,6,40.0,100.0,0,1,0,0,0,1,3,5,BostonCeltics
LamarStevens,4,5,2,3,0,1,0,0,0,12,66.7,0,1,4,1,1,1,1,-3,8,BostonCeltics
SviatoslavMykhailiuk,3,3,0,1,1,6,0,0,0,15,14.3,0,0,3,0,0,0,2,-6,0,BostonCeltics
LukeKornet,2,7,1,3,0,0,0,0,0,11,14.3,0,4,3,1,1,1,1,13,8,BostonCeltics
NeemiasQueta,0,0,0,1,0,0,0,0,0,4,0.0,0.0,0,0,0,0,0,2,-5,-1,BostonCeltics
BostonCeltics,126,56,22,41,17,49,31,36,24,240,36.2,0,9,47,12,9,8,23,145,155,BostonCeltics
LauriMarkkanen,17,5,5,9,2,7,1,2,5,23,43.8,50.0,4,1,0,0,0,1,-14,17,UtahJazz
CollinSexton,13,1,5,8,0,3,3,3,3,20,45.5,100.0,0,1,3,3,0,1,-13,11,UtahJazz
JohnCollins,12,11,5,8,0,1,2,3,2,22,55.6,66.7,0,11,2,0,1,5,-28,19,UtahJazz
KeyonteGeorge,12,4,2,3,2,7,2,2,1,20,40.0,100.0,1,3,1,0,0,0,-16,10,UtahJazz
TalenHorton-Tucker,11,1,4,9,0,1,3,6,0,12,40.0,50.0,0,1,0,2,0,1,3,5,UtahJazz
SimoneFontecchio,7,4,0,2,2,5,1,2,3,25,28.6,50.0,1,3,2,1,0,2,-13,7,UtahJazz
LukaSamanic,6,5,1,2,0,1,4,5,0,12,33.3,80.0,2,3,2,0,0,0,3,6,UtahJazz
KellyOlynyk,6,1,0,1,0,1,6,8,1,14,0.0,75.0,0,1,0,1,0,3,-22,5,UtahJazz
OchaiAgbaji,5,4,2,2,0,3,1,1,1,22,40.0,100.0,1,3,2,0,0,4,-12,5,UtahJazz
WalkerKessler,4,7,2,3,0,0,0,0,0,14,66.7,0,1,6,0,0,0,2,-4,10,UtahJazz
KrisDunn,2,5,1,6,0,1,0,0,5,26,14.3,0,2,3,1,3,1,4,-9,9,UtahJazz
JordanClarkson,2,2,1,5,0,2,0,0,2,17,14.3,0,1,1,4,1,0,0,-23,-3,UtahJazz
OmerYurtseven,0,7,0,2,0,2,0,2,0,12,0.0,0.0,3,4,1,0,0,1,3,0,UtahJazz
UtahJazz,97,57,28,60,6,34,23,34,23,240,36.2,0,16,41,18,11,2,24,-145,101,UtahJazz
