PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyEdwards,31,8,11,15,2,4,3,5,6,36,35.0,80.0,0,8,6,1,0,0,27,32,MinnesotaTimberwolves
Karl-AnthonyTowns,25,7,5,8,2,6,9,10,1,32,50.0,75.0,0,7,2,2,0,4,24,25,MinnesotaTimberwolves
NazReid,16,5,2,4,3,5,3,4,1,22,30.0,0,2,3,1,0,0,0,9,16,MinnesotaTimberwolves
KyleAnderson,12,3,5,6,0,0,2,2,6,27,35.7,0,1,2,0,1,2,3,11,23,MinnesotaTimberwolves
RudyGobert,11,10,5,10,0,0,1,2,1,29,60.0,0.0,4,6,1,0,4,3,10,19,MinnesotaTimberwolves
ShakeMilton,8,2,2,2,0,2,4,4,0,15,50.0,50.0,1,1,0,1,1,2,4,10,MinnesotaTimberwolves
MikeConley,7,3,2,5,1,4,0,0,6,28,33.3,100.0,0,3,0,1,0,4,23,11,MinnesotaTimberwolves
JadenMcDaniels,5,0,1,2,1,2,0,0,1,20,66.7,0,0,0,0,1,1,6,10,6,MinnesotaTimberwolves
JoshMinott,4,0,1,1,0,0,2,3,1,4,66.7,0,0,0,0,0,0,0,5,4,MinnesotaTimberwolves
TroyBrown,2,2,1,1,0,0,0,0,0,4,50.0,100.0,0,2,0,0,0,0,5,4,MinnesotaTimberwolves
DaishenNix,2,0,1,1,0,0,0,0,0,3,0.0,0,0,0,0,1,0,0,6,3,MinnesotaTimberwolves
NickeilAlexander-Walker,0,3,0,2,0,1,0,1,1,18,0.0,0,1,2,0,2,3,0,1,5,MinnesotaTimberwolves
JordanMcLaughlin,0,0,0,0,0,0,0,0,1,4,38.5,0,0,0,0,0,0,1,5,1,MinnesotaTimberwolves
MinnesotaTimberwolves,123,48,36,57,9,24,24,31,25,240,55.6,0,9,39,10,10,11,23,140,159,MinnesotaTimberwolves
LauriMarkkanen,22,8,3,9,4,11,4,5,1,35,35.0,80.0,4,4,2,0,1,4,-16,16,UtahJazz
JohnCollins,14,6,4,5,1,5,3,4,0,29,50.0,75.0,2,4,2,1,1,5,-21,14,UtahJazz
TalenHorton-Tucker,14,4,4,14,2,6,0,0,5,24,30.0,0,2,2,2,2,1,1,-10,10,UtahJazz
JordanClarkson,10,3,5,9,0,5,0,0,3,32,35.7,0,2,1,0,0,0,0,-18,7,UtahJazz
OchaiAgbaji,8,2,1,1,2,4,0,1,1,17,60.0,0.0,2,0,0,0,0,1,-4,8,UtahJazz
KeyonteGeorge,8,0,2,2,1,4,1,2,4,27,50.0,50.0,0,0,3,0,0,2,-15,5,UtahJazz
CollinSexton,7,4,0,0,1,3,4,4,4,19,33.3,100.0,2,2,6,0,1,2,-14,8,UtahJazz
SimoneFontecchio,5,2,1,2,1,1,0,0,0,10,66.7,0,0,2,1,0,0,0,-7,5,UtahJazz
WalkerKessler,4,4,2,3,0,0,0,0,0,22,66.7,0,1,3,0,0,3,0,-14,10,UtahJazz
LukaSamanic,3,2,1,1,0,1,1,1,0,4,50.0,100.0,0,2,0,0,0,0,-5,4,UtahJazz
OmerYurtseven,0,0,0,0,0,1,0,0,1,4,0.0,0,0,0,0,0,0,1,-5,0,UtahJazz
KellyOlynyk,0,4,0,2,0,2,0,0,1,18,0.0,0,2,2,2,0,0,4,-11,-1,UtahJazz
UtahJazz,95,45,23,48,12,43,13,17,20,240,38.5,0,21,24,19,3,7,21,-140,86,UtahJazz
