PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DamianLillard,26,4,7,10,2,8,6,6,8,29,77.8,66.7,0,4,0,3,0,1,33,32,MilwaukeeBucks
MalikBeasley,21,2,0,0,7,9,0,1,2,24,33.3,75.0,1,1,0,1,0,2,31,23,MilwaukeeBucks
BobbyPortis,18,7,4,10,3,4,1,1,1,21,50.0,75.0,2,5,1,1,0,3,13,19,MilwaukeeBucks
GiannisAntetokounmpo,15,14,5,9,0,1,5,7,3,24,20.0,87.5,1,13,0,1,1,5,28,27,MilwaukeeBucks
BrookLopez,11,7,3,4,1,5,2,2,2,27,12.5,83.3,2,5,1,0,3,2,34,17,MilwaukeeBucks
PatrickBeverley,6,1,0,2,2,3,0,0,4,12,22.2,50.0,0,1,1,0,0,1,8,7,MilwaukeeBucks
PatConnaughton,5,6,1,1,1,2,0,0,1,16,50.0,100.0,2,4,1,0,0,0,9,10,MilwaukeeBucks
JaeCrowder,5,2,0,1,1,6,2,3,3,30,66.7,0,0,2,0,0,0,1,39,3,MilwaukeeBucks
ThanasisAntetokounmpo,4,1,2,2,0,1,0,0,1,11,0.0,0,1,0,0,0,1,2,-3,6,MilwaukeeBucks
MarJonBeauchamp,4,3,0,1,0,1,4,4,0,8,0.0,0,0,3,0,0,0,2,-4,5,MilwaukeeBucks
A.J.Green,3,4,0,0,1,9,0,0,0,18,34.2,0,1,3,0,1,0,3,-3,0,MilwaukeeBucks
AndreJacksonJr.,2,2,1,1,0,2,0,0,0,13,33.3,0,0,2,1,1,0,2,-1,2,MilwaukeeBucks
TyTyWashington,0,0,0,1,0,1,0,0,1,8,0.0,0,0,0,0,0,0,0,-4,-1,MilwaukeeBucks
MilwaukeeBucks,120,53,23,42,18,52,20,24,26,240,43.6,0,10,43,5,8,5,24,180,150,MilwaukeeBucks
NickRichards,16,11,7,9,0,0,2,3,0,30,77.8,66.7,2,9,2,0,1,2,-25,23,CharlotteHornets
BrandonMiller,16,6,5,12,1,6,3,4,3,29,33.3,75.0,2,4,2,1,1,2,-31,12,CharlotteHornets
BryceMcGowens,15,5,3,5,2,5,3,4,0,30,50.0,75.0,0,5,1,1,0,5,-19,14,CharlotteHornets
NickSmith,13,3,0,2,2,8,7,8,3,24,20.0,87.5,0,3,2,0,0,0,0,8,CharlotteHornets
MilesBridges,11,5,0,10,2,6,5,6,3,31,12.5,83.3,1,4,1,0,0,1,-39,3,CharlotteHornets
CodyMartin,5,5,2,6,0,3,1,2,5,24,22.2,50.0,1,4,3,0,0,2,-36,4,CharlotteHornets
LeakyBlack,4,6,1,2,0,0,2,2,2,30,50.0,100.0,1,5,2,0,0,2,-16,9,CharlotteHornets
NathanMensah,4,4,2,3,0,0,0,0,0,18,66.7,0,1,3,0,0,0,4,-11,7,CharlotteHornets
J.T.Thor,0,3,0,1,0,0,0,0,0,19,0.0,0,0,3,0,0,0,2,-2,2,CharlotteHornets
AmariBailey,0,0,0,0,0,1,0,0,1,4,0.0,0,0,0,0,0,0,0,-1,0,CharlotteHornets
CharlotteHornets,84,48,20,50,7,29,23,29,17,240,34.2,0,8,40,13,2,2,20,-180,82,CharlotteHornets
