PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyEdwards,31,3,8,15,2,8,9,11,3,38,70.6,80.0,0,3,3,0,3,3,8,22,MinnesotaTimberwolves
NazReid,21,5,6,6,2,5,3,4,1,27,47.6,71.4,0,5,2,2,2,3,13,25,MinnesotaTimberwolves
MikeConley,15,4,0,2,4,9,3,4,7,33,33.3,0,1,3,1,1,0,2,3,18,MinnesotaTimberwolves
RudyGobert,13,13,6,7,0,0,1,1,0,38,18.2,83.3,4,9,4,2,1,3,19,24,MinnesotaTimberwolves
Karl-AnthonyTowns,9,9,2,3,1,4,2,2,2,29,42.9,100.0,2,7,5,0,0,5,-23,11,MinnesotaTimberwolves
JadenMcDaniels,6,3,2,5,0,1,2,2,2,26,50.0,50.0,0,3,1,1,1,6,-3,8,MinnesotaTimberwolves
NickeilAlexander-Walker,6,2,0,0,2,4,0,0,2,16,25.0,75.0,0,2,2,1,0,4,-1,7,MinnesotaTimberwolves
KyleAnderson,4,3,2,3,0,1,0,0,7,24,25.0,100.0,0,3,1,0,1,0,-8,12,MinnesotaTimberwolves
TroyBrown,3,3,0,1,1,2,0,0,0,8,28.6,0,0,3,0,1,0,0,2,5,MinnesotaTimberwolves
MinnesotaTimberwolves,108,51,26,42,12,34,20,24,24,240,42.0,0,11,40,19,8,8,26,10,132,MinnesotaTimberwolves
AnthonyDavis,33,17,11,15,1,2,8,10,8,39,70.6,80.0,4,13,2,4,2,3,-6,55,LosAngelesLakers
LeBronJames,26,3,9,17,1,4,5,7,6,39,47.6,71.4,0,3,1,3,1,2,-5,25,LosAngelesLakers
TaureanPrince,9,2,0,3,3,6,0,0,1,33,33.3,0,0,2,3,3,0,1,15,6,LosAngelesLakers
AustinReaves,9,2,2,6,0,5,5,6,0,29,18.2,83.3,1,1,1,0,0,2,2,0,LosAngelesLakers
JarredVanderbilt,8,5,3,5,0,2,2,2,1,27,42.9,100.0,1,4,0,2,0,5,10,12,LosAngelesLakers
ChristianWood,7,5,0,2,2,2,1,2,0,13,50.0,50.0,0,5,2,0,1,1,3,8,LosAngelesLakers
D&#039;AngeloRussell,5,1,1,3,0,1,3,4,3,20,25.0,75.0,0,1,1,0,0,1,-19,4,LosAngelesLakers
RuiHachimura,5,1,2,7,0,1,1,1,0,17,25.0,100.0,1,0,0,0,0,0,-11,0,LosAngelesLakers
CameronReddish,4,3,2,6,0,1,0,0,4,22,28.6,0,1,2,0,0,0,0,1,6,LosAngelesLakers
LosAngelesLakers,106,41,30,64,7,24,25,32,23,240,42.0,0,9,32,11,12,4,15,-10,116,LosAngelesLakers
