PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
RudyGobert,22,16,6,7,0,0,10,11,2,39,50.0,100.0,3,13,1,0,2,5,0,39,MinnesotaTimberwolves
AnthonyEdwards,22,1,7,10,2,8,2,3,5,35,41.2,83.3,0,1,3,1,0,1,6,16,MinnesotaTimberwolves
Karl-AnthonyTowns,19,3,5,10,2,7,3,3,1,35,50.0,66.7,0,3,6,0,2,1,-8,9,MinnesotaTimberwolves
JadenMcDaniels,10,4,2,4,2,6,0,0,1,32,33.3,75.0,2,2,3,1,0,5,-12,7,MinnesotaTimberwolves
NazReid,9,5,3,3,1,2,0,0,1,22,55.6,0,0,5,2,0,0,1,4,12,MinnesotaTimberwolves
KyleAnderson,7,3,2,5,1,1,0,0,4,16,66.7,100.0,1,2,0,0,1,2,10,12,MinnesotaTimberwolves
NickeilAlexander-Walker,7,1,1,2,1,5,2,2,0,27,50.0,0,0,1,1,1,0,2,0,3,MinnesotaTimberwolves
JordanMcLaughlin,6,0,0,0,2,3,0,0,1,5,33.3,100.0,0,0,0,2,0,0,3,8,MinnesotaTimberwolves
MikeConley,4,5,0,3,1,6,1,1,9,28,25.0,50.0,0,5,1,3,0,3,-13,12,MinnesotaTimberwolves
MinnesotaTimberwolves,106,43,26,44,12,38,18,20,24,240,100.0,0,7,36,18,8,5,20,-10,118,MinnesotaTimberwolves
PaoloBanchero,23,1,9,19,1,1,2,2,6,35,50.0,100.0,0,1,3,1,0,2,-1,18,OrlandoMagic
FranzWagner,19,4,7,12,0,5,5,6,5,35,41.2,83.3,2,2,1,2,1,3,12,19,OrlandoMagic
WendellCarter,18,12,4,6,2,6,4,6,1,37,50.0,66.7,3,9,0,0,0,3,-2,23,OrlandoMagic
JalenSuggs,15,6,0,3,4,9,3,4,2,36,33.3,75.0,2,4,3,2,1,2,0,14,OrlandoMagic
MarkelleFultz,10,3,5,9,0,0,0,0,5,23,55.6,0,0,3,1,2,1,1,4,16,OrlandoMagic
MoritzWagner,8,4,2,3,0,0,4,4,0,11,66.7,100.0,1,3,2,0,0,3,4,9,OrlandoMagic
JoeIngles,6,0,0,0,2,4,0,0,2,13,50.0,0,0,0,0,0,0,1,-10,6,OrlandoMagic
ColeAnthony,4,3,1,3,0,0,2,2,2,12,33.3,100.0,0,3,2,2,0,0,2,7,OrlandoMagic
JonathanIsaac,3,8,1,4,0,0,1,2,0,20,25.0,50.0,2,6,0,2,1,1,5,10,OrlandoMagic
GaryHarris,2,1,1,1,0,0,0,0,1,18,100.0,0,0,1,1,0,0,1,-4,3,OrlandoMagic
OrlandoMagic,108,46,30,60,9,25,21,26,24,240,45.9,0,12,34,14,11,4,17,10,125,OrlandoMagic
