PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
BennedictMathurin,20,4,7,11,0,3,6,9,2,35,60.9,50.0,2,2,2,2,1,2,-21,17,IndianaPacers
TyreseHaliburton,17,6,3,8,2,9,5,5,7,35,65.0,50.0,1,5,4,5,0,1,-14,19,IndianaPacers
BuddyHield,15,2,3,6,3,10,0,0,3,31,50.0,0.0,0,2,0,0,0,3,-5,10,IndianaPacers
MylesTurner,12,7,5,6,0,5,2,4,2,30,33.3,100.0,3,4,0,0,0,3,-11,13,IndianaPacers
ObiToppin,10,3,2,4,2,4,0,0,1,23,33.3,50.0,1,2,0,0,0,1,-8,10,IndianaPacers
AaronNesmith,8,4,3,6,0,7,2,2,0,32,50.0,0,1,3,0,3,1,2,-5,6,IndianaPacers
JalenSmith,7,7,1,2,1,4,2,2,2,26,33.3,0,1,6,0,0,0,2,-7,12,IndianaPacers
T.J.McConnell,6,1,3,3,0,0,0,0,5,12,40.0,0,0,1,3,2,0,0,-3,11,IndianaPacers
IsaiahJackson,4,3,2,3,0,0,0,0,0,9,50.0,100.0,1,2,0,0,0,4,-8,6,IndianaPacers
OscarTshiebwe,2,0,1,1,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,2,IndianaPacers
BenSheppard,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,-3,1,IndianaPacers
JaraceWalker,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,IndianaPacers
KendallBrown,0,0,0,0,0,0,0,0,0,1,51.1,0,0,0,0,0,0,0,0,0,IndianaPacers
JordanNwora,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IndianaPacers
IndianaPacers,101,39,30,50,8,42,17,22,23,240,41.3,0,10,29,9,12,2,18,-85,108,IndianaPacers
JaysonTatum,38,13,6,10,8,13,2,4,6,38,60.9,50.0,1,12,4,1,0,4,19,43,BostonCeltics
JaylenBrown,31,4,12,16,1,4,4,8,1,36,65.0,50.0,1,3,3,0,1,0,7,23,BostonCeltics
AlHorford,10,7,2,3,2,5,0,2,8,30,50.0,0.0,1,6,2,1,3,1,10,21,BostonCeltics
OshaeBrissett,8,8,2,6,1,3,1,1,0,20,33.3,100.0,5,3,0,0,1,3,4,11,BostonCeltics
JrueHoliday,8,6,2,4,1,5,1,2,5,37,33.3,50.0,1,5,2,1,0,2,6,11,BostonCeltics
DerrickWhite,7,5,2,4,1,2,0,0,2,24,50.0,0,0,5,4,0,1,5,20,8,BostonCeltics
SamHauser,5,4,1,1,1,5,0,0,1,16,33.3,0,0,4,1,0,0,4,2,5,BostonCeltics
PaytonPritchard,5,2,1,2,1,3,0,0,0,15,40.0,0,0,2,0,1,0,0,10,5,BostonCeltics
LukeKornet,4,4,1,2,0,0,2,2,3,16,50.0,100.0,3,1,1,1,0,1,3,10,BostonCeltics
KristapsPorzingis,2,3,1,1,0,1,0,0,0,6,50.0,0,1,2,0,1,1,0,4,6,BostonCeltics
SviatoslavMykhailiuk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BostonCeltics
DalanoBanton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,BostonCeltics
BostonCeltics,118,60,30,49,16,41,10,19,26,240,51.1,0,16,44,18,6,7,20,85,143,BostonCeltics
