PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JaysonTatum,27,11,6,12,3,10,6,8,3,36,50.0,100.0,3,8,3,0,3,1,2,26,BostonCeltics
JaylenBrown,22,5,8,15,2,5,0,0,5,36,56.3,83.3,2,3,2,2,0,3,4,22,BostonCeltics
KristapsPorzingis,18,6,4,5,1,6,7,8,0,31,42.1,0,1,5,3,1,2,2,-1,17,BostonCeltics
JrueHoliday,15,3,6,8,1,3,0,0,4,37,57.1,0,2,1,2,0,0,2,11,16,BostonCeltics
DerrickWhite,14,5,3,6,2,4,2,2,3,35,100.0,100.0,2,3,3,3,0,0,9,17,BostonCeltics
SamHauser,9,0,0,0,3,3,0,0,1,18,40.0,0,0,0,0,0,0,2,9,10,BostonCeltics
AlHorford,7,10,2,2,1,2,0,0,3,24,20.0,100.0,3,7,0,0,1,1,9,20,BostonCeltics
LamarStevens,4,1,1,1,0,2,2,2,1,9,25.0,100.0,0,1,0,1,1,3,1,6,BostonCeltics
PaytonPritchard,0,3,0,0,0,1,0,0,2,14,100.0,0,0,3,0,0,1,1,1,5,BostonCeltics
BostonCeltics,116,44,30,49,13,36,17,20,22,240,48.2,0,13,31,13,7,8,15,45,139,BostonCeltics
DonovanMitchell,31,8,10,16,2,8,5,5,6,40,50.0,100.0,1,7,3,1,0,2,-11,31,ClevelandCavaliers
CarisLeVert,26,3,6,10,3,6,5,6,5,35,56.3,83.3,1,2,1,3,1,2,-1,29,ClevelandCavaliers
DariusGarland,19,2,5,12,3,7,0,0,3,36,42.1,0,1,1,5,2,0,2,-11,10,ClevelandCavaliers
JarrettAllen,8,10,4,7,0,0,0,0,3,39,57.1,0,1,9,3,0,0,1,-1,15,ClevelandCavaliers
IsaacOkoro,7,4,1,1,1,1,2,2,2,18,100.0,100.0,1,3,1,1,0,3,4,13,ClevelandCavaliers
MaxStrus,5,4,1,1,1,4,0,0,2,31,40.0,0,2,2,1,0,0,5,-4,7,ClevelandCavaliers
DeanWade,5,4,0,0,1,5,2,2,0,16,20.0,100.0,1,3,0,0,0,0,-11,5,ClevelandCavaliers
GeorgesNiang,4,2,1,2,0,2,2,2,0,22,25.0,100.0,0,2,1,0,0,2,-7,2,ClevelandCavaliers
TristanThompson,2,2,1,1,0,0,0,0,0,3,100.0,0,1,1,1,0,0,1,-3,3,ClevelandCavaliers
ClevelandCavaliers,107,39,29,50,11,33,16,17,21,240,48.2,0,9,30,16,7,1,18,-45,115,ClevelandCavaliers
