PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JalenGreen,34,2,10,13,3,13,5,5,4,30,50.0,100.0,1,1,1,1,0,0,11,27,HoustonRockets
JabariSmithJr.,18,9,3,6,3,4,3,4,2,27,60.0,75.0,0,9,0,0,1,2,4,25,HoustonRockets
FredVanVleet,16,7,1,4,4,8,2,3,4,39,41.7,66.7,1,6,1,2,0,0,22,20,HoustonRockets
DillonBrooks,13,5,4,9,0,5,5,5,1,27,28.6,100.0,1,4,1,1,0,4,-2,9,HoustonRockets
AlperenSengun,11,7,3,8,1,1,2,3,3,32,44.4,66.7,1,6,2,0,3,5,21,16,HoustonRockets
AaronHoliday,7,3,2,2,1,4,0,0,2,17,50.0,0.0,0,3,0,0,0,3,2,9,HoustonRockets
TariEason,6,5,0,1,2,3,0,0,2,19,50.0,0.0,1,4,1,1,1,2,24,12,HoustonRockets
Jae&#039;SeanTate,2,9,1,1,0,3,0,0,4,26,25.0,0.0,1,8,0,1,0,4,26,13,HoustonRockets
JockLandale,2,1,1,1,0,0,0,0,0,4,100.0,0.0,0,1,0,0,0,0,-3,3,HoustonRockets
JeenathanWilliams,2,0,1,2,0,0,0,0,0,3,50.0,0.0,0,0,0,0,0,1,-4,1,HoustonRockets
JeffGreen,0,1,0,2,0,1,0,0,0,12,0.0,0.0,0,1,0,0,1,1,2,-1,HoustonRockets
ReggieBullock,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0,0,0,0,0,0,-3,-1,HoustonRockets
HoustonRockets,111,50,26,49,14,43,17,20,22,240,43.5,0.0,6,44,6,6,6,22,100,133,HoustonRockets
DesmondBane,23,7,4,6,2,6,9,10,4,26,50.0,90.0,1,6,2,1,0,4,-15,26,MemphisGrizzlies
JarenJacksonJr.,23,7,7,17,0,4,9,12,0,37,33.3,75.0,1,6,2,1,1,4,-20,13,MemphisGrizzlies
ZiaireWilliams,13,2,2,5,2,5,3,3,0,20,40.0,100.0,0,2,0,0,0,2,-27,9,MemphisGrizzlies
SantiagoAldama,8,2,1,2,1,3,3,3,0,22,40.0,100.0,0,2,0,0,1,5,-4,8,MemphisGrizzlies
DerrickRose,7,1,0,1,1,2,4,4,2,16,33.3,100.0,0,1,2,0,0,0,-3,6,MemphisGrizzlies
BismackBiyombo,5,5,2,4,0,0,1,2,2,31,50.0,50.0,0,5,1,1,2,0,-10,11,MemphisGrizzlies
JacobGilyard,5,1,1,2,1,4,0,0,4,24,33.3,0.0,1,0,0,0,0,1,-14,6,MemphisGrizzlies
DavidRoddy,4,6,2,6,0,1,0,0,1,22,28.6,0.0,0,6,2,0,0,0,-5,4,MemphisGrizzlies
KennyLofton,3,0,1,3,0,1,1,1,2,4,25.0,100.0,0,0,0,0,1,0,3,3,MemphisGrizzlies
JohnKonchar,0,11,0,2,0,4,0,0,2,29,0.0,0.0,5,6,0,0,2,3,-11,9,MemphisGrizzlies
GregoryJackson,0,3,0,2,0,1,0,0,0,4,0.0,0.0,1,2,0,0,0,0,3,0,MemphisGrizzlies
VinceWilliamsJr.,0,1,0,0,0,1,0,0,0,4,0.0,0.0,0,1,0,0,0,0,3,0,MemphisGrizzlies
MemphisGrizzlies,91,47,20,50,7,32,30,35,17,240,32.9,0.0,10,37,9,3,7,19,-100,95,MemphisGrizzlies
