PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
CollinSexton,22,2,7,10,1,4,5,6,5,26,53.8,70.0,1,1,3,1,0,1,-2,20,UtahJazz
KeyonteGeorge,21,6,1,2,5,8,4,5,2,28,40.9,100.0,0,6,2,0,0,3,14,22,UtahJazz
KellyOlynyk,19,6,8,11,0,1,3,3,10,28,36.4,50.0,3,3,3,1,1,5,11,30,UtahJazz
SimoneFontecchio,12,7,3,4,1,5,3,6,2,31,50.0,0,3,4,0,2,1,4,7,16,UtahJazz
LauriMarkkanen,12,5,3,5,1,8,3,4,1,26,22.2,100.0,2,3,0,2,0,4,1,10,UtahJazz
WalkerKessler,10,8,5,5,0,0,0,0,0,23,66.7,100.0,0,8,0,0,2,1,10,20,UtahJazz
JohnCollins,10,6,2,5,2,6,0,0,0,21,100.0,0,0,6,1,0,0,3,-6,8,UtahJazz
JordanClarkson,9,2,2,5,1,5,2,2,3,25,75.0,0,0,2,0,0,0,0,4,7,UtahJazz
KrisDunn,2,1,1,4,0,1,0,0,6,18,20.0,100.0,0,1,1,2,1,3,0,7,UtahJazz
OchaiAgbaji,0,0,0,1,0,3,0,2,0,15,0.0,0,0,0,0,0,1,1,1,-5,UtahJazz
UtahJazz,117,45,32,52,11,41,20,28,29,240,43.6,0,10,35,10,8,6,25,40,135,UtahJazz
BamAdebayo,28,16,7,13,0,0,14,20,3,37,53.8,70.0,3,13,4,3,3,1,-3,37,MiamiHeat
TylerHerro,25,6,7,15,2,7,5,5,6,39,40.9,100.0,2,4,1,1,1,2,-1,25,MiamiHeat
KevinLove,12,6,2,3,2,8,2,4,2,20,36.4,50.0,2,4,1,0,0,1,-7,10,MiamiHeat
DuncanRobinson,11,4,1,3,3,5,0,0,4,32,50.0,0,0,4,1,2,2,4,-10,18,MiamiHeat
JaimeJaquez,9,1,2,5,0,4,5,5,1,35,22.2,100.0,0,1,2,0,0,4,-16,2,MiamiHeat
JimmyButler,8,2,2,3,0,0,4,4,1,23,66.7,100.0,0,2,2,0,1,2,4,9,MiamiHeat
NikolaJovic,6,2,0,0,2,2,0,0,1,10,100.0,0,1,1,1,0,0,5,2,8,MiamiHeat
JamalCain,6,1,3,4,0,0,0,0,1,11,75.0,0,0,1,1,0,0,2,-8,6,MiamiHeat
HaywoodHighsmith,4,6,1,1,0,4,2,2,1,26,20.0,100.0,0,6,2,2,1,2,4,8,MiamiHeat
R.J.Hampton,0,2,0,0,0,1,0,0,0,8,0.0,0,0,2,1,0,0,1,-5,0,MiamiHeat
MiamiHeat,109,48,25,47,9,31,32,40,20,240,43.6,0,9,39,18,8,8,27,-40,123,MiamiHeat
