PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyEdwards,26,3,8,14,2,8,4,5,8,33,44.0,100.0,0,3,3,3,2,1,35,26,MinnesotaTimberwolves
Karl-AnthonyTowns,23,3,5,7,4,5,1,2,0,28,36.4,100.0,0,3,3,0,1,6,12,20,MinnesotaTimberwolves
RudyGobert,17,21,4,5,0,0,9,12,1,32,40.0,100.0,5,16,4,0,2,2,24,33,MinnesotaTimberwolves
MikeConley,12,4,0,0,4,5,0,0,4,21,42.9,100.0,0,4,0,1,0,2,16,20,MinnesotaTimberwolves
ShakeMilton,10,4,3,4,1,5,1,1,1,19,42.9,100.0,0,4,2,2,0,1,4,10,MinnesotaTimberwolves
JadenMcDaniels,10,0,2,2,2,5,0,0,3,26,44.4,0,0,0,0,0,0,2,18,10,MinnesotaTimberwolves
NazReid,9,4,3,4,1,4,0,0,0,22,30.0,0,1,3,0,1,0,2,17,10,MinnesotaTimberwolves
KyleAnderson,6,2,1,1,1,2,1,2,5,25,42.9,0,0,2,2,1,2,2,16,12,MinnesotaTimberwolves
LukaGarza,5,2,2,4,0,0,1,2,0,5,50.0,66.7,1,1,0,0,0,3,-6,4,MinnesotaTimberwolves
TroyBrown,4,1,2,4,0,1,0,0,0,5,33.3,100.0,1,0,0,0,0,0,-6,2,MinnesotaTimberwolves
NickeilAlexander-Walker,0,4,0,0,0,1,0,0,8,18,14.3,0,0,4,2,1,0,0,-13,10,MinnesotaTimberwolves
DaishenNix,0,0,0,0,0,0,0,0,0,3,38.7,0,0,0,0,0,0,0,-6,0,MinnesotaTimberwolves
JoshMinott,0,0,0,0,0,1,0,0,0,3,0.0,0,0,0,0,0,0,2,-6,-1,MinnesotaTimberwolves
MinnesotaTimberwolves,122,48,30,45,15,37,17,24,30,240,54.9,0,8,40,16,9,7,23,105,156,MinnesotaTimberwolves
BrandonIngram,24,3,10,19,1,6,1,1,6,32,44.0,100.0,0,3,2,0,0,1,-24,17,NewOrleansPelicans
JordanHawkins,14,1,2,6,2,5,4,4,1,30,36.4,100.0,0,1,2,0,0,5,-19,7,NewOrleansPelicans
MattRyan,12,4,0,1,2,4,6,6,1,26,40.0,100.0,0,4,5,0,0,4,-4,9,NewOrleansPelicans
JeremiahRobinson-Earl,11,9,2,5,1,2,4,4,1,28,42.9,100.0,3,6,2,0,0,2,-18,15,NewOrleansPelicans
DereonSeabron,9,3,2,5,1,2,2,2,1,17,42.9,100.0,1,2,0,0,0,1,5,9,NewOrleansPelicans
JonasValanciunas,8,6,4,7,0,2,0,0,0,22,44.4,0,1,5,0,0,0,1,-29,9,NewOrleansPelicans
DysonDaniels,7,3,2,7,1,3,0,0,5,31,30.0,0,1,2,3,4,0,2,-26,9,NewOrleansPelicans
LarryNance,6,3,3,6,0,1,0,0,0,18,42.9,0,2,1,1,2,0,1,-11,6,NewOrleansPelicans
CodyZeller,4,5,1,2,0,0,2,3,6,12,50.0,66.7,2,3,0,0,0,3,8,13,NewOrleansPelicans
E.J.Liddell,4,0,1,1,0,2,2,2,0,5,33.3,100.0,0,0,1,0,1,1,6,2,NewOrleansPelicans
KiraLewis,2,3,1,6,0,1,0,0,2,19,14.3,0,1,2,1,0,0,2,7,0,NewOrleansPelicans
NewOrleansPelicans,101,40,28,65,8,28,21,22,23,240,38.7,0,11,29,17,6,1,23,-105,96,NewOrleansPelicans
