PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PaulGeorge,21,3,6,10,3,7,0,0,2,30,56.3,77.8,1,2,1,1,2,1,-27,20,LAClippers
IvicaZubac,16,10,7,9,0,0,2,2,0,27,52.9,75.0,5,5,2,0,1,3,-28,23,LAClippers
DanielTheis,15,1,3,3,2,2,3,3,1,21,66.7,0,0,1,0,1,0,2,-9,18,LAClippers
JamesHarden,14,4,4,8,2,5,0,0,9,29,41.7,100.0,0,4,4,1,0,4,-34,17,LAClippers
B.J.Boston,13,3,2,2,1,4,6,6,0,13,57.1,75.0,1,2,0,0,0,1,-4,13,LAClippers
RussellWestbrook,12,5,4,9,0,2,4,4,5,21,80.0,50.0,1,4,1,0,1,3,0,15,LAClippers
NormanPowell,7,0,2,6,1,3,0,0,0,25,37.5,0,0,0,1,0,0,5,-10,0,LAClippers
KobeBrown,6,2,0,0,2,2,0,0,4,25,33.3,0,0,2,0,1,0,3,-18,13,LAClippers
AmirCoffey,2,2,1,2,0,1,0,0,1,17,66.7,0,0,2,1,0,0,0,-11,2,LAClippers
BonesHyland,2,0,1,2,0,2,0,0,0,8,20.0,0,0,0,0,0,0,0,-11,-1,LAClippers
TeranceMann,0,4,0,4,0,6,0,0,3,24,100.0,0,1,3,0,0,0,2,-33,-3,LAClippers
LAClippers,108,34,30,55,11,34,15,15,25,240,100.0,0,9,25,10,4,4,24,-185,117,LAClippers
JaysonTatum,30,4,4,6,5,10,7,9,2,30,56.3,77.8,0,4,2,1,0,0,19,26,BostonCeltics
JaylenBrown,24,6,6,11,3,6,3,4,2,29,52.9,75.0,3,3,3,1,0,2,29,21,BostonCeltics
JrueHoliday,20,6,4,6,4,6,0,0,7,28,66.7,0,3,3,1,1,0,1,22,29,BostonCeltics
DerrickWhite,18,3,2,2,3,10,5,5,3,29,41.7,100.0,0,3,2,0,3,2,27,18,BostonCeltics
NeemiasQueta,14,12,4,7,0,0,6,8,3,23,57.1,75.0,6,6,1,0,0,5,14,23,BostonCeltics
OshaeBrissett,12,3,1,1,3,4,1,2,1,18,80.0,50.0,1,2,0,0,0,0,12,14,BostonCeltics
PaytonPritchard,9,4,0,3,3,5,0,0,3,23,37.5,0,1,3,0,0,0,3,13,11,BostonCeltics
AlHorford,6,8,0,1,2,5,0,0,5,27,33.3,0,0,8,0,1,2,2,24,18,BostonCeltics
LamarStevens,4,2,2,3,0,0,0,0,1,5,66.7,0,1,1,0,0,0,0,4,6,BostonCeltics
SamHauser,3,2,0,0,1,5,0,0,4,19,20.0,0,0,2,0,0,0,3,11,5,BostonCeltics
DrewPeterson,3,0,0,0,1,1,0,0,1,3,100.0,0,0,0,0,0,0,1,2,4,BostonCeltics
DalanoBanton,2,0,1,1,0,0,0,0,1,4,100.0,0,0,0,0,0,0,0,6,3,BostonCeltics
JDDavison,0,1,0,0,0,1,0,0,0,3,0.0,0,0,1,0,0,0,0,2,0,BostonCeltics
BostonCeltics,145,51,24,41,25,53,22,28,33,240,52.1,0,15,36,9,4,5,19,185,178,BostonCeltics
