PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JaMorant,28,8,7,12,3,6,5,6,9,35,44.4,83.3,1,7,2,1,0,1,-7,35,MemphisGrizzlies
JarenJacksonJr.,24,4,3,10,4,8,6,6,0,37,64.3,83.3,1,3,3,1,4,1,5,19,MemphisGrizzlies
DesmondBane,22,4,7,12,2,6,2,2,8,38,50.0,100.0,2,2,0,0,0,4,5,25,MemphisGrizzlies
ZiaireWilliams,18,6,3,5,4,7,0,0,0,18,54.5,75.0,2,4,0,1,0,1,-1,20,MemphisGrizzlies
SantiagoAldama,7,8,0,2,2,4,1,2,3,22,41.7,66.7,1,7,1,1,0,4,2,13,MemphisGrizzlies
MarcusSmart,6,5,2,5,0,5,2,3,2,33,28.6,75.0,0,5,3,1,0,4,11,2,MemphisGrizzlies
XavierTillman,4,5,2,3,0,0,0,0,2,23,40.0,0,2,3,0,0,0,3,-15,10,MemphisGrizzlies
LukeKennard,2,1,1,1,0,4,0,0,0,19,100.0,0,0,1,0,0,0,1,-17,-1,MemphisGrizzlies
JohnKonchar,0,2,0,2,0,0,0,0,1,8,0.0,0,0,2,1,2,1,0,2,3,MemphisGrizzlies
DavidRoddy,0,0,0,0,0,2,0,0,0,8,48.2,0,0,0,0,0,0,0,-10,-2,MemphisGrizzlies
MemphisGrizzlies,111,43,25,52,15,42,16,19,25,240,42.6,0,9,34,10,7,5,19,-25,124,MemphisGrizzlies
ImmanuelQuickley,26,3,3,10,5,8,5,6,5,33,44.4,83.3,0,3,1,0,1,3,9,23,TorontoRaptors
PascalSiakam,24,7,8,12,1,2,5,6,0,30,64.3,83.3,1,6,3,1,0,5,-1,23,TorontoRaptors
ScottieBarnes,20,2,5,9,2,5,4,4,8,40,50.0,100.0,0,2,1,1,0,2,2,23,TorontoRaptors
DennisSchroder,16,7,5,8,1,3,3,4,5,29,54.5,75.0,0,7,0,0,0,0,5,22,TorontoRaptors
R.J.Barrett,14,7,3,7,2,5,2,3,3,33,41.7,66.7,0,7,3,1,0,3,-2,14,TorontoRaptors
JakobPoeltl,7,8,2,7,0,0,3,4,2,33,28.6,75.0,3,5,1,1,5,3,-9,16,TorontoRaptors
GaryTrentJr.,5,1,1,4,1,1,0,0,0,21,40.0,0,0,1,2,1,0,2,2,2,TorontoRaptors
ChrisBoucher,4,8,2,2,0,0,0,0,2,13,100.0,0,3,5,1,0,0,0,10,13,TorontoRaptors
JontayPorter,0,3,0,0,0,2,0,0,0,7,0.0,0,0,3,0,0,0,2,9,1,TorontoRaptors
TorontoRaptors,116,46,29,59,12,26,22,27,25,240,48.2,0,7,39,12,5,6,20,25,137,TorontoRaptors
