PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
KevinDurant,25,6,7,10,1,3,8,8,6,30,46.7,100.0,1,5,5,1,2,2,23,30,PhoenixSuns
SabenLee,16,6,4,6,0,3,8,12,2,24,53.8,0.0,0,6,2,4,0,0,3,17,PhoenixSuns
EricGordon,13,1,2,3,2,6,3,3,2,24,40.0,66.7,1,0,3,2,2,1,21,12,PhoenixSuns
JusufNurkic,10,13,2,2,0,0,6,10,7,22,45.5,60.0,1,12,4,0,2,4,19,24,PhoenixSuns
RoyceO&#039;Neale,9,7,0,0,3,6,0,0,3,24,33.3,0,0,7,1,2,0,1,37,17,PhoenixSuns
BolBol,9,5,3,4,1,1,0,0,1,14,33.3,75.0,1,4,0,0,2,2,3,16,PhoenixSuns
GraysonAllen,9,1,1,4,1,5,4,4,6,27,50.0,0,0,1,1,1,1,3,10,10,PhoenixSuns
DevinBooker,7,1,1,3,1,2,2,2,1,5,100.0,0,1,0,1,1,0,1,1,6,PhoenixSuns
DrewEubanks,6,6,3,8,0,0,0,0,0,18,28.6,0,3,3,2,2,1,0,5,8,PhoenixSuns
DavidRoddy,5,1,1,1,1,2,0,0,0,10,16.7,50.0,0,1,1,0,0,1,-13,4,PhoenixSuns
TheoMaledon,5,1,1,2,0,0,3,3,0,10,33.3,100.0,0,1,3,0,0,3,-11,2,PhoenixSuns
JoshOkogie,2,2,0,1,0,2,2,2,0,18,25.0,0,1,1,0,1,1,1,3,3,PhoenixSuns
UdokaAzubuike,0,1,0,0,0,0,0,0,0,4,0.0,100.0,0,1,0,1,0,0,-10,2,PhoenixSuns
NassirLittle,0,3,0,2,0,1,0,0,0,10,38.4,0,0,3,0,0,0,1,-11,0,PhoenixSuns
PhoenixSuns,116,54,25,46,10,31,36,44,28,240,45.5,0,9,45,23,15,11,20,80,151,PhoenixSuns
SimoneFontecchio,18,1,5,8,2,7,2,2,1,21,46.7,100.0,0,1,0,2,0,3,-13,14,DetroitPistons
AusarThompson,14,7,7,13,0,0,0,3,1,29,53.8,0.0,4,3,0,2,1,4,0,16,DetroitPistons
ShakeMilton,13,9,1,4,3,6,2,3,2,23,40.0,66.7,4,5,2,1,1,0,-12,17,DetroitPistons
CadeCunningham,13,4,5,10,0,1,3,5,8,26,45.5,60.0,1,3,5,1,2,3,-17,15,DetroitPistons
EvanFournier,10,4,2,5,2,7,0,0,1,26,33.3,0,1,3,3,1,1,2,-7,6,DetroitPistons
JalenDuren,7,9,2,6,0,0,3,4,5,23,33.3,75.0,3,6,1,2,0,3,-10,17,DetroitPistons
TroyBrown,5,5,1,2,1,2,0,0,0,12,50.0,0,0,5,1,1,0,1,-8,8,DetroitPistons
TosanEvbuomwan,5,2,1,1,1,1,0,0,0,8,100.0,0,0,2,0,1,0,1,-2,8,DetroitPistons
MarcusSasser,4,1,2,3,0,4,0,0,6,24,28.6,0,0,1,3,0,0,4,-6,3,DetroitPistons
MikeMuscala,3,3,1,3,0,3,1,2,2,15,16.7,50.0,2,1,0,1,0,1,25,3,DetroitPistons
JamesWiseman,3,2,1,3,0,0,1,1,0,12,33.3,100.0,1,1,2,1,0,6,-28,2,DetroitPistons
MalachiFlynn,3,1,0,2,1,2,0,0,0,7,25.0,0,0,1,0,0,0,1,8,1,DetroitPistons
JadenIvey,2,0,0,2,0,4,2,2,0,15,0.0,100.0,0,0,2,1,0,3,-10,-5,DetroitPistons
DetroitPistons,100,48,28,62,10,37,14,22,26,240,38.4,0,16,32,19,14,5,32,-80,105,DetroitPistons
