PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnthonyEdwards,31,6,6,13,5,9,4,4,6,36,50.0,100.0,2,4,2,2,0,2,19,32,MinnesotaTimberwolves
Karl-AnthonyTowns,23,11,8,17,1,2,4,5,3,36,47.4,80.0,0,11,4,2,2,5,18,26,MinnesotaTimberwolves
RudyGobert,13,11,6,8,0,0,1,2,3,31,75.0,50.0,3,8,2,0,3,3,1,25,MinnesotaTimberwolves
NazReid,13,4,5,9,1,4,0,1,0,22,46.2,0.0,1,3,0,3,1,1,4,13,MinnesotaTimberwolves
ShakeMilton,12,0,2,4,1,3,5,6,1,21,42.9,83.3,0,0,0,0,0,2,2,8,MinnesotaTimberwolves
NickeilAlexander-Walker,7,6,2,2,1,4,0,0,4,29,50.0,0.0,2,4,0,0,1,4,22,15,MinnesotaTimberwolves
KyleAnderson,7,4,3,6,0,0,1,4,3,28,50.0,25.0,1,3,1,0,1,1,3,8,MinnesotaTimberwolves
MikeConley,5,0,1,3,1,2,0,0,8,23,40.0,0.0,0,0,1,3,0,1,6,12,MinnesotaTimberwolves
LukaGarza,1,1,0,0,0,1,1,2,0,2,0.0,50.0,0,1,1,0,0,0,-1,-1,MinnesotaTimberwolves
LeonardMiller,0,3,0,0,0,0,0,0,0,2,0.0,0.0,0,3,0,0,0,1,-1,3,MinnesotaTimberwolves
TroyBrown,0,1,0,1,0,0,0,0,0,7,0.0,0.0,1,0,0,0,0,0,-6,0,MinnesotaTimberwolves
JoshMinott,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0,0,0,0,0,1,-1,0,MinnesotaTimberwolves
WendellMoore,0,0,0,0,0,1,0,0,0,2,0.0,0.0,0,0,0,0,0,0,-1,-1,MinnesotaTimberwolves
MinnesotaTimberwolves,112,49,33,63,10,26,16,24,28,240,48.3,0.0,11,38,11,10,8,21,65,140,MinnesotaTimberwolves
De&#039;AnthonyMelton,16,6,2,6,1,5,9,9,3,30,27.3,100.0,1,5,1,0,1,2,-6,17,Philadelphia76ers
MarcusMorris,16,4,3,7,3,5,1,1,2,16,50.0,100.0,2,2,2,1,2,5,-7,17,Philadelphia76ers
TyreseMaxey,16,5,7,14,0,5,2,4,8,34,36.8,50.0,2,3,3,0,1,0,-18,13,Philadelphia76ers
TobiasHarris,15,6,4,8,0,3,7,8,2,32,36.4,87.5,1,5,1,0,1,1,-15,15,Philadelphia76ers
PaulReed,10,9,5,9,0,0,0,0,1,26,55.6,0.0,6,3,1,2,4,4,-10,21,Philadelphia76ers
NicolasBatum,6,3,0,0,2,4,0,0,0,24,50.0,0.0,0,3,1,0,1,2,-23,7,Philadelphia76ers
RobertCovington,5,6,2,3,0,1,1,2,0,20,50.0,50.0,1,5,0,0,2,2,6,10,Philadelphia76ers
MohamedBamba,4,2,1,1,0,1,2,2,0,6,50.0,100.0,1,1,0,0,0,0,8,5,Philadelphia76ers
FurkanKorkmaz,3,2,0,0,1,2,0,0,0,6,50.0,0.0,1,1,0,1,0,0,8,5,Philadelphia76ers
DanuelHouse,3,2,1,2,0,3,1,2,2,17,20.0,50.0,0,2,1,3,0,2,-2,4,Philadelphia76ers
KenyonMartin,3,1,1,2,0,0,1,2,0,6,50.0,50.0,0,1,0,0,0,2,8,2,Philadelphia76ers
PatrickBeverley,2,0,1,1,0,1,0,0,2,16,50.0,0.0,0,0,2,0,0,2,-16,1,Philadelphia76ers
JadenSpringer,0,3,0,2,0,2,0,0,1,8,0.0,0.0,2,1,2,1,0,1,2,-1,Philadelphia76ers
Philadelphia76ers,99,51,27,55,7,32,24,30,21,240,39.1,0.0,19,32,17,8,12,23,-65,116,Philadelphia76ers
