PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JarenJacksonJr.,22,6,6,11,2,8,4,5,3,36,55.6,100.0,0,6,4,1,0,2,-20,16,MemphisGrizzlies
VinceWilliamsJr.,12,3,3,3,1,5,3,3,9,37,50.0,0.0,0,3,4,1,0,2,-4,17,MemphisGrizzlies
LukeKennard,12,3,0,1,4,9,0,0,1,29,30.8,85.7,0,3,2,0,0,1,-2,8,MemphisGrizzlies
YutaWatanabe,11,2,4,5,1,7,0,0,1,25,26.7,0,0,2,1,2,0,1,-1,8,MemphisGrizzlies
LamarStevens,10,7,5,9,0,1,0,0,0,26,42.9,100.0,1,6,2,0,2,3,-2,12,MemphisGrizzlies
TreyJemison,6,5,3,4,0,0,0,0,1,18,37.5,100.0,0,5,2,1,3,4,12,13,MemphisGrizzlies
ScottyPippenJr.,6,3,0,2,2,5,0,0,6,25,75.0,50.0,2,1,0,0,1,3,-6,11,MemphisGrizzlies
SantiagoAldama,6,4,0,1,2,8,0,0,5,29,25.0,66.7,0,4,1,0,1,0,-12,8,MemphisGrizzlies
JohnKonchar,2,3,1,1,0,1,0,0,2,15,50.0,0,0,3,1,2,1,1,-10,8,MemphisGrizzlies
MemphisGrizzlies,87,36,22,37,12,44,7,8,28,240,41.0,0,3,33,17,7,8,17,-45,101,MemphisGrizzlies
HerbertJones,17,9,2,3,3,6,4,4,1,35,55.6,100.0,3,6,3,5,0,3,7,25,NewOrleansPelicans
BrandonIngram,16,2,5,8,2,6,0,1,6,36,50.0,0.0,0,2,6,1,1,4,5,12,NewOrleansPelicans
ZionWilliamson,14,5,4,13,0,0,6,7,4,35,30.8,85.7,2,3,3,1,1,1,8,12,NewOrleansPelicans
C.J.McCollum,11,5,1,7,3,8,0,0,2,33,26.7,0,0,5,2,1,0,1,9,6,NewOrleansPelicans
JoseAlvarado,10,3,1,2,2,5,2,2,0,15,42.9,100.0,0,3,1,2,0,2,0,10,NewOrleansPelicans
TreyMurphyIII,9,3,2,3,1,5,2,2,2,25,37.5,100.0,1,2,0,1,1,0,5,11,NewOrleansPelicans
LarryNance,8,9,2,2,1,2,1,2,3,30,75.0,50.0,2,7,1,1,0,3,28,18,NewOrleansPelicans
JonasValanciunas,6,6,1,3,0,1,4,6,3,18,25.0,66.7,2,4,1,0,1,3,-17,10,NewOrleansPelicans
NajiMarshall,5,7,1,2,1,2,0,0,0,13,50.0,0,2,5,0,0,0,1,0,10,NewOrleansPelicans
NewOrleansPelicans,96,49,19,43,13,35,19,24,21,240,41.0,0,12,37,17,12,4,18,45,114,NewOrleansPelicans
