PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
ShaiGilgeous-Alexander,43,7,14,20,1,2,12,13,6,38,50.0,81.3,2,5,3,3,1,3,10,49,OklahomaCityThunder
ChetHolmgren,15,7,6,9,1,1,0,0,2,29,56.3,100.0,3,4,2,1,3,4,3,23,OklahomaCityThunder
JalenWilliams,15,4,4,9,1,1,4,4,2,33,34.8,100.0,1,3,1,1,0,3,-2,16,OklahomaCityThunder
LuguentzDort,14,4,0,4,3,5,5,6,3,36,63.6,0.0,1,3,3,2,3,3,-5,16,OklahomaCityThunder
CasonWallace,14,3,3,4,2,3,2,2,2,24,66.7,66.7,1,2,2,0,0,3,6,15,OklahomaCityThunder
JoshGiddey,8,5,4,9,0,2,0,0,6,25,57.1,0,1,4,1,1,1,0,2,13,OklahomaCityThunder
JaylinWilliams,6,3,0,0,2,2,0,0,0,10,60.0,0,1,2,1,0,0,4,1,8,OklahomaCityThunder
IsaiahJoe,6,3,0,1,2,6,0,0,0,18,0,50.0,0,3,1,0,0,4,8,3,OklahomaCityThunder
OusmaneDieng,4,5,1,1,0,1,2,2,1,9,0.0,0.0,2,3,0,1,0,1,9,10,OklahomaCityThunder
DavisBertans,3,0,0,0,0,3,3,3,1,10,50.6,0,0,0,0,1,0,2,4,2,OklahomaCityThunder
AaronWiggins,0,0,0,1,0,2,0,0,0,9,0.0,0,0,0,0,0,0,0,4,-3,OklahomaCityThunder
OklahomaCityThunder,128,41,32,58,12,28,28,30,23,240,51.2,0,12,29,14,10,8,27,40,152,OklahomaCityThunder
CarisLeVert,29,5,5,8,2,6,13,16,5,34,50.0,81.3,0,5,3,0,0,5,-14,26,ClevelandCavaliers
EvanMobley,22,5,9,15,0,1,4,4,1,33,56.3,100.0,2,3,1,1,1,2,3,22,ClevelandCavaliers
DonovanMitchell,20,5,7,14,1,9,3,3,5,37,34.8,100.0,0,5,0,2,0,2,2,17,ClevelandCavaliers
DariusGarland,15,3,6,8,1,3,0,1,9,36,63.6,0.0,1,2,8,2,1,4,-1,17,ClevelandCavaliers
JarrettAllen,14,6,4,6,0,0,6,9,1,26,66.7,66.7,4,2,1,2,1,0,-4,18,ClevelandCavaliers
MaxStrus,12,7,0,1,4,6,0,0,3,32,57.1,0,2,5,0,0,1,2,-5,20,ClevelandCavaliers
GeorgesNiang,7,2,2,2,1,3,0,0,0,18,60.0,0,0,2,1,0,0,3,-11,6,ClevelandCavaliers
TristanThompson,1,2,0,0,0,0,1,2,2,13,0,50.0,0,2,2,1,0,2,-2,3,ClevelandCavaliers
DeanWade,0,6,0,0,0,1,0,2,0,11,0.0,0.0,2,4,2,1,1,4,-8,3,ClevelandCavaliers
ClevelandCavaliers,120,41,33,54,9,29,27,37,26,240,50.6,0,11,30,18,9,5,24,-40,132,ClevelandCavaliers
