PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
KyrieIrving,33,5,7,13,5,14,4,4,6,40,57.9,75.0,0,5,1,1,0,2,-8,29,DallasMavericks
DerrickJones,24,4,5,5,3,5,5,5,1,28,38.5,66.7,0,4,1,0,0,4,-20,26,DallasMavericks
TimHardawayJr.,24,4,5,9,3,8,5,6,0,39,66.7,66.7,0,4,0,0,0,3,-6,18,DallasMavericks
JoshGreen,9,6,2,5,1,3,2,2,4,32,100.0,100.0,2,4,3,0,0,2,-3,11,DallasMavericks
JadenHardy,8,2,1,4,2,4,0,0,1,23,41.7,50.0,0,2,2,0,0,1,-13,4,DallasMavericks
A.J.Lawson,3,1,1,2,0,1,1,1,1,6,41.7,50.0,0,1,1,0,0,0,4,2,DallasMavericks
SethCurry,3,0,0,1,1,2,0,0,0,12,57.1,100.0,0,0,0,1,0,3,1,2,DallasMavericks
DwightPowell,2,9,0,1,0,0,2,2,8,34,25.0,0,5,4,1,3,0,5,6,20,DallasMavericks
MaximilianKleber,2,2,1,1,0,2,0,0,1,11,0.0,100.0,1,1,1,1,0,0,5,3,DallasMavericks
GrantWilliams,0,1,0,0,0,2,0,0,1,14,49.4,0,1,0,2,0,1,5,-16,-1,DallasMavericks
DallasMavericks,108,41,22,41,15,41,19,20,23,240,45.1,0,15,26,12,6,1,25,-50,114,DallasMavericks
JordanHawkins,34,5,5,7,6,12,6,8,4,37,57.9,75.0,3,2,3,2,0,3,10,32,NewOrleansPelicans
HerbertJones,15,5,4,10,1,3,4,6,3,32,38.5,66.7,2,3,1,0,2,5,4,14,NewOrleansPelicans
JonasValanciunas,14,12,4,6,0,0,6,9,7,28,66.7,66.7,5,7,0,0,2,4,-4,30,NewOrleansPelicans
LarryNance,14,2,4,4,0,0,6,6,3,20,100.0,100.0,1,1,0,2,0,0,14,21,NewOrleansPelicans
JoseAlvarado,14,2,2,4,3,8,1,2,4,26,41.7,50.0,0,2,0,1,0,2,8,13,NewOrleansPelicans
NajiMarshall,13,6,3,8,2,4,1,2,1,31,41.7,50.0,1,5,2,0,0,3,-7,10,NewOrleansPelicans
DysonDaniels,10,6,4,6,0,1,2,2,7,38,57.1,100.0,2,4,2,0,0,2,18,18,NewOrleansPelicans
JeremiahRobinson-Earl,2,4,1,3,0,1,0,0,0,22,25.0,0,0,4,1,2,0,1,10,4,NewOrleansPelicans
KiraLewis,2,2,0,1,0,1,2,2,0,7,0.0,100.0,0,2,1,0,0,0,-3,1,NewOrleansPelicans
NewOrleansPelicans,118,49,27,49,12,30,28,37,29,240,49.4,0,15,34,11,7,4,20,50,143,NewOrleansPelicans
