PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AndrewWiggins,31,0,7,11,5,8,2,4,3,35,62.1,100.0,0,0,0,1,1,4,6,27,GoldenStateWarriors
StephenCurry,25,7,3,10,5,11,4,4,3,40,63.6,85.7,0,7,2,0,0,2,0,20,GoldenStateWarriors
KlayThompson,16,2,2,4,3,9,3,3,4,37,50.0,100.0,0,2,4,0,0,4,4,10,GoldenStateWarriors
JonathanKuminga,13,5,6,8,0,2,1,2,2,20,40.0,100.0,2,3,3,1,1,2,-18,14,GoldenStateWarriors
ChrisPaul,12,4,0,2,4,7,0,0,11,38,44.4,0,1,3,0,3,1,3,3,26,GoldenStateWarriors
BrandinPodziemski,8,3,1,2,1,4,3,4,3,25,16.7,0,0,3,3,0,0,0,-15,6,GoldenStateWarriors
KevonLooney,6,16,3,6,0,0,0,0,5,35,33.3,100.0,7,9,1,0,1,0,-1,24,GoldenStateWarriors
DarioSaric,6,8,3,7,0,2,0,0,1,18,100.0,0,2,6,1,0,0,1,-6,8,GoldenStateWarriors
MosesMoody,6,4,1,1,0,3,4,4,1,18,100.0,0,2,2,2,1,0,2,-8,7,GoldenStateWarriors
GoldenStateWarriors,123,50,26,51,18,46,17,21,33,265,0.0,50.0,14,36,21,6,4,18,-35,142,GoldenStateWarriors
ShaiGilgeous-Alexander,40,7,16,26,2,3,2,2,6,41,62.1,100.0,1,6,3,2,2,1,7,43,OklahomaCityThunder
ChetHolmgren,36,10,12,17,2,5,6,7,5,37,63.6,85.7,4,6,4,2,2,2,9,42,OklahomaCityThunder
JalenWilliams,22,6,8,14,0,2,6,6,3,41,50.0,100.0,0,6,1,1,0,2,6,23,OklahomaCityThunder
JoshGiddey,11,5,3,8,1,2,2,2,2,22,40.0,100.0,2,3,0,1,2,2,4,15,OklahomaCityThunder
IsaiahJoe,10,4,2,5,2,4,0,0,3,27,44.4,0,0,4,0,1,1,2,17,14,OklahomaCityThunder
LuguentzDort,3,6,0,2,1,4,0,0,2,27,16.7,0,1,5,0,0,0,2,-11,6,OklahomaCityThunder
CasonWallace,3,1,1,1,0,2,1,1,2,28,33.3,100.0,0,1,0,0,0,3,4,4,OklahomaCityThunder
JaylinWilliams,2,2,1,1,0,0,0,0,0,6,100.0,0,0,2,0,0,0,0,-9,4,OklahomaCityThunder
VasilijeMicic,2,0,1,1,0,0,0,0,1,8,100.0,0,0,0,0,0,0,0,-1,3,OklahomaCityThunder
KenrichWilliams,1,4,0,2,0,1,1,2,1,22,0.0,50.0,1,3,0,1,0,2,7,3,OklahomaCityThunder
AaronWiggins,0,2,0,0,0,0,0,0,1,6,0,0,0,2,2,0,0,0,2,1,OklahomaCityThunder
OklahomaCityThunder,130,49,44,77,8,23,18,20,26,265,52.0,0,10,39,11,8,7,16,35,158,OklahomaCityThunder
