PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DeMarDerozan,39,6,13,16,2,5,7,8,5,41,47.4,83.3,1,5,1,0,0,5,4,42,ChicagoBulls
ZachLaVine,25,8,5,7,4,8,3,3,7,35,33.3,100.0,0,8,1,0,1,3,2,34,ChicagoBulls
CobyWhite,25,4,4,6,5,7,2,3,7,37,75.0,66.7,0,4,1,0,0,4,11,30,ChicagoBulls
NikolaVucevic,14,7,4,7,2,5,0,0,2,33,61.5,0,2,5,3,0,0,1,-7,14,ChicagoBulls
PatrickWilliams,9,3,3,5,1,3,0,0,7,29,80.0,71.4,1,2,2,1,0,3,-2,14,ChicagoBulls
AlexCaruso,6,2,0,0,2,6,0,0,2,29,66.7,50.0,1,1,0,0,1,0,-12,7,ChicagoBulls
AyoDosunmu,6,0,0,1,2,3,0,0,0,17,100.0,50.0,0,0,3,0,0,4,-23,1,ChicagoBulls
AndreDrummond,5,5,2,2,0,0,1,2,1,12,25.0,100.0,0,5,0,0,1,0,-6,11,ChicagoBulls
DalenTerry,2,1,1,2,0,3,0,0,0,8,33.3,0,1,0,1,0,0,1,-12,-2,ChicagoBulls
ChicagoBulls,131,37,32,46,18,40,13,16,31,240,0,50.0,7,30,13,1,3,21,-45,151,ChicagoBulls
KlayThompson,30,6,2,4,7,15,5,6,6,34,47.4,83.3,2,4,1,1,1,1,10,32,GoldenStateWarriors
StephenCurry,27,5,2,9,6,15,5,5,9,35,33.3,100.0,0,5,1,1,0,1,5,25,GoldenStateWarriors
JonathanKuminga,24,5,5,8,4,4,2,3,1,24,75.0,66.7,0,5,0,1,0,2,6,27,GoldenStateWarriors
AndrewWiggins,17,5,7,8,1,5,0,0,8,31,61.5,0,3,2,0,1,1,2,4,27,GoldenStateWarriors
TrayceJackson-Davis,13,7,4,5,0,0,5,7,2,17,80.0,71.4,3,4,1,1,1,2,13,20,GoldenStateWarriors
DarioSaric,12,7,2,3,2,3,2,4,6,28,66.7,50.0,1,6,0,2,0,2,6,23,GoldenStateWarriors
KevonLooney,9,5,4,4,0,0,1,2,1,27,100.0,50.0,3,2,0,0,1,2,-7,15,GoldenStateWarriors
BrandinPodziemski,5,3,2,4,0,4,1,1,4,27,25.0,100.0,1,2,0,0,0,3,12,6,GoldenStateWarriors
CoryJoseph,2,1,1,2,0,1,0,0,2,13,33.3,0,0,1,0,0,0,1,4,3,GoldenStateWarriors
JeromeRobinson,1,0,0,0,0,0,1,2,0,4,0,50.0,0,0,0,0,0,0,-8,0,GoldenStateWarriors
GoldenStateWarriors,140,48,29,47,20,47,22,30,39,240,52.1,0,15,33,3,7,4,16,45,178,GoldenStateWarriors
