PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
BogdanBogdanovic,28,2,5,6,6,10,0,0,4,27,66.7,0.0,1,1,1,1,0,1,-2,29,AtlantaHawks
De&#039;AndreHunter,23,6,2,7,4,7,7,7,0,28,58.8,81.8,2,4,2,1,2,4,3,22,AtlantaHawks
TraeYoung,19,3,1,4,2,10,11,12,14,36,50.0,77.8,0,3,2,0,0,1,-14,22,AtlantaHawks
DejounteMurray,17,5,5,9,2,8,1,2,9,34,47.1,75.0,1,4,6,2,0,4,-5,16,AtlantaHawks
JalenT.Johnson,13,8,5,7,0,2,3,4,2,35,50.0,0,1,7,0,0,0,3,-13,18,AtlantaHawks
OnyekaOkongwu,11,12,5,7,0,1,1,2,1,33,60.0,50.0,5,7,0,0,1,3,-6,21,AtlantaHawks
SaddiqBey,11,5,5,6,0,5,1,2,3,32,42.9,50.0,1,4,0,0,0,1,-7,12,AtlantaHawks
BrunoFernando,4,7,2,5,0,0,0,0,0,12,100.0,0,4,3,0,0,0,3,-4,8,AtlantaHawks
GarrisonMathews,0,1,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,-2,1,AtlantaHawks
AtlantaHawks,126,49,30,51,14,43,24,29,33,240,55.4,0,15,34,11,4,3,20,-50,149,AtlantaHawks
AyoDosunmu,29,2,7,11,5,7,0,1,7,39,66.7,0.0,0,2,2,1,1,2,13,31,ChicagoBulls
DeMarDerozan,29,3,10,15,0,2,9,11,5,38,58.8,81.8,0,3,1,0,0,1,13,27,ChicagoBulls
NikolaVucevic,24,11,7,14,1,2,7,9,2,34,50.0,77.8,2,9,0,1,0,3,3,28,ChicagoBulls
CobyWhite,20,4,7,12,1,5,3,4,7,33,47.1,75.0,1,3,1,1,0,1,6,21,ChicagoBulls
JevonCarter,11,2,1,2,3,6,0,0,2,25,50.0,0,0,2,1,1,0,3,9,11,ChicagoBulls
TorreyCraig,9,6,1,1,2,4,1,2,5,27,60.0,50.0,1,5,1,1,1,4,4,18,ChicagoBulls
AndreDrummond,7,11,3,6,0,1,1,2,0,16,42.9,50.0,3,8,0,0,0,2,4,13,ChicagoBulls
DalenTerry,7,4,2,2,1,1,0,0,1,21,100.0,0,0,4,0,1,0,3,-3,13,ChicagoBulls
JulianPhillips,0,0,0,1,0,0,0,0,0,7,0.0,0,0,0,0,0,0,3,1,-1,ChicagoBulls
ChicagoBulls,136,43,38,64,13,28,21,29,29,240,55.4,0,7,36,6,6,2,22,50,161,ChicagoBulls
