PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PascalSiakam,26,6,4,5,5,8,3,3,7,33,70.0,0,0,6,3,0,0,3,22,32,TorontoRaptors
DennisSchroder,24,4,7,9,2,4,4,4,11,29,45.5,66.7,1,3,2,1,0,2,21,34,TorontoRaptors
ScottieBarnes,21,12,4,10,4,6,1,1,5,29,44.4,85.7,5,7,3,1,2,1,14,30,TorontoRaptors
OguguaAnunoby,16,2,6,6,1,1,1,2,3,25,40.0,100.0,0,2,2,1,0,5,16,19,TorontoRaptors
JakobPoeltl,14,11,7,10,0,0,0,0,2,29,33.3,66.7,4,7,2,0,4,4,22,26,TorontoRaptors
GaryTrentJr.,8,3,4,6,0,5,0,0,1,23,60.0,33.3,1,2,1,0,0,2,8,4,TorontoRaptors
ChrisBoucher,6,5,2,3,0,1,2,2,1,13,40.0,100.0,1,4,0,1,0,3,-10,11,TorontoRaptors
OttoPorter,6,3,0,0,2,4,0,0,1,16,12.5,100.0,2,1,0,0,1,3,11,9,TorontoRaptors
GradeyDick,5,1,1,2,1,8,0,0,0,21,100.0,0,0,1,0,0,0,1,-3,-2,TorontoRaptors
MalachiFlynn,2,3,1,2,0,1,0,0,4,19,40.0,0,1,2,3,3,0,1,-2,7,TorontoRaptors
GarrettTemple,2,0,0,0,0,0,2,2,0,3,50.0,50.0,0,0,0,0,0,0,-4,2,TorontoRaptors
TorontoRaptors,130,50,36,53,15,38,13,14,35,240,100.0,0,15,35,16,7,7,25,95,172,TorontoRaptors
MalikBeasley,20,2,1,1,6,9,0,0,0,25,70.0,0,0,2,0,2,0,2,-23,21,MilwaukeeBucks
GiannisAntetokounmpo,16,4,5,11,0,0,6,9,2,28,45.5,66.7,3,1,3,1,0,3,-10,11,MilwaukeeBucks
DamianLillard,15,2,3,5,1,4,6,7,6,31,44.4,85.7,0,2,2,0,0,1,-26,15,MilwaukeeBucks
KhrisMiddleton,11,3,3,6,1,4,2,2,0,17,40.0,100.0,0,3,4,1,0,2,-13,5,MilwaukeeBucks
BobbyPortis,10,6,2,5,0,1,6,9,1,19,33.3,66.7,1,5,1,2,0,1,-7,11,MilwaukeeBucks
JaeCrowder,9,1,1,2,2,3,1,3,3,25,60.0,33.3,1,0,0,0,1,2,-5,10,MilwaukeeBucks
MarJonBeauchamp,8,2,0,0,2,5,2,2,0,16,40.0,100.0,0,2,0,0,0,0,5,7,MilwaukeeBucks
BrookLopez,6,3,1,4,0,4,4,4,0,17,12.5,100.0,2,1,0,2,1,0,-22,5,MilwaukeeBucks
ChrisLivingston,5,0,1,1,1,1,0,0,1,6,100.0,0,0,0,0,0,0,0,6,6,MilwaukeeBucks
CameronPayne,4,2,2,3,0,2,0,0,1,19,40.0,0,0,2,1,0,0,2,-4,3,MilwaukeeBucks
PatConnaughton,3,2,1,1,0,1,1,2,1,23,50.0,50.0,0,2,1,0,0,1,-10,3,MilwaukeeBucks
AndreJacksonJr.,2,1,1,1,0,0,0,0,3,6,100.0,0,0,1,0,1,0,2,4,7,MilwaukeeBucks
A.J.Green,2,1,1,1,0,0,0,0,1,6,100.0,0,0,1,0,0,0,1,6,4,MilwaukeeBucks
ThanasisAntetokounmpo,0,0,0,1,0,0,0,0,0,4,0.0,0,0,0,0,0,0,0,4,-1,MilwaukeeBucks
MilwaukeeBucks,111,29,22,42,13,34,28,38,19,240,46.1,0,7,22,12,9,2,17,-95,107,MilwaukeeBucks
