PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JeramiGrant,49,8,11,23,3,6,18,20,6,45,60.0,90.0,2,6,4,0,0,5,-5,42,PortlandTrailBlazers
AnferneeSimons,29,2,5,7,4,12,7,7,5,25,38.1,50.0,0,2,2,0,0,2,22,24,PortlandTrailBlazers
JabariWalker,17,11,5,11,1,3,4,6,2,43,47.1,100.0,3,8,1,1,2,3,-5,22,PortlandTrailBlazers
KrisMurray,12,3,3,4,2,2,0,0,3,28,46.2,50.0,2,1,1,1,1,1,-5,18,PortlandTrailBlazers
ToumaniCamara,9,10,3,6,1,1,0,0,1,36,62.5,100.0,4,6,1,1,0,5,-9,17,PortlandTrailBlazers
AshtonHagans,4,2,2,4,0,3,0,0,3,28,100.0,50.0,0,2,2,0,0,3,-28,2,PortlandTrailBlazers
MatisseThybulle,2,1,1,4,0,2,0,0,7,38,40.0,0,0,1,0,5,2,5,4,12,PortlandTrailBlazers
IbouBadji,0,0,0,0,0,0,0,0,2,10,33.3,0.0,0,0,3,0,2,2,-1,1,PortlandTrailBlazers
JustinMinaya,0,1,0,0,0,1,0,0,0,12,50.0,0,0,1,1,1,0,1,-3,0,PortlandTrailBlazers
PortlandTrailBlazers,122,38,30,59,11,30,29,33,29,265,48.4,0,11,27,15,9,7,27,-30,138,PortlandTrailBlazers
JalenDuren,27,22,9,14,0,1,9,10,1,37,60.0,90.0,8,14,3,0,3,5,4,43,DetroitPistons
JadenIvey,26,3,1,14,7,7,3,6,4,48,38.1,50.0,0,3,6,0,0,4,3,11,DetroitPistons
CadeCunningham,23,2,7,12,1,5,6,6,5,39,47.1,100.0,0,2,2,0,0,0,7,19,DetroitPistons
MarcusSasser,17,2,3,6,3,7,2,4,11,38,46.2,50.0,0,2,2,2,0,2,10,21,DetroitPistons
StanleyUmude,14,2,2,4,3,4,1,1,0,29,62.5,100.0,0,2,1,0,0,4,-3,12,DetroitPistons
JamesWiseman,7,5,3,3,0,0,1,2,1,16,100.0,50.0,4,1,0,0,1,4,2,13,DetroitPistons
MikeMuscala,6,3,0,2,2,3,0,0,2,17,40.0,0,2,1,1,0,1,0,-15,8,DetroitPistons
AusarThompson,6,5,3,9,0,0,0,2,1,29,33.3,0.0,2,3,0,1,0,4,20,5,DetroitPistons
JaredRhoden,2,1,1,2,0,0,0,0,1,13,50.0,0,0,1,1,0,2,0,2,4,DetroitPistons
DetroitPistons,128,45,29,66,16,27,22,31,26,265,48.4,0,16,29,16,3,7,23,30,136,DetroitPistons
