PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
StephenCurry,33,3,5,10,6,11,5,5,6,38,45.8,50.0,0,3,4,0,0,5,8,28,GoldenStateWarriors
KlayThompson,24,4,3,6,6,15,0,0,4,40,45.5,87.5,0,4,1,1,1,0,7,21,GoldenStateWarriors
JonathanKuminga,17,7,7,9,1,4,0,2,2,34,29.4,100.0,4,3,1,2,0,0,3,20,GoldenStateWarriors
DarioSaric,11,6,0,2,3,4,2,2,0,15,28.6,100.0,2,4,1,0,0,2,0,13,GoldenStateWarriors
TrayceJackson-Davis,10,13,5,7,0,0,0,0,1,29,41.7,100.0,4,9,1,0,3,3,25,24,GoldenStateWarriors
MosesMoody,10,0,1,3,2,6,2,2,0,17,66.7,0,0,0,0,0,0,0,3,4,GoldenStateWarriors
ChrisPaul,9,7,3,7,1,5,0,0,12,35,62.5,0,1,6,0,0,0,2,9,20,GoldenStateWarriors
AndrewWiggins,6,7,2,10,0,1,2,2,1,22,100.0,0,5,2,0,0,0,1,-10,5,GoldenStateWarriors
BrandinPodziemski,5,5,1,1,1,3,0,0,1,16,0.0,0,1,4,1,1,0,2,2,9,GoldenStateWarriors
CoryJoseph,4,1,2,2,0,1,0,0,0,6,0.0,0,0,1,0,0,1,0,2,5,GoldenStateWarriors
KevonLooney,3,6,1,2,0,0,1,1,2,14,41.2,0,1,5,1,0,0,0,-19,9,GoldenStateWarriors
GoldenStateWarriors,132,61,30,59,20,50,12,14,29,265,45.9,0,18,43,10,4,5,15,30,158,GoldenStateWarriors
DerrickWhite,30,7,4,6,7,18,1,2,3,40,45.8,50.0,2,5,0,0,3,2,-1,29,BostonCeltics
JaylenBrown,28,8,9,18,1,4,7,8,7,41,45.5,87.5,3,5,4,0,1,2,-3,27,BostonCeltics
JaysonTatum,15,8,3,8,2,9,3,3,7,41,29.4,100.0,3,5,0,2,0,0,-9,20,BostonCeltics
AlHorford,13,12,1,4,3,10,2,2,6,38,28.6,100.0,2,10,2,0,1,1,-8,20,BostonCeltics
JrueHoliday,13,7,4,7,1,5,2,2,1,36,41.7,100.0,1,6,1,2,0,5,-14,15,BostonCeltics
PaytonPritchard,11,0,1,1,3,5,0,0,2,19,66.7,0,0,0,1,0,0,1,-10,10,BostonCeltics
NeemiasQueta,10,10,5,8,0,0,0,0,1,21,62.5,0,6,4,0,1,0,0,10,19,BostonCeltics
OshaeBrissett,6,0,3,3,0,0,0,0,0,5,100.0,0,0,0,0,1,0,0,1,7,BostonCeltics
SviatoslavMykhailiuk,0,0,0,0,0,1,0,0,0,2,0.0,0,0,0,0,0,0,0,3,-1,BostonCeltics
SamHauser,0,3,0,1,0,6,0,0,1,21,0.0,0,1,2,0,0,0,2,1,-3,BostonCeltics
BostonCeltics,126,58,30,56,17,58,15,17,28,265,41.2,0,20,38,8,6,5,13,-30,143,BostonCeltics
