PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JimmyButler,28,4,9,16,0,2,10,11,2,35,69.2,88.9,1,3,2,2,0,3,12,24,MiamiHeat
KevinLove,22,7,2,2,6,10,0,0,1,26,80.0,100.0,1,6,1,1,0,2,19,26,MiamiHeat
JaimeJaquez,18,5,7,11,1,3,1,1,4,35,46.7,100.0,1,4,2,2,0,1,8,21,MiamiHeat
CalebMartin,17,4,6,8,0,0,5,8,2,37,71.4,66.7,2,2,2,2,0,4,9,18,MiamiHeat
KyleLowry,10,3,2,4,1,3,3,4,7,32,23.1,83.3,0,3,0,0,1,2,8,16,MiamiHeat
DuncanRobinson,9,1,0,0,3,9,0,0,6,24,27.3,0,0,1,2,0,0,0,-15,8,MiamiHeat
JoshRichardson,8,2,1,2,2,5,0,0,2,20,50.0,100.0,1,1,1,0,0,1,-12,7,MiamiHeat
ThomasBryant,2,2,1,2,0,0,0,0,0,6,33.3,0,0,2,0,0,1,2,-8,4,MiamiHeat
OrlandoRobinson,2,2,1,2,0,2,0,0,1,11,0.0,0,1,1,0,0,0,2,-1,2,MiamiHeat
HaywoodHighsmith,2,1,1,1,0,1,0,1,1,14,0,0,1,0,0,0,0,2,-10,2,MiamiHeat
MiamiHeat,118,34,30,48,13,35,19,25,26,240,48.1,0,10,24,10,7,2,19,10,128,MiamiHeat
DeMarDerozan,27,3,8,11,1,2,8,9,5,42,69.2,88.9,1,2,3,2,3,1,5,32,ChicagoBulls
PatrickWilliams,25,7,4,5,4,5,5,5,4,33,80.0,100.0,1,6,3,0,0,3,12,31,ChicagoBulls
CobyWhite,22,7,3,5,4,10,4,4,5,39,46.7,100.0,1,6,1,1,0,3,3,26,ChicagoBulls
TorreyCraig,16,2,1,2,4,5,2,3,0,14,71.4,66.7,2,0,0,0,0,0,-11,15,ChicagoBulls
NikolaVucevic,12,11,2,9,1,4,5,6,3,32,23.1,83.3,4,7,2,1,0,1,-5,14,ChicagoBulls
AyoDosunmu,8,4,1,4,2,7,0,0,3,41,27.3,0,1,3,2,2,1,4,6,8,ChicagoBulls
AndreDrummond,4,4,1,2,0,0,2,2,0,11,50.0,100.0,0,4,1,1,0,1,-3,7,ChicagoBulls
DalenTerry,2,1,1,1,0,2,0,0,2,16,33.3,0,1,0,1,1,0,4,-7,3,ChicagoBulls
JevonCarter,0,1,0,0,0,3,0,0,3,12,0.0,0,0,1,1,0,0,2,-10,0,ChicagoBulls
JulianPhillips,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ChicagoBulls
ChicagoBulls,116,41,21,39,16,38,26,29,25,240,48.1,0,11,30,15,8,4,19,-10,136,ChicagoBulls
