PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
AnferneeSimons,41,4,8,14,7,14,4,5,7,38,50.0,70.0,1,3,3,0,0,2,-2,35,PortlandTrailBlazers
DeandreAyton,23,16,10,21,0,0,3,4,2,35,60.0,50.0,10,6,5,0,1,3,-8,25,PortlandTrailBlazers
JeramiGrant,20,2,2,7,4,7,4,7,4,32,70.0,66.7,1,1,2,1,0,4,-15,14,PortlandTrailBlazers
DuopReath,10,5,3,6,1,1,1,1,0,10,57.1,71.4,1,4,1,0,1,4,8,12,PortlandTrailBlazers
JabariWalker,8,11,2,4,1,2,1,2,3,24,30.8,100.0,4,7,2,1,1,3,18,18,PortlandTrailBlazers
MalcolmBrogdon,7,2,2,5,1,3,0,0,4,28,37.5,100.0,0,2,1,1,0,3,-16,8,PortlandTrailBlazers
ToumaniCamara,4,3,2,2,0,1,0,0,0,18,40.0,0.0,1,2,0,1,0,3,-16,7,PortlandTrailBlazers
ScootHenderson,4,4,0,5,0,0,4,4,2,26,33.3,50.0,0,4,1,0,0,3,7,4,PortlandTrailBlazers
MatisseThybulle,0,4,0,1,0,2,0,0,2,30,100.0,0,2,2,0,3,3,2,19,9,PortlandTrailBlazers
PortlandTrailBlazers,117,52,29,65,14,30,17,23,24,240,0,0,20,32,16,7,6,27,-5,132,PortlandTrailBlazers
KyleKuzma,32,8,8,15,3,7,7,10,6,37,50.0,70.0,2,6,3,1,0,0,4,30,WashingtonWizards
TyusJones,24,3,4,8,5,7,1,2,3,36,60.0,50.0,0,3,2,1,0,1,6,22,WashingtonWizards
DanielGafford,16,8,7,10,0,0,2,3,0,31,70.0,66.7,3,5,1,4,6,6,9,29,WashingtonWizards
DeniAvdija,13,11,4,6,0,1,5,7,6,35,57.1,71.4,2,9,2,1,0,1,9,24,WashingtonWizards
JordanPoole,13,2,4,9,0,4,5,5,6,34,30.8,100.0,0,2,3,1,0,2,5,10,WashingtonWizards
CoreyKispert,9,0,1,2,2,6,1,1,2,22,37.5,100.0,0,0,0,0,0,0,0,6,WashingtonWizards
MikeMuscala,5,1,1,2,1,3,0,2,1,14,40.0,0.0,0,1,0,1,0,2,-7,3,WashingtonWizards
DaniloGallinari,4,2,0,1,1,2,1,2,0,13,33.3,50.0,0,2,0,0,0,0,-6,3,WashingtonWizards
BilalCoulibaly,2,2,1,1,0,0,0,0,2,18,100.0,0,0,2,0,0,0,5,-13,6,WashingtonWizards
AnthonyGill,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,0,WashingtonWizards
WashingtonWizards,118,40,30,54,12,30,22,32,26,240,50.0,0,9,31,11,9,6,18,5,133,WashingtonWizards
