PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
De&#039;AaronFox,30,5,8,15,3,10,5,8,6,38,54.2,83.3,0,5,3,1,1,2,4,23,SacramentoKings
DomantasSabonis,23,19,10,20,1,1,0,1,4,35,50.0,100.0,9,10,11,1,0,5,-3,25,SacramentoKings
ChrisDuarte,12,7,3,7,2,4,0,0,4,30,53.8,0,4,3,1,1,0,1,3,17,SacramentoKings
KeeganMurray,10,3,3,6,1,6,1,2,2,37,40.0,50.0,1,2,1,3,0,5,-8,8,SacramentoKings
TreyLyles,9,3,0,1,3,5,0,0,1,17,75.0,50.0,0,3,0,0,0,0,-2,10,SacramentoKings
MalikMonk,6,3,0,2,2,5,0,0,2,20,66.7,0,1,2,1,0,1,2,-21,6,SacramentoKings
KevinHuerter,4,2,1,2,0,2,2,2,0,12,50.0,0,0,2,0,0,0,3,-1,3,SacramentoKings
DavionMitchell,4,1,0,2,1,1,1,2,0,14,33.3,66.7,0,1,1,0,0,1,-4,1,SacramentoKings
AlexLen,3,4,1,1,0,0,1,2,3,13,50.0,0,0,4,1,0,0,2,-1,8,SacramentoKings
HarrisonBarnes,3,1,0,0,1,2,0,0,1,24,0.0,0,0,1,1,2,0,2,1,5,SacramentoKings
JuanToscano-Anderson,0,0,0,0,0,0,0,0,0,1,51.2,0,0,0,0,0,0,0,-3,0,SacramentoKings
SacramentoKings,104,48,26,56,14,36,10,17,23,240,43.5,0,15,33,20,8,2,23,-35,106,SacramentoKings
TerryRozier,34,3,10,13,3,11,5,6,6,36,54.2,83.3,0,3,2,1,2,3,-1,32,CharlotteHornets
MilesBridges,27,5,6,12,3,6,6,6,3,40,50.0,100.0,0,5,3,1,2,0,9,26,CharlotteHornets
P.J.Washington,17,4,4,7,3,6,0,0,4,29,53.8,0,1,3,1,1,0,1,16,19,CharlotteHornets
CodyMartin,10,2,3,5,1,5,1,2,2,33,40.0,50.0,0,2,1,1,0,2,-8,7,CharlotteHornets
NickRichards,7,10,3,4,0,0,1,2,1,26,75.0,50.0,1,9,2,1,2,2,2,17,CharlotteHornets
NickSmith,6,0,0,0,2,3,0,0,1,14,66.7,0,0,0,0,0,2,1,-2,8,CharlotteHornets
IshmaelSmith,4,6,2,4,0,0,0,0,4,18,50.0,0,1,5,4,1,0,1,13,9,CharlotteHornets
BryceMcGowens,4,2,1,1,0,2,2,3,2,21,33.3,66.7,1,1,0,0,0,1,1,5,CharlotteHornets
J.T.Thor,2,2,1,1,0,1,0,0,0,6,50.0,0,0,2,0,0,0,0,12,3,CharlotteHornets
NathanMensah,0,1,0,1,0,0,0,0,0,16,0.0,0,0,1,1,2,2,4,-7,3,CharlotteHornets
CharlotteHornets,111,35,30,48,12,34,15,19,23,240,51.2,0,4,31,14,8,10,15,35,129,CharlotteHornets
