PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DonovanMitchell,30,6,6,13,2,8,12,13,7,39,64.7,83.3,0,6,0,2,0,1,4,31,ClevelandCavaliers
IsaacOkoro,16,1,2,3,4,8,0,0,2,27,56.3,85.7,0,1,0,0,0,1,1,14,ClevelandCavaliers
EvanMobley,14,9,5,7,1,1,1,2,0,31,40.0,0,4,5,1,1,1,2,-6,21,ClevelandCavaliers
JarrettAllen,13,10,6,8,0,1,1,2,3,35,44.4,100.0,1,9,0,1,1,1,9,24,ClevelandCavaliers
DariusGarland,12,1,2,5,2,5,2,2,7,31,50.0,100.0,0,1,2,1,0,1,0,13,ClevelandCavaliers
GeorgesNiang,11,2,4,4,1,5,0,2,0,24,25.0,0,0,2,3,0,0,6,6,4,ClevelandCavaliers
MaxStrus,7,3,2,2,1,6,0,0,3,30,50.0,0,0,3,1,1,0,4,-8,8,ClevelandCavaliers
CarisLeVert,5,4,1,4,1,3,0,0,9,23,0.0,0,1,3,1,0,0,2,9,12,ClevelandCavaliers
ClevelandCavaliers,108,42,28,46,12,37,16,21,31,240,0.0,0,9,33,9,6,2,18,15,127,ClevelandCavaliers
CobyWhite,32,7,6,9,5,8,5,6,4,39,64.7,83.3,0,7,4,1,0,3,-4,33,ChicagoBulls
DeMarDerozan,24,2,9,15,0,1,6,7,6,41,56.3,85.7,0,2,0,0,0,4,-1,24,ChicagoBulls
AyoDosunmu,12,4,0,3,4,7,0,0,2,33,40.0,0,2,2,3,0,0,3,-5,9,ChicagoBulls
AndreDrummond,10,15,4,9,0,0,2,2,0,28,44.4,100.0,4,11,3,1,1,2,8,19,ChicagoBulls
AlexCaruso,10,2,1,2,2,4,2,2,3,26,50.0,100.0,0,2,1,2,1,2,-7,14,ChicagoBulls
NikolaVucevic,9,8,3,11,1,5,0,0,1,39,25.0,0,3,5,2,0,0,4,-11,4,ChicagoBulls
TorreyCraig,8,5,1,1,2,5,0,0,0,22,50.0,0,0,5,0,0,1,0,-2,11,ChicagoBulls
DalenTerry,0,0,0,0,0,1,0,0,2,7,0.0,0,0,0,0,0,0,2,-1,1,ChicagoBulls
JevonCarter,0,1,0,0,0,2,0,0,0,5,0.0,0,0,1,1,1,0,1,8,-1,ChicagoBulls
ChicagoBulls,105,48,24,50,14,33,15,17,18,240,45.8,0,10,38,16,5,3,21,-15,114,ChicagoBulls
