PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
CollinSexton,35,3,7,10,3,8,12,13,9,34,59.1,100.0,1,2,3,1,1,2,15,37,UtahJazz
KeyonteGeorge,33,2,2,6,9,16,2,3,6,41,64.3,50.0,0,2,2,3,0,6,7,30,UtahJazz
LauriMarkkanen,20,14,2,12,4,11,4,4,3,34,58.3,100.0,5,9,1,0,0,1,8,19,UtahJazz
JohnCollins,18,13,7,11,1,3,1,1,2,31,28.6,75.0,4,9,1,1,1,4,0,28,UtahJazz
JordanClarkson,13,2,2,3,1,5,6,7,9,33,83.3,75.0,2,0,3,0,0,2,-12,15,UtahJazz
KrisDunn,8,5,0,0,2,3,2,2,1,21,41.7,0,1,4,3,2,0,2,-13,12,UtahJazz
WalkerKessler,4,6,1,1,0,1,2,2,2,25,50.0,100.0,3,3,1,1,1,3,1,12,UtahJazz
TaylorHendricks,3,3,0,0,1,1,0,0,0,16,50.0,75.0,1,2,2,2,0,0,-12,6,UtahJazz
TalenHorton-Tucker,3,0,0,1,1,1,0,0,1,6,66.7,0,0,0,0,0,0,2,-9,3,UtahJazz
UtahJazz,137,51,21,44,22,49,29,32,33,240,50.0,100.0,18,33,16,10,3,22,-15,162,UtahJazz
KlayThompson,35,6,6,9,7,13,2,2,2,28,59.1,100.0,0,6,0,0,0,0,7,34,GoldenStateWarriors
DraymondGreen,23,5,6,9,3,5,2,4,5,29,64.3,50.0,0,5,0,4,2,4,-6,32,GoldenStateWarriors
AndrewWiggins,19,7,4,8,3,4,2,2,2,29,58.3,100.0,3,4,3,0,0,2,-14,20,GoldenStateWarriors
StephenCurry,16,2,2,6,2,8,6,8,10,35,28.6,75.0,1,1,4,1,0,2,-2,13,GoldenStateWarriors
JonathanKuminga,13,5,5,6,0,0,3,4,4,24,83.3,75.0,1,4,2,0,1,1,-5,19,GoldenStateWarriors
BrandinPodziemski,13,6,2,5,3,7,0,0,8,34,41.7,0,3,3,2,0,0,1,5,18,GoldenStateWarriors
DarioSaric,7,3,1,1,1,3,2,2,2,10,50.0,100.0,1,2,1,0,0,2,4,9,GoldenStateWarriors
LesterQuinones,6,1,0,0,1,2,3,4,4,16,50.0,75.0,0,1,0,1,0,1,10,10,GoldenStateWarriors
GaryPaytonII,4,3,2,3,0,0,0,0,0,15,66.7,0,2,1,1,2,1,2,7,8,GoldenStateWarriors
TrayceJackson-Davis,4,1,1,2,0,0,2,2,2,8,50.0,100.0,0,1,0,0,1,2,1,7,GoldenStateWarriors
KevonLooney,0,2,0,1,0,0,0,0,3,11,0.0,0,2,0,0,0,1,2,8,5,GoldenStateWarriors
GoldenStateWarriors,140,44,29,50,20,42,22,28,42,240,53.3,0,13,31,14,8,6,19,15,175,GoldenStateWarriors
