PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
LaMeloBall,34,8,7,15,6,16,2,3,13,40,54.5,100.0,2,6,4,1,0,2,4,33,CharlotteHornets
MilesBridges,33,10,8,11,3,7,8,10,0,37,38.1,100.0,2,8,3,2,0,2,-1,33,CharlotteHornets
BrandonMiller,15,0,3,6,3,6,0,0,3,31,77.8,50.0,0,0,0,1,0,2,-2,13,CharlotteHornets
BryceMcGowens,13,3,1,1,3,4,2,2,0,23,50.0,0,1,2,1,1,1,1,11,16,CharlotteHornets
MarkWilliams,11,15,4,10,0,0,3,6,0,35,55.6,100.0,5,10,0,0,3,4,6,20,CharlotteHornets
J.T.Thor,5,4,1,2,1,3,0,0,1,23,33.3,66.7,0,4,0,0,0,1,7,7,CharlotteHornets
GordonHayward,4,9,2,7,0,1,0,0,6,30,33.3,100.0,1,8,3,0,0,1,-18,10,CharlotteHornets
NickSmith,2,0,1,1,0,0,0,0,0,1,28.6,100.0,0,0,0,0,0,1,-6,2,CharlotteHornets
IshmaelSmith,0,0,0,1,0,0,0,0,4,20,0.0,50.0,0,0,1,1,0,1,14,3,CharlotteHornets
CharlotteHornets,117,53,27,54,16,37,15,21,27,240,0,0,13,40,12,6,4,15,15,137,CharlotteHornets
KyleKuzma,28,9,9,16,3,6,1,1,10,35,54.5,100.0,0,9,2,1,2,4,13,38,WashingtonWizards
JordanPoole,24,5,4,10,4,11,4,4,2,33,38.1,100.0,2,3,3,3,0,1,-14,18,WashingtonWizards
DanielGafford,15,16,7,9,0,0,1,2,1,34,77.8,50.0,5,11,2,1,0,4,15,28,WashingtonWizards
TyusJones,13,1,5,10,1,2,0,0,7,35,50.0,0,0,1,0,2,0,1,10,17,WashingtonWizards
DeniAvdija,13,5,4,7,1,2,2,2,1,28,55.6,100.0,2,3,1,0,0,0,3,14,WashingtonWizards
LandryShamet,7,2,1,3,1,3,2,3,1,18,33.3,66.7,1,1,0,0,0,3,1,5,WashingtonWizards
BilalCoulibaly,7,0,2,4,0,2,3,3,2,19,33.3,100.0,0,0,1,0,1,4,-16,5,WashingtonWizards
CoreyKispert,6,4,1,3,1,4,1,1,1,18,28.6,100.0,1,3,1,0,0,1,-3,5,WashingtonWizards
DaniloGallinari,1,5,0,3,0,2,1,2,1,14,0.0,50.0,0,5,0,0,0,0,-18,1,WashingtonWizards
JonathanDavis,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-6,0,WashingtonWizards
WashingtonWizards,114,49,33,65,11,32,15,18,26,240,45.4,0,13,36,11,7,3,18,-15,131,WashingtonWizards
