PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
TylerHerro,24,5,6,9,4,12,0,0,4,39,55.0,100.0,0,5,1,0,0,1,-4,21,MiamiHeat
BamAdebayo,22,13,7,18,0,0,8,8,4,34,57.1,77.8,3,10,2,2,2,2,3,30,MiamiHeat
CalebMartin,15,8,3,5,3,7,0,0,1,36,50.0,25.0,4,4,1,0,0,1,0,17,MiamiHeat
DuncanRobinson,15,2,2,3,3,8,2,2,1,33,62.5,0,0,2,1,0,0,5,-4,11,MiamiHeat
TerryRozier,13,4,6,12,0,4,1,1,6,24,60.0,0,2,2,0,0,0,0,-4,13,MiamiHeat
JaimeJaquez,6,3,1,4,1,2,1,2,1,29,33.3,0,1,2,1,0,0,1,2,4,MiamiHeat
KevinLove,5,7,1,2,1,4,0,0,2,15,50.0,0,1,6,1,0,0,0,-10,9,MiamiHeat
HaywoodHighsmith,2,3,1,3,0,1,0,0,0,23,20.0,100.0,3,0,0,2,0,4,1,4,MiamiHeat
JoshRichardson,2,0,1,1,0,2,0,0,2,7,0,0,0,0,0,0,0,0,-6,2,MiamiHeat
OrlandoRobinson,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,2,2,MiamiHeat
MiamiHeat,106,48,28,57,12,40,14,15,21,240,50.6,0,16,32,7,4,2,14,-20,113,MiamiHeat
JaysonTatum,26,10,9,14,2,6,2,2,9,39,55.0,100.0,1,9,1,0,2,1,5,37,BostonCeltics
KristapsPorzingis,25,9,6,10,2,4,7,9,3,32,57.1,77.8,0,9,1,0,2,4,2,30,BostonCeltics
JaylenBrown,20,9,5,8,3,8,1,4,2,37,50.0,25.0,3,6,6,0,0,1,3,14,BostonCeltics
JrueHoliday,15,3,0,2,5,6,0,0,6,35,62.5,0,1,2,0,1,1,3,4,23,BostonCeltics
PaytonPritchard,8,3,1,1,2,4,0,0,2,15,60.0,0,1,2,0,0,0,0,-6,11,BostonCeltics
DerrickWhite,6,2,3,4,0,5,0,0,4,38,33.3,0,0,2,1,0,1,2,6,6,BostonCeltics
SamHauser,6,0,0,0,2,4,0,0,0,15,50.0,0,0,0,0,0,0,1,0,4,BostonCeltics
AlHorford,4,5,1,3,0,2,2,2,0,25,20.0,100.0,0,5,0,0,3,1,2,8,BostonCeltics
OshaeBrissett,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4,2,BostonCeltics
LukeKornet,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,BostonCeltics
BostonCeltics,110,44,25,42,16,39,12,17,27,240,50.6,0,6,38,10,1,9,13,20,135,BostonCeltics
