PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
PaoloBanchero,22,5,8,17,0,1,6,6,6,37,52.9,100.0,1,4,6,0,0,5,-15,17,OrlandoMagic
MoritzWagner,19,5,7,9,1,4,2,2,0,26,40.0,60.0,0,5,2,1,0,3,-15,18,OrlandoMagic
ColeAnthony,19,2,5,8,2,5,3,5,5,30,50.0,100.0,0,2,3,1,2,3,-14,18,OrlandoMagic
FranzWagner,12,5,4,9,1,4,1,2,4,33,55.6,33.3,0,5,1,1,0,3,-13,12,OrlandoMagic
JalenSuggs,10,4,3,6,1,6,1,2,7,24,80.0,100.0,1,3,4,1,1,3,-6,10,OrlandoMagic
AnthonyBlack,8,5,1,3,2,4,0,0,2,33,100.0,60.0,2,3,1,0,0,2,-13,10,OrlandoMagic
GogaBitadze,7,6,3,4,0,1,1,1,0,22,66.7,50.0,2,4,1,2,1,3,0,13,OrlandoMagic
CalebHoustan,3,1,0,0,1,2,0,0,0,14,40.0,0,0,1,0,0,0,1,-2,3,OrlandoMagic
JoeIngles,2,5,1,2,0,0,0,0,3,21,20.0,75.0,0,5,2,0,0,1,3,7,OrlandoMagic
OrlandoMagic,102,38,32,58,8,27,14,18,27,240,50.0,0,6,32,20,6,4,24,-75,108,OrlandoMagic
LukaDoncic,29,3,4,7,5,10,6,6,6,35,52.9,100.0,0,3,6,2,0,2,7,26,DallasMavericks
KyrieIrving,21,6,6,14,2,6,3,5,10,37,40.0,60.0,1,5,3,3,0,2,18,23,DallasMavericks
TimHardawayJr.,21,6,4,5,4,11,1,1,0,31,50.0,100.0,0,6,0,0,0,0,3,19,DallasMavericks
GrantWilliams,13,2,3,4,2,5,1,3,0,33,55.6,33.3,1,1,0,0,1,2,18,10,DallasMavericks
DereckLively,10,5,4,5,0,0,2,2,0,16,80.0,100.0,2,3,2,1,1,5,1,14,DallasMavericks
DwightPowell,7,2,2,2,0,0,3,5,2,28,100.0,60.0,0,2,0,1,2,3,14,12,DallasMavericks
JoshGreen,6,2,1,1,1,2,1,2,1,20,66.7,50.0,0,2,1,1,0,3,10,7,DallasMavericks
DerrickJones,5,4,1,2,1,3,0,0,1,28,40.0,0,1,3,1,0,2,3,2,8,DallasMavericks
JadenHardy,5,1,1,2,0,3,3,4,1,11,20.0,75.0,0,1,1,1,0,0,2,2,DallasMavericks
DallasMavericks,117,31,26,42,15,40,20,28,21,240,50.0,0,5,26,14,9,6,20,75,121,DallasMavericks
