PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
BrandonMiller,21,7,6,14,2,7,3,3,1,40,66.7,66.7,1,6,1,0,0,2,-1,15,CharlotteHornets
GrantWilliams,17,5,2,2,3,6,4,6,3,30,58.3,0,1,4,2,0,1,3,-13,19,CharlotteHornets
MilesBridges,15,10,5,11,1,7,2,3,3,39,35.7,80.0,3,7,4,0,0,3,-8,11,CharlotteHornets
SethCurry,13,2,3,4,2,3,1,1,1,16,45.5,80.0,0,2,2,1,0,2,-6,13,CharlotteHornets
TreMann,9,7,3,5,1,5,0,0,4,29,33.3,100.0,1,6,1,2,0,1,-16,15,CharlotteHornets
NickRichards,9,8,3,3,0,1,3,4,0,27,33.3,100.0,2,6,1,0,0,3,-3,14,CharlotteHornets
DavisBertans,8,0,0,0,2,3,2,3,0,15,42.9,100.0,0,0,0,0,0,1,3,6,CharlotteHornets
CodyMartin,5,2,1,3,1,3,0,0,5,29,40.0,0,1,1,1,0,2,3,-2,9,CharlotteHornets
VasilijeMicic,2,1,1,1,0,4,0,0,7,15,33.3,0,0,1,1,0,0,0,-14,5,CharlotteHornets
CharlotteHornets,99,42,24,43,12,39,15,20,24,240,0,0,9,33,13,3,3,18,-60,107,CharlotteHornets
GiannisAntetokounmpo,24,10,8,13,2,2,2,3,5,33,66.7,66.7,2,8,1,0,0,3,16,32,MilwaukeeBucks
MalikBeasley,19,2,2,3,5,9,0,0,0,28,58.3,0,0,2,0,0,0,1,18,16,MilwaukeeBucks
DamianLillard,17,6,2,8,3,6,4,5,2,34,35.7,80.0,1,5,2,2,0,2,15,15,MilwaukeeBucks
BobbyPortis,14,10,5,8,0,3,4,5,4,28,45.5,80.0,1,9,1,3,0,0,8,23,MilwaukeeBucks
BrookLopez,11,3,0,2,3,7,2,2,4,25,33.3,100.0,0,3,0,0,3,2,17,15,MilwaukeeBucks
PatConnaughton,11,1,1,2,2,7,3,3,1,24,33.3,100.0,0,1,0,2,0,2,3,9,MilwaukeeBucks
PatrickBeverley,9,8,2,5,1,2,2,2,3,24,42.9,100.0,3,5,1,0,0,1,-8,15,MilwaukeeBucks
JaeCrowder,4,2,2,3,0,2,0,0,1,23,40.0,0,0,2,1,2,0,4,17,5,MilwaukeeBucks
DaniloGallinari,2,1,1,2,0,1,0,0,1,12,33.3,0,1,0,0,0,0,1,-13,2,MilwaukeeBucks
MarJonBeauchamp,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,-7,0,MilwaukeeBucks
A.J.Green,0,1,0,1,0,0,0,0,0,5,0.0,0,0,1,1,0,0,1,-6,-1,MilwaukeeBucks
MilwaukeeBucks,111,44,23,47,16,39,17,20,21,240,45.3,0,8,36,7,9,3,18,60,131,MilwaukeeBucks
