PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
GregoryJackson,20,6,7,10,2,4,0,0,1,27,42.9,83.3,2,4,2,0,1,0,2,21,MemphisGrizzlies
VinceWilliamsJr.,17,8,4,6,1,7,6,8,8,36,70.0,50.0,3,5,4,2,1,1,-4,22,MemphisGrizzlies
DavidRoddy,14,4,4,8,2,4,0,0,1,35,46.7,75.0,1,3,2,2,0,4,-19,13,MemphisGrizzlies
LukeKennard,14,3,4,5,2,8,0,0,2,33,28.6,66.7,0,3,0,0,0,2,-1,12,MemphisGrizzlies
XavierTillman,12,5,6,13,0,2,0,0,5,36,83.3,50.0,0,5,2,6,1,4,-6,18,MemphisGrizzlies
ZiaireWilliams,10,4,1,4,1,4,5,5,2,20,80.0,0,1,3,2,1,0,0,-9,9,MemphisGrizzlies
JacobGilyard,5,2,1,2,1,6,0,0,7,32,42.9,0,1,1,0,2,0,4,-12,10,MemphisGrizzlies
JakeLaRavia,2,0,0,0,0,0,2,2,0,1,20.0,0,0,0,0,0,0,0,-2,2,MemphisGrizzlies
JohnKonchar,0,3,0,1,0,3,0,0,1,20,0,0,1,2,0,1,2,1,-9,3,MemphisGrizzlies
MemphisGrizzlies,94,42,27,49,9,38,13,15,27,240,48.2,0,15,27,12,14,5,16,-60,110,MemphisGrizzlies
JuliusRandle,24,11,8,15,1,6,5,6,5,36,42.9,83.3,5,6,6,0,1,2,10,22,NewYorkKnicks
MilesMcBride,19,6,3,3,4,7,1,2,5,38,70.0,50.0,0,6,3,1,1,3,13,25,NewYorkKnicks
OguguaAnunoby,18,5,6,11,1,4,3,4,2,32,46.7,75.0,2,3,4,1,4,1,7,17,NewYorkKnicks
DonteDiVincenzo,13,3,1,3,3,11,2,3,4,33,28.6,66.7,0,3,2,4,0,2,8,11,NewYorkKnicks
IsaiahHartenstein,12,20,5,6,0,0,2,4,2,42,83.3,50.0,7,13,3,2,4,1,7,34,NewYorkKnicks
MalachiFlynn,9,1,3,3,1,2,0,0,3,10,80.0,0,0,1,1,1,0,3,-1,12,NewYorkKnicks
JoshHart,8,7,1,3,2,4,0,0,3,29,42.9,0,0,7,2,2,0,2,7,14,NewYorkKnicks
QuentinGrimes,3,2,0,1,1,4,0,0,1,15,20.0,0,0,2,0,0,0,1,4,2,NewYorkKnicks
PreciousAchiuwa,0,1,0,0,0,0,0,0,0,6,0,0,1,0,1,0,1,0,5,1,NewYorkKnicks
NewYorkKnicks,106,61,27,45,13,38,13,19,25,240,48.2,0,16,45,23,11,11,15,60,138,NewYorkKnicks
