PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
StephenCurry,30,9,1,6,9,16,1,2,6,34,52.4,88.9,1,8,3,1,0,0,10,30,GoldenStateWarriors
JonathanKuminga,21,5,9,17,0,1,3,5,2,34,40.0,100.0,1,4,1,0,0,4,-2,16,GoldenStateWarriors
DraymondGreen,15,7,6,6,1,3,0,0,9,30,43.8,0,2,5,4,0,0,4,3,25,GoldenStateWarriors
AndrewWiggins,12,5,4,9,1,4,1,2,3,28,36.4,0,1,4,0,2,0,3,2,13,GoldenStateWarriors
GaryPaytonII,11,4,4,4,1,1,0,0,2,14,100.0,0,2,2,0,1,1,2,-2,19,GoldenStateWarriors
BrandinPodziemski,10,8,2,8,2,4,0,0,7,35,40.0,100.0,1,7,2,0,0,1,5,15,GoldenStateWarriors
LesterQuinones,6,3,0,2,2,4,0,0,0,19,42.9,0,1,2,0,0,0,1,-3,5,GoldenStateWarriors
KlayThompson,5,2,1,3,1,7,0,0,1,24,100.0,100.0,0,2,1,1,1,0,-3,1,GoldenStateWarriors
KevonLooney,3,4,1,1,0,0,1,2,0,5,33.3,0,2,2,1,0,0,2,1,5,GoldenStateWarriors
TrayceJackson-Davis,0,4,0,2,0,0,0,0,1,5,50.0,100.0,2,2,1,0,0,2,4,2,GoldenStateWarriors
DarioSaric,0,1,0,2,0,1,0,0,2,11,45.7,0,0,1,0,1,0,1,-10,1,GoldenStateWarriors
GoldenStateWarriors,113,52,28,60,17,41,6,11,33,240,44.6,0,13,39,13,6,2,20,5,132,GoldenStateWarriors
DevinBooker,32,4,9,13,2,8,8,9,6,38,52.4,88.9,1,3,2,1,1,3,-3,31,PhoenixSuns
KevinDurant,24,10,8,17,2,8,2,2,7,39,40.0,100.0,1,9,6,1,2,0,0,23,PhoenixSuns
BradleyBeal,15,6,6,12,1,4,0,0,5,34,43.8,0,2,4,2,2,0,4,2,17,PhoenixSuns
GraysonAllen,10,4,2,5,2,6,0,0,2,32,36.4,0,0,4,0,0,0,0,2,9,PhoenixSuns
JoshOkogie,8,1,1,1,2,2,0,0,1,10,100.0,0,1,0,0,1,1,0,-6,12,PhoenixSuns
EricGordon,7,1,1,2,1,3,2,2,0,23,40.0,100.0,0,1,1,1,0,1,-5,5,PhoenixSuns
JusufNurkic,6,6,3,6,0,1,0,0,4,26,42.9,0,1,5,2,0,1,3,-4,11,PhoenixSuns
DrewEubanks,4,4,1,1,0,0,2,2,1,16,100.0,100.0,1,3,0,2,2,0,3,13,PhoenixSuns
RoyceO&#039;Neale,3,4,0,1,1,2,0,0,1,11,33.3,0,2,2,1,1,1,2,4,7,PhoenixSuns
BolBol,3,2,1,2,0,0,1,1,1,9,50.0,100.0,0,2,0,0,0,0,2,5,PhoenixSuns
PhoenixSuns,112,42,32,60,11,34,15,16,28,240,45.7,0,9,33,14,9,8,13,-5,133,PhoenixSuns
