PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
DerrickWhite,24,3,4,6,5,12,1,1,5,36,50.0,100.0,1,2,1,2,1,3,-2,25,BostonCeltics
JaysonTatum,22,8,8,16,1,8,3,3,5,39,37.5,100.0,2,6,0,1,0,1,6,21,BostonCeltics
KristapsPorzingis,21,8,3,6,3,5,6,8,2,36,54.5,75.0,4,4,0,0,1,4,2,25,BostonCeltics
JaylenBrown,13,2,5,10,1,9,0,2,1,36,31.6,0.0,0,2,0,2,0,3,-2,3,BostonCeltics
JrueHoliday,7,2,2,4,1,3,0,0,3,30,42.9,0.0,1,1,1,0,0,0,-12,7,BostonCeltics
AlHorford,6,10,0,0,2,5,0,0,2,27,40.0,0.0,3,7,0,0,0,3,4,15,BostonCeltics
LukeKornet,4,2,2,2,0,0,0,0,1,8,100.0,0.0,0,2,0,0,0,0,-1,7,BostonCeltics
PaytonPritchard,3,2,0,1,1,1,0,0,1,12,50.0,0.0,1,1,0,0,0,1,0,5,BostonCeltics
SamHauser,0,1,0,0,0,1,0,0,1,16,0.0,0.0,0,1,0,0,0,2,-5,1,BostonCeltics
BostonCeltics,100,38,24,45,14,44,10,14,21,240,42.7,0.0,12,26,2,5,2,17,-10,109,BostonCeltics
JamalMurray,35,8,12,14,3,7,2,3,5,37,71.4,66.7,0,8,1,0,0,3,-7,40,DenverNuggets
NikolaJokic,34,12,12,18,2,4,4,4,9,38,63.6,100.0,2,10,4,0,0,1,1,43,DenverNuggets
MichaelPorter,13,8,4,5,1,4,2,3,0,37,55.6,66.7,4,4,1,0,0,3,6,15,DenverNuggets
PeytonWatson,9,2,3,5,1,6,0,0,0,21,36.4,0.0,0,2,0,0,2,2,7,6,DenverNuggets
KentaviousCaldwell-Pope,5,5,1,3,1,3,0,0,1,37,33.3,0.0,1,4,0,0,0,1,0,7,DenverNuggets
ReggieJackson,4,2,2,2,0,2,0,0,2,21,50.0,0.0,1,1,2,0,0,0,10,4,DenverNuggets
AaronGordon,2,10,0,3,0,3,2,3,3,42,0.0,66.7,2,8,1,0,1,3,1,8,DenverNuggets
JustinHoliday,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,0,0,0,0,0,-1,0,DenverNuggets
ChristianBraun,0,0,0,0,0,2,0,0,0,5,0.0,0.0,0,0,0,0,0,0,-7,-2,DenverNuggets
DenverNuggets,102,47,34,50,8,31,10,13,20,240,51.9,0.0,10,37,9,0,3,13,10,121,DenverNuggets
