PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
JalenWilson,21,10,5,10,0,3,11,11,2,30,5-10,0-3,38.5,11-11,100.0,7,3,1,0,0,4,-14,24,BrooklynNets
TrendonWatford,17,5,6,8,0,1,5,6,4,28,6-8,0-1,66.7,5-6,83.3,0,5,1,2,0,1,-15,23,BrooklynNets
DennisSmith,14,7,7,13,0,4,0,0,8,30,7-13,0-4,41.2,0-0,0,1,6,2,1,0,0,-11,18,BrooklynNets
NoahClowney,14,4,6,8,0,1,2,2,2,24,6-8,0-1,66.7,2-2,100.0,3,1,1,0,0,3,-19,16,BrooklynNets
Day&#039;RonSharpe,12,4,4,5,1,1,1,2,4,16,4-5,1-1,83.3,1-2,50.0,2,2,0,0,1,3,2,19,BrooklynNets
KeonJohnson,12,1,1,4,2,4,4,4,1,21,1-4,2-4,37.5,4-4,100.0,0,1,1,1,1,1,-18,10,BrooklynNets
ArmoniBrooks,12,4,1,5,3,9,1,2,2,29,1-5,3-9,28.6,1-2,50.0,2,2,1,1,0,1,-12,7,BrooklynNets
CamThomas,8,0,4,7,0,2,0,0,0,12,4-7,0-2,44.4,0-0,0,0,0,0,1,0,1,-1,4,BrooklynNets
MikalBridges,6,3,3,3,0,1,0,0,1,12,3-3,0-1,75.0,0-0,0,0,3,1,1,0,0,-1,9,BrooklynNets
RoyceO&#039;Neale,3,1,0,1,1,3,0,0,2,10,0-1,1-3,25.0,0-0,0,0,1,0,0,0,1,1,3,BrooklynNets
DariqWhitehead,2,4,1,2,0,3,0,0,3,21,1-2,0-3,20.0,0-0,0,0,4,0,0,0,0,-16,5,BrooklynNets
HarryGiles,1,4,0,3,0,0,1,2,0,7,0-3,0-0,0.0,1-2,50.0,2,2,1,0,0,2,-6,0,BrooklynNets
BrooklynNets,122,47,38,69,7,32,25,29,29,240,38-69,7-32,44.6,25-29,0,17,30,9,7,2,17,-110,138,BrooklynNets
GiannisAntetokounmpo,32,10,10,12,0,0,12,17,8,30,10-12,0-0,83.3,12-17,70.6,2,8,2,0,2,2,8,43,MilwaukeeBucks
KhrisMiddleton,27,3,8,11,3,7,2,2,10,32,8-11,3-7,61.1,2-2,100.0,1,2,3,0,2,2,5,32,MilwaukeeBucks
CameronPayne,18,4,1,1,5,8,1,1,6,23,1-1,5-8,66.7,1-1,100.0,1,3,0,2,0,4,24,27,MilwaukeeBucks
MalikBeasley,17,1,1,1,5,8,0,0,1,22,1-1,5-8,66.7,0-0,0,1,0,0,1,0,0,-7,17,MilwaukeeBucks
BobbyPortis,14,6,4,6,2,3,0,0,4,31,4-6,2-3,66.7,0-0,0,0,6,1,2,1,1,20,23,MilwaukeeBucks
DamianLillard,12,3,1,1,3,9,1,1,4,29,1-1,3-9,40.0,1-1,100.0,0,3,4,0,0,0,2,9,MilwaukeeBucks
MarJonBeauchamp,11,5,2,3,2,3,1,2,2,21,2-3,2-3,66.7,1-2,50.0,0,5,0,1,0,2,21,16,MilwaukeeBucks
PatConnaughton,3,1,0,0,1,3,0,0,1,18,0-0,1-3,33.3,0-0,0,1,0,0,0,0,0,14,3,MilwaukeeBucks
A.J.Green,3,1,0,0,1,2,0,0,0,4,0-0,1-2,50.0,0-0,0,0,1,0,0,0,2,7,3,MilwaukeeBucks
RobinLopez,3,0,0,0,1,1,0,0,0,1,0-0,1-1,100.0,0-0,0,0,0,0,0,0,0,6,3,MilwaukeeBucks
BrookLopez,2,6,1,1,0,6,0,0,2,25,1-1,0-6,14.3,0-0,0,2,4,0,0,3,3,-3,7,MilwaukeeBucks
ChrisLivingston,2,1,1,1,0,0,0,0,1,1,1-1,0-0,100.0,0-0,0,0,1,0,0,0,0,6,4,MilwaukeeBucks
ThanasisAntetokounmpo,0,0,0,0,0,0,0,0,2,1,0-0,0-0,0,0-0,0,0,0,0,0,0,0,6,2,MilwaukeeBucks
AndreJacksonJr.,0,0,0,1,0,1,0,0,0,2,0-1,0-1,0.0,0-0,0,0,0,0,0,0,2,1,-2,MilwaukeeBucks
MilwaukeeBucks,144,41,29,38,23,51,17,23,41,240,29-38,23-51,58.4,17-23,0,8,33,10,6,8,18,110,187,MilwaukeeBucks
