PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
CollinSexton,25,4,9,11,0,2,7,7,5,30,69.2,100.0,1,3,3,0,0,2,4,27,UtahJazz
KeyonteGeorge,21,6,6,9,1,8,6,10,6,36,41.2,60.0,2,4,4,0,0,2,1,15,UtahJazz
JohnCollins,17,9,5,10,1,4,4,4,3,35,42.9,100.0,2,7,2,1,3,2,4,23,UtahJazz
TalenHorton-Tucker,14,2,2,3,3,5,1,2,4,21,62.5,50.0,0,2,1,3,0,3,5,18,UtahJazz
WalkerKessler,12,8,6,6,0,0,0,0,0,25,100.0,0.0,4,4,2,0,2,1,-5,20,UtahJazz
OmerYurtseven,9,15,4,7,0,1,1,1,4,27,50.0,100.0,4,11,1,1,1,3,10,25,UtahJazz
SimoneFontecchio,7,5,2,4,1,8,0,0,5,35,25.0,0.0,1,4,2,0,2,2,-4,8,UtahJazz
OchaiAgbaji,6,2,3,4,0,0,0,0,0,26,75.0,0.0,0,2,2,0,0,2,8,5,UtahJazz
TaylorHendricks,5,2,1,3,1,4,0,0,0,18,28.6,0.0,1,1,0,0,2,1,1,4,UtahJazz
LukaSamanic,2,3,1,3,0,2,0,0,0,12,20.0,0.0,1,2,0,0,1,3,1,2,UtahJazz
UtahJazz,118,59,39,60,7,34,19,24,27,265,48.9,0.0,17,42,17,5,11,21,25,147,UtahJazz
ShaedonSharpe,25,5,6,12,3,8,4,4,4,44,45.0,100.0,2,3,0,2,0,5,-5,25,PortlandTrailBlazers
MalcolmBrogdon,25,3,3,8,5,9,4,6,6,38,47.1,66.7,1,2,3,2,1,0,-2,23,PortlandTrailBlazers
ScootHenderson,17,5,4,10,2,5,3,4,3,21,40.0,75.0,2,3,2,1,0,5,-5,14,PortlandTrailBlazers
DeandreAyton,10,11,4,8,0,0,2,2,0,35,50.0,100.0,1,10,0,0,0,3,-8,17,PortlandTrailBlazers
DuopReath,9,1,2,4,1,4,2,2,1,14,37.5,100.0,1,0,0,0,0,0,8,6,PortlandTrailBlazers
JeramiGrant,9,3,1,4,0,5,7,7,0,26,11.1,100.0,0,3,3,0,1,2,-12,2,PortlandTrailBlazers
ToumaniCamara,8,3,4,5,0,3,0,0,0,30,50.0,0.0,2,1,0,4,1,4,-5,12,PortlandTrailBlazers
MatisseThybulle,6,3,0,1,2,4,0,0,2,33,40.0,0.0,0,3,0,1,2,1,9,11,PortlandTrailBlazers
JabariWalker,4,6,1,3,0,2,2,2,1,24,20.0,100.0,2,4,1,1,0,0,-5,7,PortlandTrailBlazers
PortlandTrailBlazers,113,43,25,55,13,40,24,27,17,265,40.0,0.0,13,30,9,11,5,20,-25,117,PortlandTrailBlazers
