PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,FG%,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
NikolaJokic,26,14,10,10,1,1,3,3,10,30,100.0,100.0,0,14,3,0,1,1,25,48,DenverNuggets
JamalMurray,23,3,5,6,4,6,1,1,9,26,75.0,100.0,2,1,1,2,0,0,19,33,DenverNuggets
PeytonWatson,20,5,2,4,4,10,4,4,2,23,42.9,100.0,0,5,0,0,0,1,28,19,DenverNuggets
KentaviousCaldwell-Pope,12,2,3,5,2,5,0,0,3,25,50.0,0.0,2,0,0,0,1,2,27,13,DenverNuggets
JulianStrawther,12,3,3,5,2,8,0,0,2,25,38.5,0.0,0,3,1,0,1,4,6,9,DenverNuggets
ChristianBraun,11,3,3,6,1,2,2,4,4,23,50.0,50.0,0,3,0,1,0,0,13,13,DenverNuggets
ReggieJackson,9,2,2,6,1,1,2,2,7,17,42.9,100.0,1,1,3,1,0,1,15,12,DenverNuggets
JustinHoliday,8,2,1,2,2,3,0,0,1,18,60.0,0.0,0,2,0,2,0,2,1,11,DenverNuggets
MichaelPorter,8,4,1,3,2,3,0,0,0,23,50.0,0.0,0,4,2,0,1,3,28,8,DenverNuggets
DeAndreJordan,4,9,2,3,0,0,0,0,2,13,66.7,0.0,5,4,0,0,2,3,9,16,DenverNuggets
ZekeNnaji,4,3,2,3,0,0,0,0,0,6,66.7,0.0,1,2,1,0,0,2,3,5,DenverNuggets
JalenPickett,3,1,0,0,1,2,0,0,2,6,50.0,0.0,0,1,0,0,0,0,3,5,DenverNuggets
BraxtonKey,2,2,1,2,0,0,0,0,1,7,50.0,0.0,1,1,0,0,0,0,8,4,DenverNuggets
DenverNuggets,142,55,35,55,20,41,12,14,43,240,57.3,0.0,13,42,11,6,6,19,185,196,DenverNuggets
DesmondBane,23,1,6,8,3,5,2,2,2,25,69.2,100.0,0,1,2,1,0,3,-27,21,MemphisGrizzlies
MarcusSmart,17,3,4,8,2,6,3,4,5,23,42.9,75.0,1,2,3,1,0,1,-7,14,MemphisGrizzlies
DavidRoddy,15,0,4,7,1,2,4,8,2,29,55.6,50.0,0,0,0,0,0,0,-11,9,MemphisGrizzlies
JarenJacksonJr.,14,4,4,11,1,3,3,4,2,28,35.7,75.0,1,3,0,2,0,1,-11,12,MemphisGrizzlies
JohnKonchar,10,7,3,4,1,5,1,1,3,25,44.4,100.0,3,4,1,2,1,1,-30,17,MemphisGrizzlies
ZiaireWilliams,7,2,1,5,1,3,2,2,1,24,25.0,100.0,1,1,1,1,1,1,-16,5,MemphisGrizzlies
XavierTillman,6,3,1,3,1,4,1,2,4,22,28.6,50.0,0,3,2,1,1,0,-18,7,MemphisGrizzlies
JacobGilyard,6,0,0,0,2,3,0,0,1,12,66.7,0.0,0,0,0,0,1,0,-14,7,MemphisGrizzlies
VinceWilliamsJr.,5,11,0,3,1,4,2,2,2,30,14.3,100.0,4,7,0,0,0,3,-23,12,MemphisGrizzlies
BismackBiyombo,2,4,1,4,0,0,0,0,1,22,25.0,0.0,0,4,2,0,1,3,-28,3,MemphisGrizzlies
MemphisGrizzlies,105,42,24,53,13,35,18,25,23,240,42.0,0.0,13,29,13,8,5,15,-185,107,MemphisGrizzlies
