PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
De&#039;AaronFox,30,5,9,18,1,7,9,13,4,40,9-18,1-7,40.0,9-13,69.2,1,4,6,1,0,3,-9,15,SacramentoKings
DomantasSabonis,26,13,8,11,0,1,10,10,10,36,8-11,0-1,66.7,10-10,100.0,5,8,1,2,1,2,5,47,SacramentoKings
MalikMonk,21,3,2,5,5,9,2,2,5,32,2-5,5-9,50.0,2-2,100.0,1,2,3,2,0,0,-17,21,SacramentoKings
KeeganMurray,14,4,1,3,4,8,0,0,1,31,1-3,4-8,45.5,0-0,0,0,4,1,0,0,5,-8,12,SacramentoKings
KevinHuerter,12,5,3,3,2,7,0,0,2,32,3-3,2-7,50.0,0-0,0,1,4,0,0,0,2,11,14,SacramentoKings
TreyLyles,5,1,1,1,0,3,3,4,6,16,1-1,0-3,25.0,3-4,75.0,0,1,0,0,0,3,-2,8,SacramentoKings
KeonEllis,5,0,0,0,1,2,2,2,0,8,0-0,1-2,50.0,2-2,100.0,0,0,0,1,0,1,-1,5,SacramentoKings
HarrisonBarnes,4,4,0,0,1,3,1,2,1,34,0-0,1-3,33.3,1-2,50.0,1,3,2,1,1,0,-11,6,SacramentoKings
JaValeMcGee,0,1,0,1,0,0,0,0,0,4,0-1,0-0,0.0,0-0,0,0,1,0,1,0,0,-6,1,SacramentoKings
SashaVezenkov,0,2,0,2,0,1,0,0,0,6,0-2,0-1,0.0,0-0,0,2,0,0,0,0,2,-12,-1,SacramentoKings
SacramentoKings,117,38,24,44,14,41,27,33,29,240,24-44,14-41,44.7,27-33,0,11,27,13,8,2,18,-50,128,SacramentoKings
BrandonIngram,30,8,7,14,3,6,7,9,6,40,7-14,3-6,50.0,7-9,77.8,2,6,2,1,0,2,3,31,NewOrleansPelicans
HerbertJones,23,5,5,8,3,5,4,4,5,35,5-8,3-5,61.5,4-4,100.0,3,2,1,0,2,5,-3,29,NewOrleansPelicans
JonasValanciunas,18,11,7,11,0,0,4,4,0,29,7-11,0-0,63.6,4-4,100.0,4,7,1,0,0,6,-7,24,NewOrleansPelicans
C.J.McCollum,17,2,4,9,3,5,0,0,7,36,4-9,3-5,50.0,0-0,0,0,2,2,2,2,2,-4,21,NewOrleansPelicans
TreyMurphyIII,16,2,3,5,3,8,1,2,1,30,3-5,3-8,46.2,1-2,50.0,0,2,0,0,1,1,24,12,NewOrleansPelicans
ZionWilliamson,10,6,5,6,0,2,0,0,6,28,5-6,0-2,62.5,0-0,0,1,5,4,3,0,3,4,18,NewOrleansPelicans
JoseAlvarado,9,3,1,1,2,3,1,2,2,18,1-1,2-3,75.0,1-2,50.0,0,3,1,2,2,1,19,15,NewOrleansPelicans
NajiMarshall,4,4,1,1,0,2,2,2,2,13,1-1,0-2,33.3,2-2,100.0,2,2,1,1,0,1,7,8,NewOrleansPelicans
DysonDaniels,0,1,0,1,0,0,0,0,0,6,0-1,0-0,0.0,0-0,0,1,0,0,2,0,1,8,2,NewOrleansPelicans
CodyZeller,0,0,0,0,0,0,0,0,0,5,0-0,0-0,0,0-0,0,0,0,0,1,0,0,-1,1,NewOrleansPelicans
NewOrleansPelicans,127,42,33,56,14,31,19,23,29,240,33-56,14-31,54.0,19-23,0,13,29,12,12,7,22,50,161,NewOrleansPelicans
