PLAYER,Pts,Reb,2M,2A,3M,3A,1M,1A,Ast,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,Or,Dr,To,Stl,Blk,Fo,+/-,Eff,Team
SantiagoAldama,21,5,6,10,3,10,0,0,0,36,6-10,3-10,45.0,0-0,0,1,4,0,0,0,2,-18,15,MemphisGrizzlies
DerrickRose,17,2,7,8,1,1,0,0,1,22,7-8,1-1,88.9,0-0,0,0,2,1,1,0,0,-10,19,MemphisGrizzlies
DavidRoddy,14,4,3,5,2,4,2,3,0,27,3-5,2-4,55.6,2-3,66.7,0,4,2,2,1,0,-15,14,MemphisGrizzlies
JarenJacksonJr.,13,7,4,9,1,4,2,4,2,29,4-9,1-4,38.5,2-4,50.0,4,3,3,1,0,5,-12,10,MemphisGrizzlies
DesmondBane,6,5,3,7,0,5,0,0,10,34,3-7,0-5,25.0,0-0,0,0,5,3,1,0,3,-10,10,MemphisGrizzlies
BismackBiyombo,6,4,3,5,0,0,0,0,1,29,3-5,0-0,60.0,0-0,0,1,3,1,0,1,3,-9,9,MemphisGrizzlies
JacobGilyard,6,0,1,1,1,4,1,1,5,24,1-1,1-4,40.0,1-1,100.0,0,0,2,0,0,2,-2,6,MemphisGrizzlies
VinceWilliamsJr.,3,5,0,0,1,2,0,0,1,14,0-0,1-2,50.0,0-0,0,0,5,0,0,0,4,-6,8,MemphisGrizzlies
KennyLofton,2,0,1,1,0,0,0,0,0,2,1-1,0-0,100.0,0-0,0,0,0,0,0,0,1,-4,2,MemphisGrizzlies
JohnKonchar,1,3,0,1,0,1,1,2,1,18,0-1,0-1,0.0,1-2,50.0,0,3,0,0,0,1,-3,2,MemphisGrizzlies
ZiaireWilliams,0,0,0,0,0,1,0,0,1,2,0-0,0-1,0.0,0-0,0,0,0,0,0,0,1,-4,0,MemphisGrizzlies
ShaquilleHarrison,0,0,0,0,0,0,0,0,0,2,0-0,0-0,0,0-0,0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
JaylenNowell,0,0,0,0,0,0,0,0,0,2,0-0,0-0,0,0-0,0,0,0,0,0,0,0,-4,0,MemphisGrizzlies
GregoryJackson,0,0,0,0,0,1,0,0,0,2,0-0,0-1,0.0,0-0,0,0,0,1,1,0,0,-4,-1,MemphisGrizzlies
MemphisGrizzlies,89,35,28,47,9,33,6,10,22,240,28-47,9-33,46.3,6-10,0,6,29,13,6,2,22,-105,94,MemphisGrizzlies
DevinBooker,40,5,12,17,3,4,7,9,4,33,12-17,3-4,71.4,7-9,77.8,1,4,5,4,1,3,28,41,PhoenixSuns
EricGordon,20,1,2,4,4,11,4,4,2,34,2-4,4-11,40.0,4-4,100.0,0,1,2,0,0,0,5,12,PhoenixSuns
JordanGoodwin,14,5,5,5,1,3,1,1,2,20,5-5,1-3,75.0,1-1,100.0,2,3,1,1,0,0,19,19,PhoenixSuns
GraysonAllen,14,2,3,5,2,4,2,3,3,37,3-5,2-4,55.6,2-3,66.7,0,2,1,0,1,2,1,14,PhoenixSuns
JusufNurkic,6,11,2,3,0,2,2,4,6,33,2-3,0-2,40.0,2-4,50.0,2,9,2,2,2,2,14,20,PhoenixSuns
KeitaBates-Diop,6,4,2,4,0,1,2,2,1,24,2-4,0-1,40.0,2-2,100.0,1,3,0,1,2,0,8,11,PhoenixSuns
JoshOkogie,5,7,1,5,1,4,0,1,3,28,1-5,1-4,22.2,0-1,0.0,1,6,0,1,0,1,22,8,PhoenixSuns
ChimezieMetu,3,2,1,2,0,1,1,2,1,15,1-2,0-1,33.3,1-2,50.0,0,2,0,0,0,2,7,3,PhoenixSuns
NassirLittle,2,4,0,0,0,1,2,2,0,16,0-0,0-1,0.0,2-2,100.0,0,4,1,1,0,2,1,5,PhoenixSuns
PhoenixSuns,110,41,28,45,11,31,21,28,22,240,28-45,11-31,51.3,21-28,0,7,34,12,10,6,12,105,133,PhoenixSuns
